"FIES_preocupacion_alimentos","FIES_no_alimentos_saludables","FIES_poca_variedad_alimentos","FIES_saltar_comida","FIES_comio_menos","FIES_sin_alimentos","FIES_hambre_sin_comer","FIES_no_comio_dia_entero","IPM_Total","IPC_Total","Pobreza_monetaria","Vida_general","Ingreso","FIES_leve_moderado","FIES_grave","FIES_moderada","departamento_num","tiempo","departamento","año","mes_num","mes","clave"
31.6810557472057,31.2685885933318,34.2268947414214,17.507188834682,21.9860033801388,9.28428046760204,10.5495008797329,3.71160064710976,18.3,156.76,58.3,7.5,5.9,22.3,2.8,19.5,11,4,"Cauca",2022,4,"abril","Cauca_2022_abril"
50.7689354820446,43.7450555939967,47.2652611447486,41.4994294087758,38.9073360234513,24.545593415287,24.2689992946998,6.55308752176666,19.1,145.79,70.5,7.9,6.3,41.1,9.4,31.7,12,4,"Cesar",2022,4,"abril","Cesar_2022_abril"
55.040043448714,42.1764256323924,50.5260397501009,42.3250816540486,41.1102348182618,24.5354651489427,28.0793071043392,10.332510029506,36.8,141.47,83.4,7.2,6.2,43.2,10.4,32.8,13,4,"Choco",2022,4,"abril","Choco_2022_abril"
30.5623746243876,33.6084208957552,30.5579918334958,21.8916106950873,22.8842492826597,11.162601185992,13.1529052104231,2.23938076455533,7.3,146.05,39.2,7.8,6.3,23,3.7,19.3,15,4,"Cordoba",2022,4,"abril","Cordoba_2022_abril"
49.7230817832316,42.0524522967571,47.7070965184201,36.2984221004667,37.7599461133468,22.0163497136687,23.2076184160558,6.58444076511661,26.9,143.84,83.7,7.6,6.2,38.9,8.1,30.8,14,4,"Cundinamarca",2022,4,"abril","Cundinamarca_2022_abril"
38.9435336191638,26.7241502026187,35.8791349713069,30.6628837318492,26.4134548433116,13.8226708389765,17.5488380674507,11.7282057265017,46.5,141.47,53.3,7.7,6.9,29.8,4.4,25.4,16,4,"Guainia",2022,4,"abril","Guainia_2022_abril"
35.8373063487848,34.0598415913057,38.4026512070004,31.582727799317,28.7411954438145,18.2540734145988,19.2247773597426,4.11634846113906,26.9,141.47,55.9,7.8,5.9,30.4,6.2,24.2,18,4,"Huila",2022,4,"abril","Huila_2022_abril"
33.7854760278039,27.8313811870002,31.5903445241368,14.4058637630343,20.5102324820886,8.85441487910064,8.60550387818063,1.36601774490733,13.3,156.93,65.7,7.9,6.3,19,2.4,16.6,19,4,"Guajira",2022,4,"abril","Guajira_2022_abril"
68.4120719056544,57.7279119297672,65.9798595138881,60.2565115437644,55.7261966010072,36.865318972543,39.0060337527237,14.0684686513019,42.9,147.69,80.8,7.6,5.6,59.7,17.5,42.2,17,4,"Guaviare",2022,4,"abril","Guaviare_2022_abril"
53.3393231338152,45.5990227917265,55.18092582475,43.0486160964599,43.9515875594435,27.6930145410149,25.349817790275,6.96083616540257,23,143.59,71.6,7.9,6.5,45.3,10.4,34.9,20,4,"Magdalena",2022,4,"abril","Magdalena_2022_abril"
33.7878926683021,32.3061100130442,34.5265329622429,26.0472755589625,26.3115933253582,12.5394396192431,14.829696253021,1.33913930980018,11.3,153.15,43.2,8.1,6.7,25.5,4.1,21.4,21,4,"Meta",2022,4,"abril","Meta_2022_abril"
48.4576408843109,44.5595024851555,50.2544981718862,33.750646094125,36.555836273304,21.4789244896706,20.3638294845983,3.47842460530397,17.6,144.86,71.5,7.1,5.3,37.1,7.4,29.7,22,4,"Narino",2022,4,"abril","Narino_2022_abril"
40.2651148757573,31.5915038963161,34.1247459242957,20.240730506839,23.6669903149062,9.15025770692272,11.580173128515,6.39195120557601,18.5,157.05,52.3,8.1,6.8,25.8,2.9,22.9,23,4,"Norte De Santander",2022,4,"abril","Norte De Santander_2022_abril"
34.3088120541457,33.1495712898459,37.2446271524488,21.5211488093657,24.189613527656,13.2417034226418,11.9954706715708,1.29805868994141,20.8,141.47,71.6,7.5,5.7,24.4,3,21.4,24,4,"Putumayo",2022,4,"abril","Putumayo_2022_abril"
26.1610910969738,25.6471902905963,25.4336205984659,14.5589686470063,17.6338428596688,5.43257135797282,8.07268615662431,2.48128832336799,10,149.44,37.9,8.4,6.8,17.3,2.2,15.1,25,4,"Quindio",2022,4,"abril","Quindio_2022_abril"
26.2964862349774,26.0074276620693,24.7639058768364,17.2337331772729,17.0693032584649,8.4411123914827,10.033226257534,1.98295450188532,10,147.74,30.5,8.4,7.3,17.5,2.5,15,26,4,"Risaralda",2022,4,"abril","Risaralda_2022_abril"
33.2329608069864,27.3521878848809,29.2565032183212,18.7302498630475,20.9084222997002,9.13240349285734,10.7097387037629,3.03533236608888,10.4,152.31,49.5,8.2,6.7,20.5,2.5,18,27,4,"Santander",2022,4,"abril","Santander_2022_abril"
64.2521981888414,50.6030264762561,58.6753179447455,48.5475293413563,47.1146415240227,26.4293967313431,25.713812196907,7.36435716955445,26,138.96,78.7,8.1,5.7,47.9,10.4,37.5,28,4,"Sucre",2022,4,"abril","Sucre_2022_abril"
40.1519896404753,36.3934517752142,38.9066390249162,20.9375471962792,26.9724246093828,11.1090552903126,12.5904723466855,3.82903586407404,10.5,153.62,54,7.7,6.3,27.4,3.3,24.1,29,4,"Tolima",2022,4,"abril","Tolima_2022_abril"
39.1241435368927,34.8730155084999,36.358266470841,27.8284744808873,28.5216066831881,11.5655100518528,14.9225132572017,2.41570851772708,9.7,153.01,40.6,7.9,6.7,28,4.5,23.5,30,4,"Valle Del Cauca",2022,4,"abril","Valle Del Cauca_2022_abril"
42.3165970077533,35.5080963489339,44.9214813469649,36.3236365818088,34.1523968011879,21.5528979346659,24.8990855410069,12.0335598694848,47.1,141.47,66.5,7.3,6,36.5,8.7,27.8,31,4,"Vaupes",2022,4,"abril","Vaupes_2022_abril"
33.3105467101823,23.7759377378777,31.5157805117704,34.117312191805,30.2527611655537,21.4246486400905,27.7658296485385,21.2311752629742,75.4,141.47,85.8,7.5,6.8,30.7,9.2,21.5,32,4,"Vichada",2022,4,"abril","Vichada_2022_abril"
27.9273797752975,19.477833625176,22.8608897940928,19.6031110307353,18.8501043564893,9.74942657847401,11.8497379219387,5.78806044063028,27.9,143.93,54.6,8.5,7.5,18.6,3.4,15.2,1,5,"Amazonas",2022,5,"mayo","Amazonas_2022_mayo"
30.0304497496159,28.9130075573557,30.6205301405217,20.3170962542344,21.5062849659963,10.9715118244175,12.3399554284549,2.2390170439746,10.7,147.29,48.7,8.2,7.1,20.9,3.3,17.6,2,5,"Antioquia",2022,5,"mayo","Antioquia_2022_mayo"
48.7353420048377,41.0772170503218,47.7919657743078,38.0206922499114,38.2305781783668,25.2292438490949,24.4102220851741,4.41892537716519,22.6,143.93,74.5,8,6.8,39.3,11,28.3,3,5,"Arauca",2022,5,"mayo","Arauca_2022_mayo"
58.5784175458286,50.9763147785069,56.3962100743777,41.9220014019262,43.8318598458013,23.3238355612614,25.0173427035648,5.60227798002459,10.2,145.81,56.9,8,6.6,46.1,8.3,37.8,4,5,"Atlantico",2022,5,"mayo","Atlantico_2022_mayo"
32.0954800506422,34.4644477600353,33.1797499280219,22.6581706322232,24.0089528832225,10.6494857769952,12.8061594313542,2.03810855942293,3.8,148.72,32.3,7.8,6.6,25.4,4.2,21.2,5,5,"Bogotá",2022,5,"mayo","Bogotá_2022_mayo"
47.9669188529716,34.4142665954699,42.4779375895445,31.0630249216969,31.902036445257,15.9050564380345,17.7449908919548,3.92371580005218,19.4,145.55,66.9,8.3,7.2,32.6,5.1,27.5,6,5,"Bolivar",2022,5,"mayo","Bolivar_2022_mayo"
29.4968438472923,30.3321576446519,31.5167064108665,17.4085548105544,19.4137155799215,8.26837380409542,11.1411302707163,1.3656833109772,9.6,148.05,43.4,7.5,6,20.7,2.1,18.6,7,5,"Boyaca",2022,5,"mayo","Boyaca_2022_mayo"
24.2189594326885,21.3414435927276,20.863718564644,13.7761515112907,15.330590495211,8.30975698719205,9.09546930371373,2.13446695198559,10.5,149.27,33.4,8.4,7.3,14.6,2.5,12.1,8,5,"Caldas",2022,5,"mayo","Caldas_2022_mayo"
43.717774916674,32.3308060946391,37.4568043739409,23.8194583798107,25.3518458470505,10.462418399208,13.6887830757917,6.08816071573798,19.6,155.36,69.1,8.1,6.5,27.2,3.2,24,9,5,"Caqueta",2022,5,"mayo","Caqueta_2022_mayo"
38.9397419615984,35.3768844255909,38.768581193732,27.4338879829937,28.6572244462938,13.6317144807751,13.2895303067237,2.36038053721702,13.3,143.93,46.5,8.2,6.3,28.2,4.3,23.9,10,5,"Casanare",2022,5,"mayo","Casanare_2022_mayo"
37.1141796564094,29.0700978991561,34.2906125361729,18.4151927644356,20.883736345118,9.99017607425595,12.4683529606204,4.19067539731575,18.3,158.41,58.3,7.5,5.9,22.3,2.8,19.5,11,5,"Cauca",2022,5,"mayo","Cauca_2022_mayo"
50.8124940826101,41.2805812167265,49.0426226708233,40.3058723060593,39.2269264325851,25.3552692665437,24.3574957861526,6.14729343144766,19.1,146.52,70.5,7.9,6.3,41.1,9.4,31.7,12,5,"Cesar",2022,5,"mayo","Cesar_2022_mayo"
53.6873392377104,42.3293777520355,49.0816364738766,41.5253499777277,40.3893234808661,22.8856780377806,27.5232558862405,11.3898565023407,36.8,143.93,83.4,7.2,6.2,43.2,10.4,32.8,13,5,"Choco",2022,5,"mayo","Choco_2022_mayo"
32.8814019233534,32.8428399711757,33.6055609284541,19.4751662041883,22.3748105334719,10.7246118720807,12.1457397525951,2.92120048487357,7.3,148.72,39.2,7.8,6.3,23,3.7,19.3,15,5,"Cordoba",2022,5,"mayo","Cordoba_2022_mayo"
52.513710025505,40.9221305155754,48.5756992668691,38.2449423930278,38.283171492476,21.2761252071666,24.0015644025376,6.71198950639848,26.9,146.66,83.7,7.6,6.2,38.9,8.1,30.8,14,5,"Cundinamarca",2022,5,"mayo","Cundinamarca_2022_mayo"
36.6651590158108,25.9672257087184,35.773039780635,30.2956987128161,26.0445549936832,15.1893707448588,17.4735892788189,12.1112505727318,46.5,143.93,53.3,7.7,6.9,29.8,4.4,25.4,16,5,"Guainia",2022,5,"mayo","Guainia_2022_mayo"
37.0981170641356,36.2887792060262,39.2695010573949,30.9278315650266,30.7391162717604,16.783713187566,19.347552662551,3.90942803520608,26.9,143.93,55.9,7.8,5.9,30.4,6.2,24.2,18,5,"Huila",2022,5,"mayo","Huila_2022_mayo"
36.9284896021743,29.1026603929513,29.6196331091059,13.1002472016835,19.4444850615531,6.63239613551697,9.73046586173332,3.61146393847954,13.3,157.48,65.7,7.9,6.3,19,2.4,16.6,19,5,"Guajira",2022,5,"mayo","Guajira_2022_mayo"
65.7943023345385,58.9729940589056,64.5993444186956,60.4242589017699,57.6648486953169,36.9172432064461,41.7139169910361,16.4271772390848,42.9,149.49,80.8,7.6,5.6,59.7,17.5,42.2,17,5,"Guaviare",2022,5,"mayo","Guaviare_2022_mayo"
56.7318405376457,45.6243055655777,54.4750563648839,44.866480797178,44.909069427755,26.7149752406342,26.5129569768379,7.69288776433159,23,146.37,71.6,7.9,6.5,45.3,10.4,34.9,20,5,"Magdalena",2022,5,"mayo","Magdalena_2022_mayo"
36.3528213170181,31.5508287480676,36.7089917394966,20.6356804994886,25.0850600685221,12.6438811424867,13.8974008439293,2.39799927807234,11.3,155.05,43.2,8.1,6.7,25.5,4.1,21.4,21,5,"Meta",2022,5,"mayo","Meta_2022_mayo"
48.7927039914559,44.7624183793718,48.8934235991459,34.2729861409669,36.0525834046759,19.599637923053,21.3024212301078,3.11767617150027,17.6,147.15,71.5,7.1,5.3,37.1,7.4,29.7,22,5,"Narino",2022,5,"mayo","Narino_2022_mayo"
39.6086017388471,30.3096921002399,34.8789205385457,21.5492144086539,23.094738457253,8.36929761123421,11.4068179192639,3.62215262830781,18.5,157.97,52.3,8.1,6.8,25.8,2.9,22.9,23,5,"Norte De Santander",2022,5,"mayo","Norte De Santander_2022_mayo"
36.5642475867474,33.0690762251965,34.9378737847792,22.3315732384492,22.8141875925829,9.50811033425019,12.8423471846325,1.41431855428208,20.8,143.93,71.6,7.5,5.7,24.4,3,21.4,24,5,"Putumayo",2022,5,"mayo","Putumayo_2022_mayo"
25.6441079994873,27.4116309678748,29.6195713645336,12.9609766268208,17.8369221872458,7.72991189458437,8.48880063981477,2.64136451871247,10,151.28,37.9,8.4,6.8,17.3,2.2,15.1,25,5,"Quindio",2022,5,"mayo","Quindio_2022_mayo"
25.950463398252,25.0559978110665,23.4858109521102,16.0445265228161,16.8200028420739,6.82177341306589,9.16439495128517,4.88019800865258,10,151.02,30.5,8.4,7.3,17.5,2.5,15,26,5,"Risaralda",2022,5,"mayo","Risaralda_2022_mayo"
29.6271077885524,26.7227196291646,27.5958466734153,18.033528135639,20.2542273360733,8.01409558153866,10.8735368908733,2.69382062523927,10.4,153.8,49.5,8.2,6.7,20.5,2.5,18,27,5,"Santander",2022,5,"mayo","Santander_2022_mayo"
60.9758765829695,51.0170361141992,60.1164534645295,46.6189883773525,45.79529182241,26.5253277136471,25.3448450950685,5.1547988290109,26,141.9,78.7,8.1,5.7,47.9,10.4,37.5,28,5,"Sucre",2022,5,"mayo","Sucre_2022_mayo"
44.2736797358778,35.0093068003698,38.5224959795653,23.4775833645413,26.0952017107568,10.4507519002621,12.0065634120656,3.26812021902752,10.5,154.28,54,7.7,6.3,27.4,3.3,24.1,29,5,"Tolima",2022,5,"mayo","Tolima_2022_mayo"
36.4962579608466,31.387175734106,35.4460590906616,27.6384857879553,26.5142736839198,13.9378110725776,14.7402565047622,3.17972972529263,9.7,155.17,40.6,7.9,6.7,28,4.5,23.5,30,5,"Valle Del Cauca",2022,5,"mayo","Valle Del Cauca_2022_mayo"
40.2021848595436,34.2929809321333,41.3553070179701,37.4407841634905,34.3339096709121,21.4062548475788,25.2045492129417,13.4016872311367,47.1,143.93,66.5,7.3,6,36.5,8.7,27.8,31,5,"Vaupes",2022,5,"mayo","Vaupes_2022_mayo"
34.8589663497505,23.874477009135,32.2064885618655,31.8373238294498,29.3376707495207,21.3331438210725,26.1053412151801,22.9584245328208,75.4,143.93,85.8,7.5,6.8,30.7,9.2,21.5,32,5,"Vichada",2022,5,"mayo","Vichada_2022_mayo"
30.2031417769842,22.8255396242101,25.5106247939441,18.6752448783122,18.0690021029963,10.2776913548998,13.4953558336096,7.31578072231136,27.9,144.88,54.6,8.5,7.5,18.6,3.4,15.2,1,6,"Amazonas",2022,6,"junio","Amazonas_2022_junio"
30.1588262816717,25.3037472959078,29.9464517458924,19.8288057886828,20.7644715290441,10.871263682794,10.5651730374523,2.08390701328337,10.7,149.41,48.7,8.2,7.1,20.9,3.3,17.6,2,6,"Antioquia",2022,6,"junio","Antioquia_2022_junio"
47.4941012325428,41.614772707145,45.536499301576,38.6936336952041,39.521807958021,24.6422954237998,26.7314540542185,9.33027604704646,22.6,144.88,74.5,8,6.8,39.3,11,28.3,3,6,"Arauca",2022,6,"junio","Arauca_2022_junio"
58.463950090356,49.4317490758088,56.0625802343651,43.3912792058134,43.8917710903933,22.4675732887965,22.8676256493499,6.1963978416882,10.2,146.13,56.9,8,6.6,46.1,8.3,37.8,4,6,"Atlantico",2022,6,"junio","Atlantico_2022_junio"
31.5873357427689,33.8126486575562,35.9440317800858,22.5529968165236,25.0741467055692,13.1008903659095,14.1337422215426,1.60856234006113,3.8,149.5,32.3,7.8,6.6,25.4,4.2,21.2,5,6,"Bogotá",2022,6,"junio","Bogotá_2022_junio"
50.1627792951854,36.3027593206619,42.3081045701443,29.547286687938,31.8935650926411,14.3548291032319,16.9672211948277,6.68752711434074,19.4,146.57,66.9,8.3,7.2,32.6,5.1,27.5,6,6,"Bolivar",2022,6,"junio","Bolivar_2022_junio"
31.8427247054829,29.6894484107376,32.04485054654,16.6659861594933,18.9927624370907,8.29111990631558,9.33572252480457,3.17066399024199,9.6,149.46,43.4,7.5,6,20.7,2.1,18.6,7,6,"Boyaca",2022,6,"junio","Boyaca_2022_junio"
17.95550241112,18.2488820738138,22.3199429575399,14.4893128885362,14.9332490973758,8.9162575647205,9.06204635724448,2.23942080592641,10.5,150.04,33.4,8.4,7.3,14.6,2.5,12.1,8,6,"Caldas",2022,6,"junio","Caldas_2022_junio"
44.5585891881015,31.9115004002035,38.287403126687,24.4290922692994,26.5764036884179,12.5427550243021,12.7341363310387,2.90370481315956,19.6,155.54,69.1,8.1,6.5,27.2,3.2,24,9,6,"Caqueta",2022,6,"junio","Caqueta_2022_junio"
33.7547072335582,35.3644312654086,37.3332695889828,27.4113468419866,27.5104225688785,13.3118307745609,13.212393564046,1.48140282944997,13.3,144.88,46.5,8.2,6.3,28.2,4.3,23.9,10,6,"Casanare",2022,6,"junio","Casanare_2022_junio"
35.3130319972552,30.5370882913934,33.5078831455461,16.9573384447463,22.2133371650622,8.56697095218376,10.6868536048869,3.56629605133373,18.3,159.97,58.3,7.5,5.9,22.3,2.8,19.5,11,6,"Cauca",2022,6,"junio","Cauca_2022_junio"
54.804101941508,44.0793446529124,51.0942139384758,38.5363061303346,40.094629968213,23.716051442877,23.5997438111074,6.58298962017869,19.1,146.52,70.5,7.9,6.3,41.1,9.4,31.7,12,6,"Cesar",2022,6,"junio","Cesar_2022_junio"
54.0238249480396,41.9424101702611,52.9456469551457,42.8186084371575,39.5778384525763,26.2108460659346,29.6485065147743,9.95403726238779,36.8,144.88,83.4,7.2,6.2,43.2,10.4,32.8,13,6,"Choco",2022,6,"junio","Choco_2022_junio"
30.1384108258152,32.1244784305409,31.9202410023254,18.1778472684718,21.8867712110652,11.2225425810763,11.0298089634124,2.711354667727,7.3,149.5,39.2,7.8,6.3,23,3.7,19.3,15,6,"Cordoba",2022,6,"junio","Cordoba_2022_junio"
52.6835954728096,40.6109710088428,51.8556751152442,37.8890463183914,38.9919309010496,22.4027875896472,24.4077662633149,5.93525144810426,26.9,148.07,83.7,7.6,6.2,38.9,8.1,30.8,14,6,"Cundinamarca",2022,6,"junio","Cundinamarca_2022_junio"
37.0407679426026,26.792734552403,34.5507619746781,31.1491132595752,25.8757345376177,12.5608813109775,19.2963690423301,13.0903116213156,46.5,144.88,53.3,7.7,6.9,29.8,4.4,25.4,16,6,"Guainia",2022,6,"junio","Guainia_2022_junio"
41.1629262622895,35.2150804004185,38.8073973838823,32.5780267252827,29.2156267806441,16.8997888424291,18.2347521913852,3.37333889092477,26.9,144.88,55.9,7.8,5.9,30.4,6.2,24.2,18,6,"Huila",2022,6,"junio","Huila_2022_junio"
37.134310005773,28.556193191875,30.9210632632297,15.1147164688561,17.8389273739015,8.27341356293013,9.16256628946939,2.74935671643529,13.3,158.75,65.7,7.9,6.3,19,2.4,16.6,19,6,"Guajira",2022,6,"junio","Guajira_2022_junio"
68.7428500182236,58.1646342973732,66.6433158254778,59.5660693564747,56.9653293678959,36.3293904818704,38.0738649390152,14.7034509015871,42.9,147.94,80.8,7.6,5.6,59.7,17.5,42.2,17,6,"Guaviare",2022,6,"junio","Guaviare_2022_junio"
57.7049513848049,46.9038396521823,51.7595289783874,45.8259997005172,43.0945967774452,24.6521807732814,28.5578887292128,8.51199215207823,23,146.17,71.6,7.9,6.5,45.3,10.4,34.9,20,6,"Magdalena",2022,6,"junio","Magdalena_2022_junio"
38.0413139726145,32.9742579291729,36.1536689479793,23.7709703973617,25.1271148844811,9.07126404306985,12.7435216219742,2.13517486534946,11.3,154.78,43.2,8.1,6.7,25.5,4.1,21.4,21,6,"Meta",2022,6,"junio","Meta_2022_junio"
47.1848371491144,44.3875891757387,48.6921949115087,34.4037173929517,34.0645627969634,19.6587107799502,22.0743703480351,5.11074210161409,17.6,146.56,71.5,7.1,5.3,37.1,7.4,29.7,22,6,"Narino",2022,6,"junio","Narino_2022_junio"
38.8127708541798,31.0727704959943,35.2149659819661,21.664307419144,24.4912590358801,10.2415855831589,11.9738006944033,3.15051793770176,18.5,159.95,52.3,8.1,6.8,25.8,2.9,22.9,23,6,"Norte De Santander",2022,6,"junio","Norte De Santander_2022_junio"
39.0004266955302,32.563938479561,36.9255032267959,22.8820158724255,25.0374047484649,10.859872066063,11.0684963216924,2.21585074127006,20.8,144.88,71.6,7.5,5.7,24.4,3,21.4,24,6,"Putumayo",2022,6,"junio","Putumayo_2022_junio"
28.5688499361003,26.4851486569234,27.0535660033327,14.7693785394952,17.5510524761282,6.91241703811947,8.7104780508886,2.59987648465505,10,151.76,37.9,8.4,6.8,17.3,2.2,15.1,25,6,"Quindio",2022,6,"junio","Quindio_2022_junio"
26.3214411546639,22.4854686716617,24.4224681901779,17.430547447864,18.164022705132,6.26897420174513,9.1639244659879,4.27423839976026,10,152.41,30.5,8.4,7.3,17.5,2.5,15,26,6,"Risaralda",2022,6,"junio","Risaralda_2022_junio"
37.9672605616171,30.3559316107547,31.7568588843198,17.2432661258039,20.4142789601143,9.30286617635855,10.2703870988352,1.86203921486298,10.4,154.75,49.5,8.2,6.7,20.5,2.5,18,27,6,"Santander",2022,6,"junio","Santander_2022_junio"
58.5517593944998,49.6552560811359,59.7721026140951,47.0107015073815,45.7942909885653,28.2308134891411,26.403235862589,5.31549125735249,26,142.03,78.7,8.1,5.7,47.9,10.4,37.5,28,6,"Sucre",2022,6,"junio","Sucre_2022_junio"
42.7335783368936,34.565262044341,39.4618552920377,24.2311144996973,26.868086682683,10.9795042045077,14.1744965840675,2.61473719692823,10.5,153.87,54,7.7,6.3,27.4,3.3,24.1,29,6,"Tolima",2022,6,"junio","Tolima_2022_junio"
38.9977038662375,36.5375025180927,37.024889242381,25.9362338837303,29.469604154428,11.8628609084744,14.2661180936195,3.62596773572951,9.7,156.29,40.6,7.9,6.7,28,4.5,23.5,30,6,"Valle Del Cauca",2022,6,"junio","Valle Del Cauca_2022_junio"
42.3927081897117,35.6720535729178,41.7699177334957,37.6548719693635,34.5803795113257,21.8852209763524,24.9010191528018,12.6640668767156,47.1,144.88,66.5,7.3,6,36.5,8.7,27.8,31,6,"Vaupes",2022,6,"junio","Vaupes_2022_junio"
32.4711278126308,20.5146328271303,31.9941790808168,33.7082156620281,28.8142086927551,22.4748759410658,27.059012033187,22.0819741437525,75.4,144.88,85.8,7.5,6.8,30.7,9.2,21.5,32,6,"Vichada",2022,6,"junio","Vichada_2022_junio"
27.7287560340471,18.1613954236327,22.9559130984888,19.3464573293963,19.50636146271,9.66514180759783,13.498748326099,6.61349956412098,27.9,146.8,54.6,8.5,7.5,18.6,3.4,15.2,1,7,"Amazonas",2022,7,"julio","Amazonas_2022_julio"
29.4609074628781,28.2278840704785,28.0860475061221,19.8402828251987,21.0445412501579,10.7590385692728,10.9395495421451,1.96748050741633,10.7,151.34,48.7,8.2,7.1,20.9,3.3,17.6,2,7,"Antioquia",2022,7,"julio","Antioquia_2022_julio"
49.6805425153077,40.0457678585501,45.0356884187337,39.5821829170084,38.3543652291452,24.113655383791,26.6098445454284,6.48188102910413,22.6,146.8,74.5,8,6.8,39.3,11,28.3,3,7,"Arauca",2022,7,"julio","Arauca_2022_julio"
61.0197870317902,47.8165649751092,57.5840182417265,43.9493689455905,44.7715533584304,22.8489842406206,23.5404006678142,5.33812822182392,10.2,147.57,56.9,8,6.6,46.1,8.3,37.8,4,7,"Atlantico",2022,7,"julio","Atlantico_2022_julio"
36.6305972348608,36.189960601782,36.5509587994895,21.3494666627367,24.5365829317433,11.1187302293253,14.7715886703242,1.4171619904662,3.8,150.96,32.3,7.8,6.6,25.4,4.2,21.2,5,7,"Bogotá",2022,7,"julio","Bogotá_2022_julio"
48.571145597614,36.437308294962,42.4437440854073,31.0750308496614,32.27486871674,16.7768974814237,18.5376105225112,4.53503675163255,19.4,148.34,66.9,8.3,7.2,32.6,5.1,27.5,6,7,"Bolivar",2022,7,"julio","Bolivar_2022_julio"
32.5890754704853,31.5787027722762,32.717090403223,16.8870140343455,19.874267658688,7.9680539827626,9.87271666734082,0.899743097376541,9.6,151.22,43.4,7.5,6,20.7,2.1,18.6,7,7,"Boyaca",2022,7,"julio","Boyaca_2022_julio"
21.0942148006319,21.6330021008979,23.5956123799925,10.7750256949232,15.0347991256142,6.84294888008766,7.73161274509188,5.27289762678626,10.5,152.06,33.4,8.4,7.3,14.6,2.5,12.1,8,7,"Caldas",2022,7,"julio","Caldas_2022_julio"
41.6949008810438,31.7487819478186,35.7897745074419,22.4757462948341,24.863213843069,10.9268316117104,11.9524454428485,3.79074904251359,19.6,157.59,69.1,8.1,6.5,27.2,3.2,24,9,7,"Caqueta",2022,7,"julio","Caqueta_2022_julio"
39.2289341444647,32.4449044668269,37.1540534780557,27.7393380238489,27.6835465032248,13.2128918333547,14.1766802837966,2.53720876309835,13.3,146.8,46.5,8.2,6.3,28.2,4.3,23.9,10,7,"Casanare",2022,7,"julio","Casanare_2022_julio"
38.2054673033944,31.3775891945758,36.2616785929965,16.9460253459204,22.5965785464071,9.9933310749338,10.3012600542052,3.35526604133792,18.3,162.42,58.3,7.5,5.9,22.3,2.8,19.5,11,7,"Cauca",2022,7,"julio","Cauca_2022_julio"
52.467098282958,43.119863401349,51.7039323751673,40.7526655357914,40.5233065898088,24.624761367455,24.0007454380069,4.62829554283045,19.1,149.32,70.5,7.9,6.3,41.1,9.4,31.7,12,7,"Cesar",2022,7,"julio","Cesar_2022_julio"
54.0085003190496,42.2595455217433,50.6506270475005,40.7038865186922,40.8985970519342,24.5788372364269,27.6551429251019,11.5366628757206,36.8,146.8,83.4,7.2,6.2,43.2,10.4,32.8,13,7,"Choco",2022,7,"julio","Choco_2022_julio"
34.3971420794011,34.7319511595112,35.4880037365529,19.3638301324054,22.8277946919063,9.90802607653234,12.0674622049669,1.01538313836911,7.3,150.96,39.2,7.8,6.3,23,3.7,19.3,15,7,"Cordoba",2022,7,"julio","Cordoba_2022_julio"
51.3301761947916,39.5362443233586,48.0194778158109,36.0839293674383,38.195431690323,20.8588588712818,22.3082740992214,9.60408287716638,26.9,150.22,83.7,7.6,6.2,38.9,8.1,30.8,14,7,"Cundinamarca",2022,7,"julio","Cundinamarca_2022_julio"
40.0148116295705,27.7362555123687,38.4339452766751,30.1548389791346,27.616143550779,15.1252582822467,18.1236886217356,13.6131683594483,46.5,146.8,53.3,7.7,6.9,29.8,4.4,25.4,16,7,"Guainia",2022,7,"julio","Guainia_2022_julio"
40.4921982697964,37.8520614390124,42.2761304185645,31.1802915114979,31.7770889828696,16.7100577008925,18.2714271630998,5.90174723140135,26.9,146.8,55.9,7.8,5.9,30.4,6.2,24.2,18,7,"Huila",2022,7,"julio","Huila_2022_julio"
36.5526065735894,27.5886886230983,32.427408744655,13.2684782520538,19.2779551956549,8.23902889781002,9.34892973191281,1.96054851160221,13.3,162.83,65.7,7.9,6.3,19,2.4,16.6,19,7,"Guajira",2022,7,"julio","Guajira_2022_julio"
66.9842812430095,57.1191905791212,65.7129604107092,59.9209300370823,57.6445010377143,38.4557489353986,39.6849850289155,15.1772470006785,42.9,150.79,80.8,7.6,5.6,59.7,17.5,42.2,17,7,"Guaviare",2022,7,"julio","Guaviare_2022_julio"
62.2963531715723,47.1760086709368,56.4708345122349,44.1912384860227,42.9009449452549,26.6940232048006,25.6009013760571,5.28205788137467,23,148.19,71.6,7.9,6.5,45.3,10.4,34.9,20,7,"Magdalena",2022,7,"julio","Magdalena_2022_julio"
35.7417720104942,32.5661201159321,34.6461333454019,21.3147623368879,23.9522210464753,12.3523252106613,13.6385151457942,4.90568073126663,11.3,157.43,43.2,8.1,6.7,25.5,4.1,21.4,21,7,"Meta",2022,7,"julio","Meta_2022_julio"
49.9135351503073,44.6328658005254,50.1037882787028,34.1891935640777,34.9873218724935,18.6292222071043,19.1449847294463,4.59745984654262,17.6,149.83,71.5,7.1,5.3,37.1,7.4,29.7,22,7,"Narino",2022,7,"julio","Narino_2022_julio"
