"departamento","año","mes","fecha","Analfabetismo","Bajo_logro_educativo","Barreras_acceso_salud","Desempleo_larga_duracion","Inasistencia_escolar","Rezago_escolar","Sin_aseguramiento_salud","Trabajo_informal","IPM_Total","Vida_general","Salud","Seguridad","Trabajo_actividad","Tiempo_libre","Ingreso","Propia_totalmente_pagada","Propia_la_estan_pagando","En_arriendo_o_subarriendo","Con_permiso_sin_pago","Posesion_sin_titulo","Propiedad_colectiva","Deficit_cuantitativo","Deficit_cualitativo","Deficit_habitacional","No_alcanzan_gastos_minimos","Alcanzan_gastos_minimos","Cubren_mas_gastos_minimos","Pobreza_monetaria","No_pobres","Energia","Gas_natural","Acueducto","Alcantarillado","Recoleccion_basura","Telefono_fijo","Ningun_servicio","precipitacion_promedio","temperatura_promedio","ndvi_promedio","IPC_Total","FIES_preocupacion_alimentos","FIES_no_alimentos_saludables","FIES_poca_variedad_alimentos","FIES_saltar_comida","FIES_comio_menos","FIES_sin_alimentos","FIES_hambre_sin_comer","FIES_no_comio_dia_entero","FIES_moderado_grave","FIES_grave","clave"
"Atlantico",2022,"julio","2022-07-01",7,28.1,1.5,11.2,1.8,30.2,9.1,75.9,10.2,8,8.1,7.1,6.9,7.5,6.6,45.7,2.3,31.4,16.4,3.9,0.3,3.5,28,31.5,52.9,40.6,6.5,56.9,43.1,99.9,93.1,97.7,87,96,26.4,0.1,4.14162290307546,27.8091893506228,0.741514623016973,147.57,61.0197870317902,47.8165649751092,57.5840182417265,43.9493689455905,44.7715533584304,22.8489842406206,23.5404006678142,5.33812822182392,46.1,8.3,"Atlantico_2022_julio"
"Bogotá",2022,"julio","2022-07-01",1.8,21.7,4.3,12.1,1.3,18.8,13.1,54.2,3.8,7.8,7.7,6.4,6.8,7.1,6.6,31.2,7.5,52.7,6.7,1,1,1.4,9.8,11.2,28.5,56.8,14.7,32.3,67.7,100,93.5,99.6,99.1,99.6,41.1,0,5.55441194057869,17.7388480413485,0.644476269473609,150.96,36.6305972348608,36.189960601782,36.5509587994895,21.3494666627367,24.5365829317433,11.1187302293253,14.7715886703242,1.4171619904662,25.4,4.2,"Bogotá_2022_julio"
"Bolivar",2022,"julio","2022-07-01",12.4,45.8,0.3,12.1,3,28.9,5.5,83.7,19.4,8.3,8.2,7.7,7.6,7.8,7.2,35.6,1.2,25.7,16.3,15,6.3,14.3,44.8,59.1,61.7,32.9,5.4,66.9,33.1,98.5,67.2,86.1,50.8,75.7,8.8,1,7.42983094979904,26.1909442432471,0.697729132612546,148.34,48.571145597614,36.437308294962,42.4437440854073,31.0750308496614,32.27486871674,16.7768974814237,18.5376105225112,4.53503675163255,32.6,5.1,"Bolivar_2022_julio"
"Boyaca",2022,"julio","2022-07-01",6.3,48.3,2,16,2,23,5.2,77.5,9.6,7.5,7.2,7.3,6.7,6.8,6,36.8,4.1,38.4,15.6,2.6,2.5,2.8,21.2,24,36.8,59.3,3.9,43.4,56.6,99.4,63.3,89.5,65.6,67.1,2.3,0.3,6.02605273054158,16.253228972533,0.653395247074889,151.22,32.5890754704853,31.5787027722762,32.717090403223,16.8870140343455,19.874267658688,7.9680539827626,9.87271666734082,0.899743097376541,20.7,2.1,"Boyaca_2022_julio"
"Caldas",2022,"julio","2022-07-01",7.4,45.8,1.5,18.2,1.3,20.7,6.3,68.4,10.5,8.4,8.1,8.3,7.9,7.9,7.3,34.9,6.5,40.7,15.3,1.6,1,2.9,18.6,21.4,32.2,56.2,11.6,33.4,66.6,99.8,70.6,92.1,83.6,86.6,20.4,0.1,6.15038134899392,18.6494395285442,0.71659899369491,152.06,21.0942148006319,21.6330021008979,23.5956123799925,10.7750256949232,15.0347991256142,6.84294888008766,7.73161274509188,5.27289762678626,14.6,2.5,"Caldas_2022_julio"
"Caqueta",2022,"julio","2022-07-01",11.1,58,1.7,11.4,4.7,30.6,6.3,89.2,19.6,8.1,7.8,7.5,7.1,7.1,6.5,28.5,1.9,37.2,24.7,7.2,0.4,24.3,22.9,47.2,39.7,57.2,3.1,69.1,30.9,97.4,46.4,80.6,64.1,74.9,2.4,2.2,10.4460231876886,23.4623548731275,0.646113842561303,157.59,41.6949008810438,31.7487819478186,35.7897745074419,22.4757462948341,24.863213843069,10.9268316117104,11.9524454428485,3.79074904251359,27.2,3.2,"Caqueta_2022_julio"
"Casanare",2022,"julio","2022-07-01",5.5,45.8,1.1,11.9,3.3,26.8,8.7,80,13.3,8.2,7.6,7.1,6.9,6.9,6.3,37.9,2.1,42.1,14.3,3.1,0.7,7.2,24.2,31.4,47.3,48.8,3.9,46.5,53.5,97.2,83.8,82.2,70.8,78.5,1.5,1.7,11.0912628628418,25.2315380466017,0.635320939354747,146.8,39.2289341444647,32.4449044668269,37.1540534780557,27.7393380238489,27.6835465032248,13.2128918333547,14.1766802837966,2.53720876309835,28.2,4.3,"Casanare_2022_julio"
"Cauca",2022,"julio","2022-07-01",9.5,59.9,3.1,14.7,2.8,22.5,5.3,88.9,18.3,7.5,7.3,6.8,6.6,6.7,5.9,37.4,1.8,19.9,23.3,9.3,8.4,12.4,37.8,50.2,50.6,46.4,3,58.3,41.7,97.3,26.5,74.8,40.5,42.6,4.8,2.3,5.28182030726458,17.6175255247538,0.642237198347571,162.42,38.2054673033944,31.3775891945758,36.2616785929965,16.9460253459204,22.5965785464071,9.9933310749338,10.3012600542052,3.35526604133792,22.3,2.8,"Cauca_2022_julio"
"Cesar",2022,"julio","2022-07-01",14,45.5,0.4,9.9,4.4,32.9,9.8,84.6,19.1,7.9,7.8,6.7,6.7,7.1,6.3,31.7,1.8,38,18.4,5.9,4.1,7.9,38.6,46.5,65.4,31.5,3.1,70.5,29.5,98.2,68.5,87.8,74.1,78.1,9.3,1.6,4.68562948856756,25.6955665475338,0.747024138015989,149.32,52.467098282958,43.119863401349,51.7039323751673,40.7526655357914,40.5233065898088,24.624761367455,24.0007454380069,4.62829554283045,41.1,9.4,"Cesar_2022_julio"
"Choco",2022,"julio","2022-07-01",21.9,58.9,2.2,19.4,4,35.8,3.5,92.1,36.8,7.2,7.2,6.4,6.2,6.7,6.2,61,0.6,19.3,16.7,1.4,1,43.5,40.8,84.3,68.3,29.4,2.2,83.4,16.6,91.4,0,41.1,21.8,50.9,1.7,8.1,12.9973163256336,24.3811125914998,0.538402960266761,146.8,54.0085003190496,42.2595455217433,50.6506270475005,40.7038865186922,40.8985970519342,24.5788372364269,27.6551429251019,11.5366628757206,43.2,10.4,"Choco_2022_julio"
"Cundinamarca",2022,"julio","2022-07-01",4.2,38.1,2.3,15.4,2,24.1,8.9,67,7.3,7.8,7.5,6.9,6.7,6.9,6.3,28.2,9.9,47.4,11.3,1.6,1.6,2.3,16,18.3,47.1,48.6,4.3,39.2,60.8,99.7,77.4,96.2,80,87.1,11.9,0.1,5.55441194057869,17.7388480413485,0.644476269473609,150.96,51.3301761947916,39.5362443233586,48.0194778158109,36.0839293674383,38.195431690323,20.8588588712818,22.3082740992214,9.60408287716638,23,3.7,"Cundinamarca_2022_julio"
"Cordoba",2022,"julio","2022-07-01",18.1,55.6,1.3,16.2,2,26.5,3.1,89.8,26.9,7.6,7.7,7.5,6.9,7.2,6.2,40,1,19.6,19.9,18.7,0.8,21.3,39.3,60.6,66.2,31.5,2.2,83.7,16.3,99.7,49,71,43.1,55.9,3.6,0.2,8.34284458469057,26.3835916093375,0.65049717076521,150.22,34.3971420794011,34.7319511595112,35.4880037365529,19.3638301324054,22.8277946919063,9.90802607653234,12.0674622049669,1.01538313836911,38.9,8.1,"Cordoba_2022_julio"
"Guainia",2022,"julio","2022-07-01",14,67,0.2,7.9,8.9,38,12.7,91.2,46.5,7.7,7.6,7.3,7,7.3,6.9,16.9,0.6,18.2,6.7,6.4,51.2,56.2,30.8,87,46,49.6,4.4,53.3,46.7,76.5,0,24.4,26.5,37.6,0.1,22.1,15.3030841168841,25.171762927546,0.628682411996922,146.8,40.0148116295705,27.7362555123687,38.4339452766751,30.1548389791346,27.616143550779,15.1252582822467,18.1236886217356,13.6131683594483,29.8,4.4,"Guainia_2022_julio"
"Guaviare",2022,"julio","2022-07-01",10,57.7,5.5,9.9,4.5,26.8,13.2,86.5,26.9,7.8,7.4,7.4,6.9,7.1,5.9,36,3,32.3,21.9,5.1,1.7,47.9,19.2,67,58.3,39.9,1.8,55.9,44.1,93,15.9,50.9,47.3,60.4,0.3,6.4,15.7495388203924,24.1041084726303,0.619844105873498,146.8,66.9842812430095,57.1191905791212,65.7129604107092,59.9209300370823,57.6445010377143,38.4557489353986,39.6849850289155,15.1772470006785,30.4,6.2,"Guaviare_2022_julio"
"Huila",2022,"julio","2022-07-01",8.8,55.3,2.8,12.3,3.9,27.1,4,84,13.3,7.9,7.8,7.3,7,7.3,6.3,39.8,3.5,32.6,19.2,3,1.8,4.3,27.4,31.8,52.6,44.2,3.2,65.7,34.3,99.6,65.8,87.8,67.4,69.2,7.4,0.3,4.31009798029866,18.6466134496343,0.573071337446332,162.83,40.4921982697964,37.8520614390124,42.2761304185645,31.1802915114979,31.7770889828696,16.7100577008925,18.2714271630998,5.90174723140135,19,2.4,"Huila_2022_julio"
"Guajira",2022,"julio","2022-07-01",23.2,56.5,0.9,8.4,5.1,38.3,13.8,90.6,42.9,7.6,7.7,7.2,6.3,7.1,5.6,21.6,0.5,24.6,18.1,13.9,21.3,8.7,48.9,57.6,71.1,27.4,1.5,80.8,19.2,68.4,40.7,49.7,41.6,53.4,2,31.4,0.824594128230469,28.045089668932,0.513745161411676,150.79,36.5526065735894,27.5886886230983,32.427408744655,13.2684782520538,19.2779551956549,8.23902889781002,9.34892973191281,1.96054851160221,59.7,17.5,"Guajira_2022_julio"
"Magdalena",2022,"julio","2022-07-01",15.5,48.9,0.5,12.6,3.2,33.4,7.4,87.2,23,7.9,7.8,7.3,6.7,7.2,6.5,39.7,0.8,26.1,20,11.9,1.5,10.3,51.6,61.9,54,43.7,2.3,71.6,28.4,98.7,66.3,85.4,51.5,75.7,3.4,1,4.06647973021526,26.5819018264869,0.739950962166465,148.19,62.2963531715723,47.1760086709368,56.4708345122349,44.1912384860227,42.9009449452549,26.6940232048006,25.6009013760571,5.28205788137467,45.3,10.4,"Magdalena_2022_julio"
"Meta",2022,"julio","2022-07-01",6.5,44.1,2.1,10.7,4.1,27.5,8.3,74.8,11.3,8.1,7.7,7.2,7.3,7.3,6.7,32.2,3,46.4,12.4,4.1,1.9,9.2,19,28.2,46.8,48.9,4.2,43.2,56.8,98.6,68.7,82.8,77.4,85.6,5.2,1.3,13.643986734365,24.4351091358682,0.625401279161628,157.43,35.7417720104942,32.5661201159321,34.6461333454019,21.3147623368879,23.9522210464753,12.3523252106613,13.6385151457942,4.90568073126663,25.5,4.1,"Meta_2022_julio"
"Narino",2022,"julio","2022-07-01",10.4,61.6,3,11.2,1.9,23.6,4.2,87.9,17.6,7.1,6.7,6.5,6.1,6.6,5.3,39.7,1.4,23.3,24.7,10.5,0.4,20.4,27.6,48,63.6,32.7,3.7,71.5,28.5,99.5,7.9,72.6,44.5,54.5,6,0.3,5.80587107582161,18.5359330360745,0.611358288613122,149.83,49.9135351503073,44.6328658005254,50.1037882787028,34.1891935640777,34.9873218724935,18.6292222071043,19.1449847294463,4.59745984654262,37.1,7.4,"Narino_2022_julio"
"Norte De Santander",2022,"julio","2022-07-01",8.7,47.9,2.1,9.3,4.8,27.8,16.9,86.7,18.5,8.1,7.9,7.5,7.5,7.6,6.8,32.9,2.5,41.4,18.7,3.3,1.1,6.8,27.1,33.9,41,54.4,4.6,52.3,47.7,99.3,60.9,86.2,83.5,85.2,9,0.5,5.04615506855306,21.0157998284838,0.723335043684452,160.72,40.1423961205584,29.7403342128333,35.0403199754221,20.7406360791223,23.3440164701359,10.8570259859201,12.1056615060529,5.90792269549959,25.8,2.9,"Norte De Santander_2022_julio"
"Putumayo",2022,"julio","2022-07-01",8.5,57.4,4.3,11.2,4.5,23.8,10.4,92.3,20.8,7.5,7.2,6.6,6.3,6.6,5.7,31.7,0.9,35.4,23.1,6.4,2.4,41.4,25.3,66.7,43.6,54,2.4,71.6,28.4,87.9,13.2,54.4,54.6,63.7,0.5,10.5,14.8845062826166,22.8937881585235,0.643480796694109,146.8,38.4450096246968,33.2945403031268,35.9829364771572,22.0802161797816,22.0920417593746,10.2490701751075,13.2425289942209,1.91625600404482,24.4,3,"Putumayo_2022_julio"
"Quindio",2022,"julio","2022-07-01",6.1,40.1,0.8,17.7,1.9,18.3,8.8,69.3,10,8.4,7.9,7.9,7.2,7.7,6.8,32.7,3.6,46.1,12.9,2.3,2.4,3.2,9.3,12.4,35.6,59.3,5.1,37.9,62.1,99.7,81.4,97.8,88.7,95.6,15.2,0,3.91336504959531,17.4182156489863,0.59719438482453,153.62,26.221374914816,26.0458438710091,25.531515063646,15.3287912118349,17.5094682217659,7.34488848696565,7.53195460598606,2.35364549920913,17.3,2.2,"Quindio_2022_julio"
"Risaralda",2022,"julio","2022-07-01",7.1,43.5,2.7,16.1,1.8,19.1,9.3,71,10,8.4,8.1,8.2,7.7,7.8,7.3,32.1,3.3,48.5,12.9,1.5,1.7,2.9,14.4,17.3,33.5,56.4,10.1,30.5,69.5,99.7,80.3,96,85.9,91.1,20.5,0.1,5.3399684735464,17.9748224621683,0.696728715303295,154.1,26.8340350224685,25.6968890408513,27.3428689225021,13.6386907530634,18.5457959543426,8.09244628560117,8.17489549094083,2.25968089275849,17.5,2.5,"Risaralda_2022_julio"
"Santander",2022,"julio","2022-07-01",7.7,44.3,0.9,12.1,1.9,24.6,6.7,75.5,10.4,8.2,7.9,7.2,7.1,7.6,6.7,32.3,3.4,46,11.7,5.2,1.3,5.9,22.6,28.4,43.1,51,6,49.5,50.5,99.7,73.8,87.8,76.1,80.8,23.9,0.2,6.58551263553986,21.4478415939677,0.729955660237254,155.79,31.7650582203427,29.3639477928936,33.7076597245016,15.9204777175342,19.6479141394406,8.79503259125484,8.95443654211588,3.68371685357215,20.5,2.5,"Santander_2022_julio"
"Sucre",2022,"julio","2022-07-01",19.8,53.9,4.3,11.4,1.9,31.1,3.6,92.6,26,8.1,8,7.6,7,7.4,5.7,42.7,1.3,20.6,24.2,10.3,1,8.2,53.1,61.3,72,24.3,3.7,78.7,21.3,98.9,53.9,81.8,53.4,62,2.3,0.8,8.13799679419658,26.9867595753048,0.60649739919321,146.52,61.9275681710135,50.9986400147144,58.5805185589661,47.0622886782241,46.3385529288286,27.0215476765178,25.7234456181286,6.31932806078198,47.9,10.4,"Sucre_2022_julio"
"Tolima",2022,"julio","2022-07-01",6,49,0.8,16.5,2.1,21.6,5.4,79.7,10.5,7.7,7.5,7.6,7,7.4,6.3,40.9,3.8,38.8,14.1,2,0.4,4,24.1,28.1,42.4,52.4,5.2,54,46,99.5,77.3,88.4,72.2,76.7,12.5,0.2,3.88841993474073,20.736240135081,0.667585124173328,155.77,40.3418362408925,34.725507642719,37.4697103202224,21.2071074093105,24.3141035309766,11.8116905995453,11.7187728184147,4.01013890457605,27.4,3.3,"Tolima_2022_julio"
"Valle Del Cauca",2022,"julio","2022-07-01",6.2,37.8,1.6,13.7,2.4,22.6,9.3,67.3,9.7,7.9,7.7,7.1,7,7.4,6.7,31.4,4.2,47,13.6,2,1.7,4.5,14.1,18.6,42.7,50,7.3,40.6,59.4,99.5,82,96.9,89.6,95.2,23.5,0.1,3.60478535789814,18.1534873395269,0.612943293704087,158.3,41.9820827455355,33.4208755747037,35.9962419705283,25.5485650396463,25.7511132460772,11.3460373536487,13.4269299468426,3.22636231467187,28,4.5,"Valle Del Cauca_2022_julio"
"Vaupes",2022,"julio","2022-07-01",11.3,58.9,0.3,36.1,6.4,34.7,2.3,86.9,47.1,7.3,7.2,7,6.2,6.9,6,19.8,0,7.6,4.4,1.2,67,83,8.3,91.3,63.8,34.9,1.3,66.5,33.5,91.4,0,29.4,26,28.8,0.1,8.6,15.125960591981,24.2473017804814,0.661714859342528,146.8,44.523672762471,37.0406424519022,43.5110255483422,37.9573615792938,34.5687986735701,22.330032388714,25.3789874332005,11.5927598910667,36.5,8.7,"Vaupes_2022_julio"
"Vichada",2022,"julio","2022-07-01",25,75.3,0.2,35.8,20.9,39.7,19,95.2,75.4,7.5,7.4,7.4,6.8,7.1,6.8,29.1,0.3,16,8.5,11.7,34.4,26.6,67.6,94.2,51.1,46.9,2,85.8,14.2,45.1,0,36.8,2,32.8,0.4,51.9,13.6444735368864,25.7942843099679,0.593698864126246,146.8,37.5843726846246,24.6926060879705,32.5523209463257,33.0089190441046,29.3755061731879,19.5283970093131,26.8007427880877,24.0178197724971,30.7,9.2,"Vichada_2022_julio"
"Amazonas",2022,"agosto","2022-08-01",8.7,49.5,2.3,6.4,5.3,41.7,5.3,83.6,27.9,8.5,8.3,7.7,7.9,8.2,7.5,20.1,0.3,20.3,7.6,7.9,43.7,61.3,23.3,84.5,43.9,52.2,3.9,54.6,45.4,83.2,0,43.3,42.3,53.3,0.4,13.6,7.28875099747129,25.0546882135814,0.532902208747323,149.73,29.1480468150551,20.3863478913711,23.1329165376933,17.6096244525991,17.7111256233934,8.50847458355224,11.6121476769481,7.76813860877897,18.6,3.4,"Amazonas_2022_agosto"
"Antioquia",2022,"agosto","2022-08-01",7,39.9,0.4,14,1.5,22.9,6.3,66,10.7,8.2,7.9,8,7.4,7.6,7.1,37.7,3.4,45.3,10,1.4,2.2,4.8,19.8,24.7,34.4,54.6,11,48.7,51.3,99.9,64.5,93.1,80.9,91.6,24.2,0,11.231656106708,21.8656993112118,0.681076085389437,153.8,34.8501121354127,27.711389490642,31.2908831296581,18.4950467383382,22.0706388891507,10.6793913159675,10.1976383195292,3.3387488761397,20.9,3.3,"Antioquia_2022_agosto"
"Arauca",2022,"agosto","2022-08-01",7.6,60.4,0.2,13.7,3.9,24.3,15.4,93.4,22.6,8,7.9,7.4,7,7.4,6.8,34.3,0.8,32.2,20.4,11.5,0.8,30.3,22.6,52.9,48,49.6,2.4,74.5,25.5,99.5,12.6,73,54.9,64.4,1.4,0.4,8.81331335341465,25.585017422962,0.660013384296284,149.73,47.4784564842714,40.2996677173957,48.1302483905452,37.2239632761017,39.7177223648078,26.0956961450617,25.1224482870604,7.48706097252786,39.3,11,"Arauca_2022_agosto"
"Atlantico",2022,"agosto","2022-08-01",7,28.1,1.5,11.2,1.8,30.2,9.1,75.9,10.2,8,8.1,7.1,6.9,7.5,6.6,45.7,2.3,31.4,16.4,3.9,0.3,3.5,28,31.5,52.9,40.6,6.5,56.9,43.1,99.9,93.1,97.7,87,96,26.4,0.1,6.1242519928033,27.6781175069802,0.705949109064972,150.87,59.6728735239631,49.0906481655743,57.0862303447282,43.5797291530856,44.0280713144791,22.6816327906817,23.9641294457704,4.26026761994563,46.1,8.3,"Atlantico_2022_agosto"
"Bogotá",2022,"agosto","2022-08-01",1.8,21.7,4.3,12.1,1.3,18.8,13.1,54.2,3.8,7.8,7.7,6.4,6.8,7.1,6.6,31.2,7.5,52.7,6.7,1,1,1.4,9.8,11.2,28.5,56.8,14.7,32.3,67.7,100,93.5,99.6,99.1,99.6,41.1,0,4.38702874907142,17.9034077439106,0.662673692646343,153.46,31.8808587330819,34.7981861369518,35.0123343799475,21.9461235528062,23.2758176080722,13.1856530885679,14.5811810932667,3.35000986089484,25.4,4.2,"Bogotá_2022_agosto"
"Bolivar",2022,"agosto","2022-08-01",12.4,45.8,0.3,12.1,3,28.9,5.5,83.7,19.4,8.3,8.2,7.7,7.6,7.8,7.2,35.6,1.2,25.7,16.3,15,6.3,14.3,44.8,59.1,61.7,32.9,5.4,66.9,33.1,98.5,67.2,86.1,50.8,75.7,8.8,1,9.4606399742384,26.171107164961,0.700599352109145,152.11,45.7477028357737,32.3920188669729,41.2177926769055,29.0950280525796,30.1028428881063,16.7763133455728,16.6147620491223,4.67944372137186,32.6,5.1,"Bolivar_2022_agosto"
"Boyaca",2022,"agosto","2022-08-01",6.3,48.3,2,16,2,23,5.2,77.5,9.6,7.5,7.2,7.3,6.7,6.8,6,36.8,4.1,38.4,15.6,2.6,2.5,2.8,21.2,24,36.8,59.3,3.9,43.4,56.6,99.4,63.3,89.5,65.6,67.1,2.3,0.3,5.46098154363215,16.1213877743489,0.65973743010496,154.27,31.6822964597468,29.474143837051,32.8111699943971,16.2559731921876,19.8537827521263,7.69957590987653,8.00620473653093,2.07380460445799,20.7,2.1,"Boyaca_2022_agosto"
"Caldas",2022,"agosto","2022-08-01",7.4,45.8,1.5,18.2,1.3,20.7,6.3,68.4,10.5,8.4,8.1,8.3,7.9,7.9,7.3,34.9,6.5,40.7,15.3,1.6,1,2.9,18.6,21.4,32.2,56.2,11.6,33.4,66.6,99.8,70.6,92.1,83.6,86.6,20.4,0.1,6.36569190548394,18.858755937928,0.705444065523508,155.24,25.5207606418405,22.624772813923,22.0031070313531,12.9569955643184,15.252026873019,5.06342855031268,9.52426242246578,3.16683706591597,14.6,2.5,"Caldas_2022_agosto"
"Caqueta",2022,"agosto","2022-08-01",11.1,58,1.7,11.4,4.7,30.6,6.3,89.2,19.6,8.1,7.8,7.5,7.1,7.1,6.5,28.5,1.9,37.2,24.7,7.2,0.4,24.3,22.9,47.2,39.7,57.2,3.1,69.1,30.9,97.4,46.4,80.6,64.1,74.9,2.4,2.2,7.79289949092507,23.6780973458359,0.739282462004148,161.16,45.4636389524182,33.9051974878143,38.2433008477148,22.7388245731829,25.652163135077,10.5083451584893,13.9139446596562,5.23117333585641,27.2,3.2,"Caqueta_2022_agosto"
"Casanare",2022,"agosto","2022-08-01",5.5,45.8,1.1,11.9,3.3,26.8,8.7,80,13.3,8.2,7.6,7.1,6.9,6.9,6.3,37.9,2.1,42.1,14.3,3.1,0.7,7.2,24.2,31.4,47.3,48.8,3.9,46.5,53.5,97.2,83.8,82.2,70.8,78.5,1.5,1.7,9.56893993706817,25.6716509788418,0.63308879494344,149.73,41.0140311905309,33.598660155887,39.2857672129078,24.9833836336303,26.9508453391079,11.958688124002,13.6953186140136,1.65689826925989,28.2,4.3,"Casanare_2022_agosto"
"Cauca",2022,"agosto","2022-08-01",9.5,59.9,3.1,14.7,2.8,22.5,5.3,88.9,18.3,7.5,7.3,6.8,6.6,6.7,5.9,37.4,1.8,19.9,23.3,9.3,8.4,12.4,37.8,50.2,50.6,46.4,3,58.3,41.7,97.3,26.5,74.8,40.5,42.6,4.8,2.3,2.38126543970803,17.5754833784146,0.722645643698099,166.55,35.8158220561731,28.6351216611898,31.7012158977122,17.3737029740071,20.4174582877646,8.72791473841193,13.13957626419,4.74845775216265,22.3,2.8,"Cauca_2022_agosto"
"Cesar",2022,"agosto","2022-08-01",14,45.5,0.4,9.9,4.4,32.9,9.8,84.6,19.1,7.9,7.8,6.7,6.7,7.1,6.3,31.7,1.8,38,18.4,5.9,4.1,7.9,38.6,46.5,65.4,31.5,3.1,70.5,29.5,98.2,68.5,87.8,74.1,78.1,9.3,1.6,7.90692931750907,25.5618782202963,0.743975894685683,152.39,52.728569352271,42.6198035989039,49.6858475954531,39.7623444099122,40.3123583107789,22.9068490494994,24.873620715604,5.3495726131416,41.1,9.4,"Cesar_2022_agosto"
"Choco",2022,"agosto","2022-08-01",21.9,58.9,2.2,19.4,4,35.8,3.5,92.1,36.8,7.2,7.2,6.4,6.2,6.7,6.2,61,0.6,19.3,16.7,1.4,1,43.5,40.8,84.3,68.3,29.4,2.2,83.4,16.6,91.4,0,41.1,21.8,50.9,1.7,8.1,16.0387455781409,24.4917111206892,0.612859912140756,149.73,51.7948783085239,42.3502933711337,51.2089068395311,41.1814172427672,41.4632449264624,24.685892151986,28.1808315535094,10.7838417114431,43.2,10.4,"Choco_2022_agosto"
"Cundinamarca",2022,"agosto","2022-08-01",4.2,38.1,2.3,15.4,2,24.1,8.9,67,7.3,7.8,7.5,6.9,6.7,6.9,6.3,28.2,9.9,47.4,11.3,1.6,1.6,2.3,16,18.3,47.1,48.6,4.3,39.2,60.8,99.7,77.4,96.2,80,87.1,11.9,0.1,4.38702874907142,17.9034077439106,0.662673692646343,153.46,49.873223106799,42.0287268634383,49.4688647605018,32.9133606517831,38.7891774016254,21.9725352373531,21.3406275980692,9.7910925554576,23,3.7,"Cundinamarca_2022_agosto"
"Cordoba",2022,"agosto","2022-08-01",18.1,55.6,1.3,16.2,2,26.5,3.1,89.8,26.9,7.6,7.7,7.5,6.9,7.2,6.2,40,1,19.6,19.9,18.7,0.8,21.3,39.3,60.6,66.2,31.5,2.2,83.7,16.3,99.7,49,71,43.1,55.9,3.6,0.2,8.79089164366542,26.362161452432,0.722542992229685,152.54,33.0972268055023,33.5499684342351,33.042821685337,20.3847642493784,22.5375303007766,10.2097712006417,11.9218542102741,3.22566229092197,38.9,8.1,"Cordoba_2022_agosto"
"Guainia",2022,"agosto","2022-08-01",14,67,0.2,7.9,8.9,38,12.7,91.2,46.5,7.7,7.6,7.3,7,7.3,6.9,16.9,0.6,18.2,6.7,6.4,51.2,56.2,30.8,87,46,49.6,4.4,53.3,46.7,76.5,0,24.4,26.5,37.6,0.1,22.1,13.8264164646703,25.4878695808028,0.62898968593869,149.73,40.8188768394255,27.6668599654142,34.9223211062498,29.9667769931581,25.4623040398027,11.341244969493,18.8115013044063,13.197599583665,29.8,4.4,"Guainia_2022_agosto"
"Guaviare",2022,"agosto","2022-08-01",10,57.7,5.5,9.9,4.5,26.8,13.2,86.5,26.9,7.8,7.4,7.4,6.9,7.1,5.9,36,3,32.3,21.9,5.1,1.7,47.9,19.2,67,58.3,39.9,1.8,55.9,44.1,93,15.9,50.9,47.3,60.4,0.3,6.4,11.6170463201306,24.5783959141399,0.746525312456013,149.73,71.8435125253819,60.1193748752935,67.7616132782193,57.3208530424934,58.1318577446803,36.6773911862299,37.9963710988592,16.661861018174,30.4,6.2,"Guaviare_2022_agosto"
"Huila",2022,"agosto","2022-08-01",8.8,55.3,2.8,12.3,3.9,27.1,4,84,13.3,7.9,7.8,7.3,7,7.3,6.3,39.8,3.5,32.6,19.2,3,1.8,4.3,27.4,31.8,52.6,44.2,3.2,65.7,34.3,99.6,65.8,87.8,67.4,69.2,7.4,0.3,1.95333931135125,18.7844919606291,0.717497820915358,165.47,35.8159516761713,32.9844580255367,37.6163045967224,31.1616081630671,28.8505180740969,16.314413604179,18.0441134988355,4.24654626508564,19,2.4,"Huila_2022_agosto"
"Guajira",2022,"agosto","2022-08-01",23.2,56.5,0.9,8.4,5.1,38.3,13.8,90.6,42.9,7.6,7.7,7.2,6.3,7.1,5.6,21.6,0.5,24.6,18.1,13.9,21.3,8.7,48.9,57.6,71.1,27.4,1.5,80.8,19.2,68.4,40.7,49.7,41.6,53.4,2,31.4,4.21670441895108,27.5907707335467,0.546426651633249,154.51,34.9346451191537,28.5983653940651,31.5014343914173,12.8612470534493,18.9871179683508,8.82054146578824,8.72291669025689,4.09877133210275,59.7,17.5,"Guajira_2022_agosto"
"Magdalena",2022,"agosto","2022-08-01",15.5,48.9,0.5,12.6,3.2,33.4,7.4,87.2,23,7.9,7.8,7.3,6.7,7.2,6.5,39.7,0.8,26.1,20,11.9,1.5,10.3,51.6,61.9,54,43.7,2.3,71.6,28.4,98.7,66.3,85.4,51.5,75.7,3.4,1,6.10132237754314,26.4247506363331,0.725316629926468,150.4,55.160899093081,43.949036760343,52.87918432901,44.0925045133667,43.7252482320859,24.7914424404423,26.6504513912464,8.66027587509008,45.3,10.4,"Magdalena_2022_agosto"
