"FIES_preocupacion_alimentos","FIES_no_alimentos_saludables","FIES_poca_variedad_alimentos","FIES_saltar_comida","FIES_comio_menos","FIES_sin_alimentos","FIES_hambre_sin_comer","FIES_no_comio_dia_entero","IPM_Total","IPC_Total","Pobreza_monetaria","Vida_general","Ingreso","FIES_leve_moderado","FIES_grave","FIES_moderada","departamento_num","tiempo"
27.2184542523264,23.5420508049341,25.6800667453269,19.7544868401203,14.453088139499,7.41655762611316,8.71366563212041,6.1932071963032,10,137.15,37.9,8.4,6.8,17.3,2.2,15.1,25,1
22.8687019130524,22.820190453589,25.0684403506392,20.9326389152838,18.5745760699844,8.81205658394017,8.2412608505444,3.69190528482344,10,136.99,30.5,8.4,7.3,17.5,2.5,15,26,1
29.4666013681096,25.6926395060241,26.5934208584019,23.882152588154,24.1787365909076,8.17453246413066,10.2743671731931,0.347835537929194,10.4,139.69,49.5,8.2,6.7,20.5,2.5,18,27,1
62.3857007919684,52.5229389349864,59.4999103526453,48.3695240232861,45.8716595257162,24.0918839197987,26.3547162511747,9.72502510712809,26,128.08,78.7,8.1,5.7,47.9,10.4,37.5,28,1
37.5119015432558,33.2427167531215,38.004748252506,29.3565637980725,25.0976222698114,9.84332915875499,9.89527290828035,4.29034365292472,10.5,139.72,54,7.7,6.3,27.4,3.3,24.1,29,1
33.6228358076692,30.5518050707614,36.7582404535368,27.1800506800852,24.9764974941964,11.6832529235338,15.5131038323763,1.9443622723904,9.7,138.63,40.6,7.9,6.7,28,4.5,23.5,30,1
41.058311195042,31.1454765319074,41.9322687753456,48.7247923111592,36.5957075491676,21.2477598987416,22.5153751818424,4.82048392028956,47.1,131.19,66.5,7.3,6,36.5,8.7,27.8,31,1
29.0824461929136,25.0538778336873,29.8356106656145,38.6231706757467,26.4090723580264,24.2152586227085,30.510482945253,22.3062050992579,75.4,131.19,85.8,7.5,6.8,30.7,9.2,21.5,32,1
24.6357394007682,20.7058964861612,20.6951768170433,17.766777591514,15.0972091296751,8.58153984428343,17.2036950988257,13.1165733124544,27.9,134.79,54.6,8.5,7.5,18.6,3.4,15.2,1,2
32.433835622975,26.0967263632931,32.2945407309042,17.3163001686902,22.786644208334,7.95910473610208,14.3972158685334,3.78881761758738,10.7,137.15,48.7,8.2,7.1,20.9,3.3,17.6,2,2
53.8420883553409,41.7004262337394,50.5187515380955,40.5516749605401,43.9642067330309,25.7695411199555,24.9458802960034,3.5499618088497,22.6,134.79,74.5,8,6.8,39.3,11,28.3,3,2
53.7424420485004,50.6151963924436,55.8966486012072,46.5918856553802,44.0437773705128,25.3374301236012,23.3649489284208,3.96382054956552,10.2,135.28,56.9,8,6.6,46.1,8.3,37.8,4,2
24.6827593886371,36.5740225604522,28.5146145782613,28.9807401919841,23.8959908452296,13.05186895644,15.2129833770935,5.23233688094573,3.8,138.3,32.3,7.8,6.6,25.4,4.2,21.2,5,2
39.6647947069466,31.8853558249817,36.9553177903733,34.0227377816962,32.2233989496719,15.58478483409,15.6503545894522,6.42318448507394,19.4,135.01,66.9,8.3,7.2,32.6,5.1,27.5,6,2
29.6251169732781,35.8857355024174,30.1334614971508,19.4551363105205,18.8375178271609,6.33721608747801,10.0430041943709,3.70465914871397,9.6,138.13,43.4,7.5,6,20.7,2.1,18.6,7,2
18.7872705248492,22.6559118893804,22.9860819535834,15.1654425536916,16.7775827067622,6.33436226506712,9.66661670499086,0.984326905285671,10.5,139.2,33.4,8.4,7.3,14.6,2.5,12.1,8,2
40.1299302898337,25.7877138497379,36.6864647150971,26.243857642677,29.4327642164945,12.5378836914478,15.1975737710153,1.10182698214524,19.6,146.2,69.1,8.1,6.5,27.2,3.2,24,9,2
36.4917674556403,37.4919287604796,37.7313481171816,31.6372025417998,28.9761933157138,15.175540987516,12.0358014568546,1.21586951881243,13.3,134.79,46.5,8.2,6.3,28.2,4.3,23.9,10,2
32.28712746372,29.8977385788418,29.5132402086983,16.6111480419623,19.8304380122582,11.0552764888567,13.1500680177369,4.76754729072809,18.3,149.1,58.3,7.5,5.9,22.3,2.8,19.5,11,2
50.0224152336415,44.7981733499116,51.204589941146,38.7602494221158,42.3899635891717,22.8698935582859,26.8305112226333,2.48852951921802,19.1,137.72,70.5,7.9,6.3,41.1,9.4,31.7,12,2
49.911194975374,45.6776540699023,47.610823196248,47.837530269121,43.2222495593311,29.3878399383397,27.5370757634065,4.25851078120167,36.8,134.79,83.4,7.2,6.2,43.2,10.4,32.8,13,2
34.5552674848765,28.02898283394,32.9153760490717,23.7275800820244,22.9662027347355,13.2080898938426,15.5623699164536,2.07909477165337,7.3,138.3,39.2,7.8,6.3,23,3.7,19.3,15,2
47.8510589644129,37.6941838437034,46.7805393152585,44.0643635020927,42.4353338015675,20.720088752806,26.6984316755068,2.86988444581682,26.9,136.22,83.7,7.6,6.2,38.9,8.1,30.8,14,2
35.3260877250979,27.8163193004173,34.7332503301573,29.967297252957,27.1723951604204,12.7625616463728,15.7406070558633,12.3163099810265,46.5,134.79,53.3,7.7,6.9,29.8,4.4,25.4,16,2
34.2666300692896,32.2092556182586,36.1614743350555,32.860570037004,28.1371216520609,17.6876490285542,18.785840473907,5.62489567896503,26.9,134.79,55.9,7.8,5.9,30.4,6.2,24.2,18,2
36.784048272629,31.5597956350655,35.2976351396067,13.4138811425126,20.8863022887903,0.8569720163831,11.3061168292679,2.1494787524312,13.3,146.87,65.7,7.9,6.3,19,2.4,16.6,19,2
67.4132925095428,61.8718919559354,68.6332588355794,62.5799586795734,61.6089876737206,37.7191981293466,42.2669239673486,16.3177394562093,42.9,138.93,80.8,7.6,5.6,59.7,17.5,42.2,17,2
52.9038188204068,49.7106828044752,53.6147519417687,39.3960038785961,40.6785871241693,25.838575599846,29.9383351014115,5.05496189858305,23,136.08,71.6,7.9,6.5,45.3,10.4,34.9,20,2
35.2683090722108,28.5020340975274,34.0978325402568,26.6178190528793,27.1998490857852,12.2050244298228,13.7300213851314,1.56594669592834,11.3,144.07,43.2,8.1,6.7,25.5,4.1,21.4,21,2
39.7901048660871,44.0649234288613,50.0060283495688,36.7530771709921,33.9452428276534,20.2501670788398,23.8615009964359,4.147557015898,17.6,138.08,71.5,7.1,5.3,37.1,7.4,29.7,22,2
43.7203198920182,34.8339642795597,38.588638611758,28.553253442287,28.7301786538677,9.90838212924751,13.8110894345939,3.2298361904116,18.5,149.35,52.3,8.1,6.8,25.8,2.9,22.9,23,2
35.5487200621671,32.2392534213565,37.602087641091,17.8676838544922,22.4102848442257,10.4080512285089,10.9578736757998,2.88109944060256,20.8,134.79,71.6,7.5,5.7,24.4,3,21.4,24,2
19.9598096587751,22.3473306804538,27.5586871612662,17.055112680319,17.5121671447576,8.63604114604429,10.9233023718886,0.0883258141658247,10,142.14,37.9,8.4,6.8,17.3,2.2,15.1,25,2
22.010672351243,20.0115169238093,21.5307101462315,21.8241260959569,18.0319540667361,12.192267019057,10.9207957392765,2.49028162869156,10,141.72,30.5,8.4,7.3,17.5,2.5,15,26,2
32.4753440140275,33.7573083924027,31.7008994094817,16.7192694105113,18.9291078157057,8.87487500963498,7.94655472301108,4.1276930052945,10.4,144.61,49.5,8.2,6.7,20.5,2.5,18,27,2
61.2670036541283,50.8442498785946,62.6107287360063,50.8614242497668,47.116581681532,31.2554173458257,26.9982036381649,3.99033658254269,26,131.32,78.7,8.1,5.7,47.9,10.4,37.5,28,2
40.4178021237588,31.4948306697966,38.4971136464388,24.5042486723686,27.8664727869542,10.2764689542746,16.3997049258537,0.500358153039441,10.5,144.22,54,7.7,6.3,27.4,3.3,24.1,29,2
36.9995385622477,31.7566614832131,33.6871680927107,33.7645122826945,30.3668915398102,11.9306505024672,17.6777056725958,1.78747865678724,9.7,144,40.6,7.9,6.7,28,4.5,23.5,30,2
40.8002330212914,29.366916612308,41.6395079216126,43.9427986656501,37.2954851983527,19.9223992793856,24.190655024456,5.91682723806391,47.1,134.79,66.5,7.3,6,36.5,8.7,27.8,31,2
33.7285440902276,26.2892468124015,29.7262167457614,28.5127992018141,27.1606192824058,19.9555685068506,28.6696527333819,28.1040203231652,75.4,134.79,85.8,7.5,6.8,30.7,9.2,21.5,32,2
21.6846689906083,19.8722625123216,23.3568131841556,17.924768352193,14.5902349919213,7.07636357462527,16.5579070161992,18.0053964746104,27.9,137.87,54.6,8.5,7.5,18.6,3.4,15.2,1,3
27.5531265091911,28.6237275848271,31.3378981656386,20.4640660545948,21.8301187883244,15.0036833567304,12.9438869269877,1.21346489499295,10.7,141.62,48.7,8.2,7.1,20.9,3.3,17.6,2,3
49.0921416537081,38.5317958070929,44.1696040872653,39.8290591160119,39.8925612028528,28.9678201152681,23.9612506891953,6.17658695273562,22.6,137.87,74.5,8,6.8,39.3,11,28.3,3,3
69.828678964062,51.0978480162437,56.9606694290166,41.7139551535329,42.240290392645,19.5671354887365,26.0044209416175,3.58923976686547,10.2,139.19,56.9,8,6.6,46.1,8.3,37.8,4,3
37.3325951780873,30.6638464913879,32.0695933898714,24.0443110948019,23.1448326640949,11.4422163169544,15.3657576000436,4.02846508261469,3.8,142.05,32.3,7.8,6.6,25.4,4.2,21.2,5,3
41.6359699242765,32.0041440132184,39.4194461733549,30.1994517965397,31.4548192656485,15.0155331090901,15.0988363689021,6.19536522404558,19.4,138.7,66.9,8.3,7.2,32.6,5.1,27.5,6,3
23.3430769893379,30.9827037891325,33.1540478582209,19.9692457383735,20.4320535962404,9.31959556572299,9.78351901450687,2.67674466843129,9.6,142.02,43.4,7.5,6,20.7,2.1,18.6,7,3
22.6874683692272,25.5511144115397,22.5146019696405,9.53990435307563,17.866849115179,7.24134756500634,10.6752762886625,1.61565453789855,10.5,142.68,33.4,8.4,7.3,14.6,2.5,12.1,8,3
45.3040117916745,33.9822879252315,43.0893328245588,27.2163054679173,28.265140452126,10.9158735891476,15.4927052848291,3.80542889543305,19.6,150.16,69.1,8.1,6.5,27.2,3.2,24,9,3
34.5516073683711,36.2049539611368,35.4982696539509,29.8862966226924,27.2107937405938,16.0322085122425,15.206964011998,0.814305322035018,13.3,137.87,46.5,8.2,6.3,28.2,4.3,23.9,10,3
