departamento,fecha,temperatura_media
Vaupes,2022-01-11,26.90784538846805
Vichada,2022-01-11,28.816017319535867
Amazonas,2022-01-12,27.71704700873821
Antioquia,2022-01-12,21.257329560648003
Arauca,2022-01-12,27.39478690207366
Atlantico,2022-01-12,28.39239083354406
Bolivar,2022-01-12,26.369634056026207
Boyaca,2022-01-12,16.29795509716331
Caldas,2022-01-12,17.850733981275045
Caqueta,2022-01-12,26.805061215629223
Casanare,2022-01-12,27.7951253363148
Cauca,2022-01-12,17.696391962216506
Cesar,2022-01-12,26.731520491747823
Choco,2022-01-12,24.787466148019988
Cordoba,2022-01-12,26.734415153458382
Cundinamarca,2022-01-12,17.98912362724962
Guainia,2022-01-12,27.76035379019308
Guajira,2022-01-12,25.95927644432579
Guaviare,2022-01-12,27.851071426581093
Huila,2022-01-12,19.246755074997893
Magdalena,2022-01-12,27.8064014234462
Meta,2022-01-12,28.11303945851124
Narino,2022-01-12,18.79935259393176
Norte De Santander,2022-01-12,19.679773959069674
Putumayo,2022-01-12,25.94671243047313
Quindio,2022-01-12,16.210365145861257
Risaralda,2022-01-12,17.117335390387208
Santander,2022-01-12,21.355871982605983
Sucre,2022-01-12,27.58176462223438
Tolima,2022-01-12,20.778744205801416
Valle Del Cauca,2022-01-12,18.26981305861825
Vaupes,2022-01-12,27.218104654163152
Vichada,2022-01-12,29.03881390569683
Amazonas,2022-01-13,27.363489946506245
Antioquia,2022-01-13,20.859087849258177
Arauca,2022-01-13,27.52024392917092
Atlantico,2022-01-13,28.364519292955507
Bolivar,2022-01-13,25.998553230283065
Boyaca,2022-01-13,15.934156157211165
Caldas,2022-01-13,17.502325336476922
Caqueta,2022-01-13,26.94982951682966
Casanare,2022-01-13,27.71744746656448
Cauca,2022-01-13,17.1592778404696
Cesar,2022-01-13,26.438623753145706
Choco,2022-01-13,24.538673513829192
Cordoba,2022-01-13,25.79732167095052
Cundinamarca,2022-01-13,17.696773822517688
Guainia,2022-01-13,27.808967949393605
Guajira,2022-01-13,26.361261302953583
Guaviare,2022-01-13,27.8603179087519
Huila,2022-01-13,18.834155694433743
Magdalena,2022-01-13,27.59486624553461
Meta,2022-01-13,28.08034177614411
Narino,2022-01-13,18.377937022867307
Norte De Santander,2022-01-13,19.81104602154872
Putumayo,2022-01-13,25.32905846183087
Quindio,2022-01-13,16.077131937534833
Risaralda,2022-01-13,17.029800910748317
Santander,2022-01-13,20.804455475827744
Sucre,2022-01-13,26.89798430412264
Tolima,2022-01-13,20.025725463247674
Valle Del Cauca,2022-01-13,18.16863439059796
Vaupes,2022-01-13,27.223423555691024
Vichada,2022-01-13,29.65816275079207
Amazonas,2022-01-14,27.06939219620437
Antioquia,2022-01-14,20.81141775108757
Arauca,2022-01-14,28.278071775633546
Atlantico,2022-01-14,27.96069916804008
Bolivar,2022-01-14,25.76105405058964
Boyaca,2022-01-14,15.609118091663287
Caldas,2022-01-14,17.437452134574247
Caqueta,2022-01-14,26.2769557179075
Casanare,2022-01-14,28.87098700684112
Cauca,2022-01-14,17.027702079120886
Cesar,2022-01-14,26.223429721923463
Choco,2022-01-14,24.37334060068943
Cordoba,2022-01-14,26.01332777070403
Cundinamarca,2022-01-14,17.43295099374399
Guainia,2022-01-14,27.970119884439296
Guajira,2022-01-14,26.544444021388745
Guaviare,2022-01-14,28.034758153232243
Huila,2022-01-14,18.46732968458567
Magdalena,2022-01-14,27.110886014783947
Meta,2022-01-14,28.51635801853277
Narino,2022-01-14,18.218328388895177
Norte De Santander,2022-01-14,19.73253126258093
Putumayo,2022-01-14,24.45238407031326
Quindio,2022-01-14,16.41974330238329
Risaralda,2022-01-14,16.61001057070488
Santander,2022-01-14,20.447848447800613
Sucre,2022-01-14,26.650689491802183
Tolima,2022-01-14,20.225900548973748
Valle Del Cauca,2022-01-14,18.327963458158987
Vaupes,2022-01-14,27.41951736146293
Vichada,2022-01-14,30.37601267142529
Amazonas,2022-01-15,26.28800341002039
Antioquia,2022-01-15,21.28798844118708
Arauca,2022-01-15,28.477538526899306
Atlantico,2022-01-15,28.08795790100828
Bolivar,2022-01-15,26.17027294542397
Boyaca,2022-01-15,16.23033722717182
Caldas,2022-01-15,17.786664527915654
Caqueta,2022-01-15,25.93868525238006
Casanare,2022-01-15,29.154749264446373
Cauca,2022-01-15,17.36043541254358
Cesar,2022-01-15,26.805333705492192
Choco,2022-01-15,24.89640313278103
Cordoba,2022-01-15,26.27550876639968
Cundinamarca,2022-01-15,18.10009397837448
Guainia,2022-01-15,27.837079217941984
Guajira,2022-01-15,26.88399260009284
Guaviare,2022-01-15,27.981092021467298
Huila,2022-01-15,19.317525464537667
Magdalena,2022-01-15,27.693719568371144
Meta,2022-01-15,28.65516082676726
Narino,2022-01-15,18.31506913923008
Norte De Santander,2022-01-15,19.90625873003521
Putumayo,2022-01-15,24.320755600750505
Quindio,2022-01-15,16.80083245091471
Risaralda,2022-01-15,17.5050887751066
Santander,2022-01-15,21.03970898404056
Sucre,2022-01-15,27.143921364122228
Tolima,2022-01-15,21.078666184541348
Valle Del Cauca,2022-01-15,18.099063344782888
Vaupes,2022-01-15,26.47749863046612
Vichada,2022-01-15,30.468841336910952
Amazonas,2022-01-16,25.34306712245257
Antioquia,2022-01-16,21.649504997956623
Arauca,2022-01-16,28.60182415831165
Atlantico,2022-01-16,28.820521501691573
Bolivar,2022-01-16,26.76647986362266
Boyaca,2022-01-16,15.884883461080094
Caldas,2022-01-16,17.80088476722681
Caqueta,2022-01-16,25.26056288384636
Casanare,2022-01-16,28.94724975889509
Cauca,2022-01-16,17.492559099315585
Cesar,2022-01-16,27.02322163689596
Choco,2022-01-16,25.068006409930195
Cordoba,2022-01-16,26.88685199189297
Cundinamarca,2022-01-16,17.737330527893345
Guainia,2022-01-16,25.86882901620986
Guajira,2022-01-16,26.378178281323663
Guaviare,2022-01-16,26.119820902665847
Huila,2022-01-16,19.16848465676073
Magdalena,2022-01-16,28.21242147451809
Meta,2022-01-16,28.29210054527997
Narino,2022-01-16,18.395934449084915
Norte De Santander,2022-01-16,20.4447012929934
Putumayo,2022-01-16,24.180935845508856
Quindio,2022-01-16,17.288032262230352
Risaralda,2022-01-16,17.982530607108917
Santander,2022-01-16,21.312866203292785
Sucre,2022-01-16,27.71523021088977
Tolima,2022-01-16,21.48845565580822
Valle Del Cauca,2022-01-16,17.915550124278976
Vaupes,2022-01-16,24.59053782210309
Vichada,2022-01-16,29.596557621195533
Amazonas,2022-01-17,25.87064787216953
Antioquia,2022-01-17,21.53292136559122
Arauca,2022-01-17,26.557421467870704
Atlantico,2022-01-17,29.062859889828708
Bolivar,2022-01-17,27.06560414167022
Boyaca,2022-01-17,16.49304810603694
Caldas,2022-01-17,17.938135940262235
Caqueta,2022-01-17,25.470312239026693
Casanare,2022-01-17,27.200783453019884
Cauca,2022-01-17,16.945555260217976
Cesar,2022-01-17,27.21866215865302
Choco,2022-01-17,24.89651344960257
Cordoba,2022-01-17,27.32542154894772
Cundinamarca,2022-01-17,18.294918240429805
Guainia,2022-01-17,25.838546254115297
Guajira,2022-01-17,27.30214486693484
Guaviare,2022-01-17,25.574696141148884
Huila,2022-01-17,18.923807388823683
Magdalena,2022-01-17,28.740516879184806
Meta,2022-01-17,27.226729553581304
Narino,2022-01-17,18.280111507553208
Norte De Santander,2022-01-17,20.646615505990223
Putumayo,2022-01-17,24.423553190206302
Quindio,2022-01-17,16.9073489830929
Risaralda,2022-01-17,18.11904198174387
Santander,2022-01-17,21.506537383928062
Sucre,2022-01-17,28.16587491025559
Tolima,2022-01-17,21.68172215364591
Valle Del Cauca,2022-01-17,17.674328778780403
Vaupes,2022-01-17,25.35729021709845
Vichada,2022-01-17,28.297845351194887
Amazonas,2022-01-18,26.68631392534884
Antioquia,2022-01-18,21.64078478690905
Arauca,2022-01-18,27.116044808601
Atlantico,2022-01-18,28.642436861406782
Bolivar,2022-01-18,27.1623989276706
Boyaca,2022-01-18,16.14978400809494
Caldas,2022-01-18,18.221566660206097
Caqueta,2022-01-18,25.849571321853908
Casanare,2022-01-18,27.874994918092607
Cauca,2022-01-18,17.375658682687753
Cesar,2022-01-18,27.33035223329001
