departamento,fecha,precipitacion_media
Quindio,2023-11-27,1.206520164328873
Risaralda,2023-11-27,0.0072518908931568
Santander,2023-11-27,0.0
Sucre,2023-11-27,0.0
Tolima,2023-11-27,0.0
Valle Del Cauca,2023-11-27,0.0301434819278832
Vaupes,2023-11-27,3.2745316528084785
Vichada,2023-11-27,4.868216957293321
Amazonas,2023-11-28,11.544038758130297
Antioquia,2023-11-28,0.4236435449271682
Arauca,2023-11-28,0.1736389530396406
Atlantico,2023-11-28,0.0
Bogotá,2023-11-28,0.0
Bolivar,2023-11-28,0.0562357455363644
Boyaca,2023-11-28,0.0
Caldas,2023-11-28,0.0
Caqueta,2023-11-28,5.500522832013545
Casanare,2023-11-28,0.4191309704971458
Cauca,2023-11-28,5.334566750071844
Cesar,2023-11-28,0.0
Choco,2023-11-28,9.07888889402153
Cordoba,2023-11-28,0.0026416107852797
Cundinamarca,2023-11-28,0.0
Guainia,2023-11-28,6.757133449837058
Guajira,2023-11-28,0.0
Guaviare,2023-11-28,6.261819615446322
Huila,2023-11-28,0.0805802914311963
Magdalena,2023-11-28,0.0
Meta,2023-11-28,0.7984382274445396
Narino,2023-11-28,3.2070598710714373
Norte De Santander,2023-11-28,0.5272719509191031
Putumayo,2023-11-28,34.11362333830345
Quindio,2023-11-28,0.0042825955819617
Risaralda,2023-11-28,0.0162898771548946
Santander,2023-11-28,0.0
Sucre,2023-11-28,0.0
Tolima,2023-11-28,0.1360758868444957
Valle Del Cauca,2023-11-28,5.531918622833069
Vaupes,2023-11-28,10.865314260892058
Vichada,2023-11-28,2.505281924959247
Amazonas,2023-11-29,7.200057907127784
Antioquia,2023-11-29,16.0299458923242
Arauca,2023-11-29,0.0175800048404419
Atlantico,2023-11-29,0.0
Bogotá,2023-11-29,1.0761526894219062
Bolivar,2023-11-29,1.188206373087379
Boyaca,2023-11-29,2.7369715108582047
Caldas,2023-11-29,1.7204712075812585
Caqueta,2023-11-29,3.488628571291448
Casanare,2023-11-29,0.6283783416592944
Cauca,2023-11-29,7.663761683473769
Cesar,2023-11-29,0.0044105905558321
Choco,2023-11-29,44.15480106116822
Cordoba,2023-11-29,5.375165926844021
Cundinamarca,2023-11-29,1.0761526894219062
Guainia,2023-11-29,8.432204069902317
Guajira,2023-11-29,0.0
Guaviare,2023-11-29,11.185297261092588
Huila,2023-11-29,3.10200100222122
Magdalena,2023-11-29,0.0017571007140694
Meta,2023-11-29,5.329785686282175
Narino,2023-11-29,4.2765967058457015
Norte De Santander,2023-11-29,0.8745886144056861
Putumayo,2023-11-29,4.425883805666765
Quindio,2023-11-29,2.0507492048441813
Risaralda,2023-11-29,7.18119026086335
Santander,2023-11-29,4.954271871765529
Sucre,2023-11-29,0.0729912257938981
Tolima,2023-11-29,0.8289003884829775
Valle Del Cauca,2023-11-29,4.469797144084116
Vaupes,2023-11-29,11.34348825815646
Vichada,2023-11-29,0.477575848721803
Amazonas,2023-11-30,14.179296238141744
Antioquia,2023-11-30,1.791358732737135
Arauca,2023-11-30,0.0
Atlantico,2023-11-30,0.0
Bogotá,2023-11-30,0.3252388368189005
Bolivar,2023-11-30,0.2957001460048366
Boyaca,2023-11-30,0.0
Caldas,2023-11-30,0.0183619459295449
Caqueta,2023-11-30,0.1476472961322467
Casanare,2023-11-30,0.0
Cauca,2023-11-30,0.2405141888613331
Cesar,2023-11-30,0.0106712475954587
Choco,2023-11-30,8.034920016072915
Cordoba,2023-11-30,0.7912628585863482
Cundinamarca,2023-11-30,0.3252388368189005
Guainia,2023-11-30,2.425076969326293
Guajira,2023-11-30,0.0
Guaviare,2023-11-30,0.6245706702290533
Huila,2023-11-30,0.0160843575974735
Magdalena,2023-11-30,0.0
Meta,2023-11-30,0.5061203668578965
Narino,2023-11-30,3.398935134541881
Norte De Santander,2023-11-30,1.4333729241467597
Putumayo,2023-11-30,0.3566130262340229
Quindio,2023-11-30,0.4589176784322577
Risaralda,2023-11-30,0.0
Santander,2023-11-30,0.1144106726584286
Sucre,2023-11-30,0.0
Tolima,2023-11-30,0.0507628455455585
Valle Del Cauca,2023-11-30,0.1621443439500987
Vaupes,2023-11-30,7.746397350368674
Vichada,2023-11-30,0.2671723380631366
Amazonas,2023-12-01,15.834363908814966
Antioquia,2023-12-01,0.007294688521736
Arauca,2023-12-01,0.0
Atlantico,2023-12-01,0.0
Bogotá,2023-12-01,0.0
Bolivar,2023-12-01,0.0951519969927515
Boyaca,2023-12-01,0.0
Caldas,2023-12-01,0.0
Caqueta,2023-12-01,0.94506109243994
Casanare,2023-12-01,0.0
Cauca,2023-12-01,0.8680486812482336
Cesar,2023-12-01,0.1863568150756112
Choco,2023-12-01,3.4124068259042994
Cordoba,2023-12-01,6.176852526188169e-05
Cundinamarca,2023-12-01,0.0
Guainia,2023-12-01,0.0579333902096916
Guajira,2023-12-01,0.0
Guaviare,2023-12-01,0.176669919542477
Huila,2023-12-01,0.0063784983999555
Magdalena,2023-12-01,0.0
Meta,2023-12-01,0.0834515778200483
Narino,2023-12-01,15.870305872992796
Norte De Santander,2023-12-01,4.7971451459493855
Putumayo,2023-12-01,4.483050144935443
Quindio,2023-12-01,0.0
Risaralda,2023-12-01,0.0
Santander,2023-12-01,0.0
Sucre,2023-12-01,0.0
Tolima,2023-12-01,0.0
Valle Del Cauca,2023-12-01,0.2477946183533677
Vaupes,2023-12-01,3.0872461006363974
Vichada,2023-12-01,0.0
Amazonas,2023-12-02,9.289745007987378
Antioquia,2023-12-02,0.0871748411918148
Arauca,2023-12-02,0.0
Atlantico,2023-12-02,0.0108138289501205
Bogotá,2023-12-02,0.0
Bolivar,2023-12-02,0.0
Boyaca,2023-12-02,0.0
Caldas,2023-12-02,1.1074259809878082
Caqueta,2023-12-02,0.5579090282909971
Casanare,2023-12-02,0.0
Cauca,2023-12-02,1.012466100355744
Cesar,2023-12-02,0.0
Choco,2023-12-02,0.9824567678858348
Cordoba,2023-12-02,0.0
Cundinamarca,2023-12-02,0.0
Guainia,2023-12-02,0.0121902461433694
Guajira,2023-12-02,0.0
Guaviare,2023-12-02,0.0
Huila,2023-12-02,0.0
Magdalena,2023-12-02,0.0
Meta,2023-12-02,0.0
Narino,2023-12-02,0.269717323322459
Norte De Santander,2023-12-02,0.0
Putumayo,2023-12-02,0.283181747545853
Quindio,2023-12-02,0.0
Risaralda,2023-12-02,0.0
Santander,2023-12-02,0.0
Sucre,2023-12-02,0.0
Tolima,2023-12-02,0.0
Valle Del Cauca,2023-12-02,1.4462430452810957
Vaupes,2023-12-02,2.054432793071324
Vichada,2023-12-02,0.0006029413315313
Amazonas,2023-12-03,9.788165800514763
Antioquia,2023-12-03,0.2064703738457797
Arauca,2023-12-03,0.0
Atlantico,2023-12-03,0.0
Bogotá,2023-12-03,0.0
Bolivar,2023-12-03,0.0
Boyaca,2023-12-03,0.0
Caldas,2023-12-03,0.0
Caqueta,2023-12-03,0.0558378182474558
Casanare,2023-12-03,0.0
Cauca,2023-12-03,2.9893342654954465
Cesar,2023-12-03,0.0315421305508635
Choco,2023-12-03,5.927225262408277
Cordoba,2023-12-03,0.0
Cundinamarca,2023-12-03,0.0
Guainia,2023-12-03,2.477272415034663
Guajira,2023-12-03,0.3149508507766892
Guaviare,2023-12-03,0.0057733206837303
Huila,2023-12-03,0.0
Magdalena,2023-12-03,0.0736044898537906
Meta,2023-12-03,0.0
Narino,2023-12-03,3.0350956909693574
Norte De Santander,2023-12-03,0.0781494198345037
Putumayo,2023-12-03,0.0
Quindio,2023-12-03,0.0
Risaralda,2023-12-03,0.2177044979562526
Santander,2023-12-03,0.0
Sucre,2023-12-03,0.0
Tolima,2023-12-03,0.0
Valle Del Cauca,2023-12-03,1.5450479544437572
Vaupes,2023-12-03,11.163959569847997
Vichada,2023-12-03,0.0
Amazonas,2023-12-04,8.648486312946215
Antioquia,2023-12-04,0.1399530643868591
Arauca,2023-12-04,0.0
Atlantico,2023-12-04,0.0
Bogotá,2023-12-04,0.8739474392084099
Bolivar,2023-12-04,0.0
Boyaca,2023-12-04,0.0
Caldas,2023-12-04,0.2741441958118221
Caqueta,2023-12-04,0.0209392001635938
Casanare,2023-12-04,0.0
Cauca,2023-12-04,1.622956736384569
Cesar,2023-12-04,0.0148598229884817
Choco,2023-12-04,3.841094132523096
Cordoba,2023-12-04,0.0
Cundinamarca,2023-12-04,0.8739474392084099
Guainia,2023-12-04,0.0526765166241077
Guajira,2023-12-04,0.8834198177252155
Guaviare,2023-12-04,0.1064824900813286
Huila,2023-12-04,0.0
Magdalena,2023-12-04,0.0351783910901346
Meta,2023-12-04,0.0
Narino,2023-12-04,0.0711478993175475
Norte De Santander,2023-12-04,0.0
Putumayo,2023-12-04,0.0176101691477946
Quindio,2023-12-04,0.0
Risaralda,2023-12-04,0.0
Santander,2023-12-04,0.0
Sucre,2023-12-04,0.0
Tolima,2023-12-04,1.0219889104287738
Valle Del Cauca,2023-12-04,0.0
Vaupes,2023-12-04,4.140977293937254
Vichada,2023-12-04,0.0007085269697867
Amazonas,2023-12-05,8.381117191464018
Antioquia,2023-12-05,0.0162365600343833
Arauca,2023-12-05,3.325784707059871e-05
Atlantico,2023-12-05,0.0
Bogotá,2023-12-05,0.0
Bolivar,2023-12-05,0.0
Boyaca,2023-12-05,0.0112709988168602
Caldas,2023-12-05,0.0
Caqueta,2023-12-05,0.0308654791559819
Casanare,2023-12-05,0.0
Cauca,2023-12-05,0.5512577173062126
Cesar,2023-12-05,0.0363456492487949
Choco,2023-12-05,4.741205740703033
Cordoba,2023-12-05,0.0
Cundinamarca,2023-12-05,0.0
Guainia,2023-12-05,0.9452979981592954
Guajira,2023-12-05,2.702431958371289
Guaviare,2023-12-05,0.0185928151248426
Huila,2023-12-05,0.0
Magdalena,2023-12-05,0.0030695035808171
Meta,2023-12-05,0.0
Narino,2023-12-05,4.975102997628507
Norte De Santander,2023-12-05,0.2932218295011199
Putumayo,2023-12-05,0.0706331780030626
Quindio,2023-12-05,0.0
Risaralda,2023-12-05,0.0058592831852324
Santander,2023-12-05,0.0
Sucre,2023-12-05,0.0
Tolima,2023-12-05,0.0
Valle Del Cauca,2023-12-05,1.7475744455990962
Vaupes,2023-12-05,2.3365758157399417
Vichada,2023-12-05,0.0
Amazonas,2023-12-06,8.903721371216223
Antioquia,2023-12-06,3.4476479570216187
Arauca,2023-12-06,0.0
Atlantico,2023-12-06,0.0530112898628795
Bogotá,2023-12-06,4.505352533828965
Bolivar,2023-12-06,0.0015897484372586
Boyaca,2023-12-06,2.6013479874085976
Caldas,2023-12-06,11.275551629203438
Caqueta,2023-12-06,3.621233917628625
Casanare,2023-12-06,0.0
Cauca,2023-12-06,8.535117995245047
Cesar,2023-12-06,0.0
Choco,2023-12-06,12.62779389848038
Cordoba,2023-12-06,0.1819863379410208
Cundinamarca,2023-12-06,4.505352533828965
Guainia,2023-12-06,0.349182492955967
Guajira,2023-12-06,0.0
Guaviare,2023-12-06,0.0845468151928947
Huila,2023-12-06,0.001071364677197
Magdalena,2023-12-06,0.0
Meta,2023-12-06,0.0461348560871639
Narino,2023-12-06,13.444227821127406
Norte De Santander,2023-12-06,0.0
Putumayo,2023-12-06,5.1535343191484975
Quindio,2023-12-06,1.655674378802073
Risaralda,2023-12-06,7.487718469383634
Santander,2023-12-06,1.167602142642293
Sucre,2023-12-06,0.0
Tolima,2023-12-06,1.2820731689917082
Valle Del Cauca,2023-12-06,13.552009931625015
Vaupes,2023-12-06,4.260899415095467
Vichada,2023-12-06,0.0109497636849903
Amazonas,2023-12-07,11.66592954885494
Antioquia,2023-12-07,3.399371600367421
Arauca,2023-12-07,0.0
Atlantico,2023-12-07,0.0
Bogotá,2023-12-07,0.8276171820691852
Bolivar,2023-12-07,1.1159740045256503
Boyaca,2023-12-07,2.136099944706501
Caldas,2023-12-07,0.4412169379759826
Caqueta,2023-12-07,5.8324441772651605
Casanare,2023-12-07,0.0
Cauca,2023-12-07,0.4255841748409654
Cesar,2023-12-07,0.0569242879464069
Choco,2023-12-07,15.167362008858756
Cordoba,2023-12-07,1.7546305189105416
Cundinamarca,2023-12-07,0.8276171820691852
Guainia,2023-12-07,1.235230749407827
Guajira,2023-12-07,0.3185807088923506
Guaviare,2023-12-07,1.8758474043670883
Huila,2023-12-07,0.0
Magdalena,2023-12-07,0.0018485879081834
Meta,2023-12-07,0.0657922829203193
Narino,2023-12-07,4.595997330827623
Norte De Santander,2023-12-07,0.8675678511825141
Putumayo,2023-12-07,0.0503200363942792
Quindio,2023-12-07,0.2417476513646986
Risaralda,2023-12-07,0.1953536169934035
Santander,2023-12-07,3.9831589871018855
Sucre,2023-12-07,0.382722697007448
Tolima,2023-12-07,0.0007347742132942
Valle Del Cauca,2023-12-07,0.7763970987267254
Vaupes,2023-12-07,7.314381215691296
Vichada,2023-12-07,0.1892721892476878
Amazonas,2023-12-08,7.632199053122878
Antioquia,2023-12-08,3.806507955679892
Arauca,2023-12-08,0.2313699400880503
Atlantico,2023-12-08,0.0
Bogotá,2023-12-08,0.5251965037648814
Bolivar,2023-12-08,0.3497808655243993
Boyaca,2023-12-08,1.1173356948110342
Caldas,2023-12-08,1.0188151449723648
Caqueta,2023-12-08,15.30799920721241
Casanare,2023-12-08,0.2313569622558435
Cauca,2023-12-08,1.9374915316306909
Cesar,2023-12-08,0.0
Choco,2023-12-08,2.4485462967098965
Cordoba,2023-12-08,0.9616312270889964
Cundinamarca,2023-12-08,0.5251965037648814
Guainia,2023-12-08,0.2273607340179895
Guajira,2023-12-08,0.8756407344020284
Guaviare,2023-12-08,1.991590839518506
Huila,2023-12-08,0.1029310228725409
Magdalena,2023-12-08,0.0
Meta,2023-12-08,1.7890705277167007
Narino,2023-12-08,1.2612730820041334
Norte De Santander,2023-12-08,0.0363548855814921
Putumayo,2023-12-08,12.614909664463733
Quindio,2023-12-08,5.703845053223633
Risaralda,2023-12-08,1.844020838863539
Santander,2023-12-08,1.8661555239220489
Sucre,2023-12-08,1.589627395378644
Tolima,2023-12-08,0.328584234116895
Valle Del Cauca,2023-12-08,0.0884342459622077
Vaupes,2023-12-08,4.878805425822133
Vichada,2023-12-08,1.3282896242925368
Amazonas,2023-12-09,6.542504101522885
Antioquia,2023-12-09,0.1475994347701709
Arauca,2023-12-09,2.7283087582054435
Atlantico,2023-12-09,0.0041385069315083
Bogotá,2023-12-09,0.8875848935239966
Bolivar,2023-12-09,0.2471282290473461
Boyaca,2023-12-09,0.9425434259875052
Caldas,2023-12-09,0.0
Caqueta,2023-12-09,9.099783254468193
Casanare,2023-12-09,8.58807779135902
Cauca,2023-12-09,0.1582670471213253
Cesar,2023-12-09,0.0
Choco,2023-12-09,0.9401864998414408
Cordoba,2023-12-09,5.830207131489113e-05
Cundinamarca,2023-12-09,0.8875848935239966
Guainia,2023-12-09,5.402522894290057
Guajira,2023-12-09,0.0
Guaviare,2023-12-09,20.26437962556397
Huila,2023-12-09,0.0
Magdalena,2023-12-09,0.0
Meta,2023-12-09,7.941496804209328
Narino,2023-12-09,1.8477633102963067
Norte De Santander,2023-12-09,0.7737558832557866
Putumayo,2023-12-09,3.348266728617384
Quindio,2023-12-09,0.0
Risaralda,2023-12-09,0.0
Santander,2023-12-09,0.0831546830864622
Sucre,2023-12-09,0.0
Tolima,2023-12-09,0.0587083800717458
Valle Del Cauca,2023-12-09,0.0
Vaupes,2023-12-09,4.531631314065478
Vichada,2023-12-09,8.883281394750442
Amazonas,2023-12-10,5.878575379227048
Antioquia,2023-12-10,8.14172180638134
Arauca,2023-12-10,0.9029140667822914
Atlantico,2023-12-10,0.0
Bogotá,2023-12-10,0.0777871977957164
Bolivar,2023-12-10,1.7049086502146005
Boyaca,2023-12-10,2.286837515040262
Caldas,2023-12-10,5.591864696718946
Caqueta,2023-12-10,9.269845381422112
Casanare,2023-12-10,6.172909232318529
Cauca,2023-12-10,5.404053479715176
Cesar,2023-12-10,0.9652591136614416
Choco,2023-12-10,19.899846427711303
Cordoba,2023-12-10,2.236139459289465
Cundinamarca,2023-12-10,0.0777871977957164
Guainia,2023-12-10,5.414315669034286
Guajira,2023-12-10,0.2724121102711698
Guaviare,2023-12-10,6.564100157155181
Huila,2023-12-10,1.0842270632081876
Magdalena,2023-12-10,0.0114211639519554
Meta,2023-12-10,5.914038311565773
Narino,2023-12-10,2.648922869700812
Norte De Santander,2023-12-10,4.588494600045323
Putumayo,2023-12-10,7.890870070043698
Quindio,2023-12-10,3.532640095726206
Risaralda,2023-12-10,11.680408831921271
Santander,2023-12-10,8.150392599154367
Sucre,2023-12-10,0.0272916168824973
Tolima,2023-12-10,0.3338121404375728
Valle Del Cauca,2023-12-10,7.055259374354677
Vaupes,2023-12-10,5.36056473158885
Vichada,2023-12-10,4.224512903292707
Amazonas,2023-12-11,13.544998637562914
Antioquia,2023-12-11,2.1128995459406994
Arauca,2023-12-11,0.0
Atlantico,2023-12-11,0.0
Bogotá,2023-12-11,0.0763635113233128
Bolivar,2023-12-11,0.6409288711021571
Boyaca,2023-12-11,0.192995999056614
Caldas,2023-12-11,0.4276625253411698
Caqueta,2023-12-11,0.6699370694036035
Casanare,2023-12-11,0.0016429488862729
Cauca,2023-12-11,11.01680856168683
Cesar,2023-12-11,0.0
Choco,2023-12-11,6.225926462215223
Cordoba,2023-12-11,0.5042880960568428
Cundinamarca,2023-12-11,0.0763635113233128
Guainia,2023-12-11,1.3991702919316122
Guajira,2023-12-11,0.0
Guaviare,2023-12-11,0.1731261510921614
Huila,2023-12-11,0.3914172820566599
Magdalena,2023-12-11,0.0
Meta,2023-12-11,0.1030403438218357
Narino,2023-12-11,11.956593729671384
Norte De Santander,2023-12-11,3.116218180302877
Putumayo,2023-12-11,0.454224156881046
Quindio,2023-12-11,0.0
Risaralda,2023-12-11,0.0034532448347776
Santander,2023-12-11,0.1428350201869982
Sucre,2023-12-11,0.0
Tolima,2023-12-11,0.0022493675601335
Valle Del Cauca,2023-12-11,1.4931407260901126
Vaupes,2023-12-11,3.6212382534809433
Vichada,2023-12-11,0.0517950348675934
Amazonas,2023-12-12,3.205473048705989
Antioquia,2023-12-12,8.861469777319813
Arauca,2023-12-12,0.0
Atlantico,2023-12-12,0.0
Bogotá,2023-12-12,4.081337434485544
Bolivar,2023-12-12,1.328909225973089
Boyaca,2023-12-12,5.004975980144184
Caldas,2023-12-12,6.975409660810612
Caqueta,2023-12-12,0.7704027712592338
Casanare,2023-12-12,0.0
Cauca,2023-12-12,1.2898598992987202
Cesar,2023-12-12,0.115824950162416
Choco,2023-12-12,14.289431826910066
Cordoba,2023-12-12,0.2307656587760313
Cundinamarca,2023-12-12,4.081337434485544
Guainia,2023-12-12,1.8756029780697805
Guajira,2023-12-12,0.0
Guaviare,2023-12-12,0.0449042744009748
Huila,2023-12-12,0.0
Magdalena,2023-12-12,0.244334877449358
Meta,2023-12-12,0.0
Narino,2023-12-12,2.729129260933618
Norte De Santander,2023-12-12,1.3454234031383527
Putumayo,2023-12-12,2.6458090046099176
Quindio,2023-12-12,2.3213326741932967
Risaralda,2023-12-12,8.383991445120733
Santander,2023-12-12,7.528529091679653
Sucre,2023-12-12,0.0
Tolima,2023-12-12,0.1110934450544351
Valle Del Cauca,2023-12-12,1.5183970470025991
Vaupes,2023-12-12,2.7340427159319267
Vichada,2023-12-12,0.0427967882269153
Amazonas,2023-12-13,7.277245130397151
Antioquia,2023-12-13,1.219567547455601
Arauca,2023-12-13,0.0
Atlantico,2023-12-13,0.0
Bogotá,2023-12-13,0.0025361604685832
Bolivar,2023-12-13,0.0
Boyaca,2023-12-13,0.0700047469779979
Caldas,2023-12-13,0.9176053499431168
Caqueta,2023-12-13,1.340328996762992
Casanare,2023-12-13,0.0
Cauca,2023-12-13,2.036510263092496
Cesar,2023-12-13,0.0
Choco,2023-12-13,15.132325556504002
Cordoba,2023-12-13,0.3568300729817463
Cundinamarca,2023-12-13,0.0025361604685832
Guainia,2023-12-13,2.5329935186877
Guajira,2023-12-13,0.0214843218789446
Guaviare,2023-12-13,0.1564007135897044
Huila,2023-12-13,0.0
Magdalena,2023-12-13,0.0
Meta,2023-12-13,0.0
Narino,2023-12-13,0.5291755010748739
Norte De Santander,2023-12-13,0.0
Putumayo,2023-12-13,3.941462235763159
Quindio,2023-12-13,0.3200779843322707
Risaralda,2023-12-13,3.9314290341608142
Santander,2023-12-13,0.0395305317831276
Sucre,2023-12-13,0.0
Tolima,2023-12-13,0.0
Valle Del Cauca,2023-12-13,2.165976839904867
Vaupes,2023-12-13,12.841387302839696
Vichada,2023-12-13,0.4537468225817418
Amazonas,2023-12-14,8.385354186443466
Antioquia,2023-12-14,6.172971699644546
Arauca,2023-12-14,0.0
Atlantico,2023-12-14,0.0
Bogotá,2023-12-14,1.2603750319442446
Bolivar,2023-12-14,0.1894524323779426
Boyaca,2023-12-14,2.36837775755929
Caldas,2023-12-14,9.37165928971992
Caqueta,2023-12-14,10.514357834131388
Casanare,2023-12-14,0.0
Cauca,2023-12-14,9.960737894521907
Cesar,2023-12-14,0.0317517466869567
Choco,2023-12-14,12.7569968801532
Cordoba,2023-12-14,0.1583114125054772
Cundinamarca,2023-12-14,1.2603750319442446
Guainia,2023-12-14,2.0963445239965672
Guajira,2023-12-14,0.0
Guaviare,2023-12-14,0.3961449007032357
Huila,2023-12-14,0.904126815744106
Magdalena,2023-12-14,0.0237680935424716
Meta,2023-12-14,0.0565610595369464
Narino,2023-12-14,8.205382665121055
Norte De Santander,2023-12-14,0.0
Putumayo,2023-12-14,0.9662697755972216
Quindio,2023-12-14,3.072040124875381
Risaralda,2023-12-14,3.703201099580411
Santander,2023-12-14,1.9605308738253704
Sucre,2023-12-14,0.0112487712608317
Tolima,2023-12-14,5.652524994177262
Valle Del Cauca,2023-12-14,9.34427468581062
Vaupes,2023-12-14,1.1243915781366969
Vichada,2023-12-14,0.123023285009916
Amazonas,2023-12-15,21.25625016478161
Antioquia,2023-12-15,8.038596173227035
Arauca,2023-12-15,3.304721126754313e-05
Atlantico,2023-12-15,0.0056539695966693
Bogotá,2023-12-15,9.68116081020604
Bolivar,2023-12-15,1.1808201081874208
Boyaca,2023-12-15,3.932152626475834
Caldas,2023-12-15,21.496496989912107
Caqueta,2023-12-15,5.062176389427854
Casanare,2023-12-15,0.0349019926800987
Cauca,2023-12-15,15.86613040625178
Cesar,2023-12-15,0.0196801693338351
Choco,2023-12-15,17.56837538412939
Cordoba,2023-12-15,0.8880167960384099
Cundinamarca,2023-12-15,9.68116081020604
Guainia,2023-12-15,7.572501302449102
Guajira,2023-12-15,0.2096111325124438
Guaviare,2023-12-15,2.347929203203805
Huila,2023-12-15,0.6443867812511993
Magdalena,2023-12-15,0.067989421402794
Meta,2023-12-15,1.1224981511541634
Narino,2023-12-15,31.029652230617163
Norte De Santander,2023-12-15,1.3831277796609804
Putumayo,2023-12-15,24.92959098064142
Quindio,2023-12-15,22.193488171996304
Risaralda,2023-12-15,20.404989526895783
Santander,2023-12-15,6.504906488172416
Sucre,2023-12-15,0.0
Tolima,2023-12-15,11.00368659491429
Valle Del Cauca,2023-12-15,16.592632146102623
Vaupes,2023-12-15,14.618619533578112
Vichada,2023-12-15,0.2943985214432458
Amazonas,2023-12-16,7.982941689457363
Antioquia,2023-12-16,9.625536665217435
Arauca,2023-12-16,1.2043426017041103
Atlantico,2023-12-16,0.482172527773638
Bogotá,2023-12-16,5.477034395088602
Bolivar,2023-12-16,4.095211751178393
Boyaca,2023-12-16,4.9233523981398335
Caldas,2023-12-16,2.724618146715544
Caqueta,2023-12-16,7.79879081417736
Casanare,2023-12-16,6.098534865587108
Cauca,2023-12-16,18.051702988039324
Cesar,2023-12-16,2.280419258319302
Choco,2023-12-16,9.522408011055568
Cordoba,2023-12-16,8.300107406479706
Cundinamarca,2023-12-16,5.477034395088602
Guainia,2023-12-16,5.524260650273061
Guajira,2023-12-16,0.3938567280790888
Guaviare,2023-12-16,11.918690055992103
Huila,2023-12-16,1.951101717432127
Magdalena,2023-12-16,0.4337592624141154
Meta,2023-12-16,23.863621269731816
Narino,2023-12-16,27.314261391380125
Norte De Santander,2023-12-16,5.024996180692354
Putumayo,2023-12-16,0.9347599025631352
Quindio,2023-12-16,0.0
Risaralda,2023-12-16,1.2579334558656248
Santander,2023-12-16,1.935352663922356
Sucre,2023-12-16,3.244144617976556
Tolima,2023-12-16,1.2920407100529774
Valle Del Cauca,2023-12-16,5.342695712340048
Vaupes,2023-12-16,8.089878840646586
Vichada,2023-12-16,6.8868200155876025
Amazonas,2023-12-17,9.779493339529395
Antioquia,2023-12-17,14.858449394205357
Arauca,2023-12-17,13.152798098326974
Atlantico,2023-12-17,0.0
Bogotá,2023-12-17,10.535997971408158
Bolivar,2023-12-17,2.0668277988729384
Boyaca,2023-12-17,11.731157587186344
Caldas,2023-12-17,23.05058420499197
Caqueta,2023-12-17,8.289119209795937
Casanare,2023-12-17,12.983933875855842
Cauca,2023-12-17,20.536786726361623
Cesar,2023-12-17,8.542476000697127
Choco,2023-12-17,3.1311152376482454
Cordoba,2023-12-17,3.796511037226969
Cundinamarca,2023-12-17,10.535997971408158
Guainia,2023-12-17,7.744287641602069
Guajira,2023-12-17,2.691939653091332
Guaviare,2023-12-17,3.2989724206523485
Huila,2023-12-17,36.408912889938975
Magdalena,2023-12-17,0.9555375316862418
Meta,2023-12-17,14.857080761217553
Narino,2023-12-17,8.561431472311535
Norte De Santander,2023-12-17,17.008304453835642
Putumayo,2023-12-17,5.834490277712998
Quindio,2023-12-17,13.976325076643851
Risaralda,2023-12-17,11.82743004396619
Santander,2023-12-17,9.902993608156228
Sucre,2023-12-17,0.2442707979108551
Tolima,2023-12-17,41.23969279642753
Valle Del Cauca,2023-12-17,12.169407921730926
Vaupes,2023-12-17,1.632915354718886
Vichada,2023-12-17,3.802425395535149
Amazonas,2023-12-18,22.90724956652802
Antioquia,2023-12-18,4.57512593517927
Arauca,2023-12-18,0.0291535222062396
Atlantico,2023-12-18,0.0
Bogotá,2023-12-18,13.165874351307847
Bolivar,2023-12-18,1.5587844837548284
Boyaca,2023-12-18,6.798855393296316
Caldas,2023-12-18,5.772175885771522
Caqueta,2023-12-18,16.05076733569131
Casanare,2023-12-18,5.085800959711826
Cauca,2023-12-18,4.171035328794054
Cesar,2023-12-18,4.935265364110324
Choco,2023-12-18,10.572300860360992
Cordoba,2023-12-18,0.0510445393907218
Cundinamarca,2023-12-18,13.165874351307847
Guainia,2023-12-18,12.683177995681731
Guajira,2023-12-18,2.4234705410207016
Guaviare,2023-12-18,7.966527413561987
Huila,2023-12-18,4.646949148060043
Magdalena,2023-12-18,0.0179031886862177
Meta,2023-12-18,21.60976100262444
Narino,2023-12-18,10.677301228718086
Norte De Santander,2023-12-18,8.215707793002215
Putumayo,2023-12-18,4.575734343473693
Quindio,2023-12-18,0.599585173275609
Risaralda,2023-12-18,2.0390983272312893
Santander,2023-12-18,2.0621270253056507
Sucre,2023-12-18,0.1929403012772484
Tolima,2023-12-18,4.339011096497951
Valle Del Cauca,2023-12-18,1.661856911351891
Vaupes,2023-12-18,30.040307750988934
Vichada,2023-12-18,1.985765605784244
Amazonas,2023-12-19,1.4957315215415108
Antioquia,2023-12-19,3.06073155866336
Arauca,2023-12-19,8.127570958790404e-05
Atlantico,2023-12-19,0.0
Bogotá,2023-12-19,2.019689905446502
Bolivar,2023-12-19,2.323429705864914
Boyaca,2023-12-19,0.8402766030171552
Caldas,2023-12-19,5.953730730610451
Caqueta,2023-12-19,13.795397597708604
Casanare,2023-12-19,0.0818829366156201
Cauca,2023-12-19,19.261474520942915
Cesar,2023-12-19,0.7220951036347385
Choco,2023-12-19,3.5189241416348245
Cordoba,2023-12-19,0.007613970588681
Cundinamarca,2023-12-19,2.019689905446502
Guainia,2023-12-19,0.192728651852309
