departamento,fecha,temperatura_media
Bolivar,2024-01-11,28.39867198999104
Boyaca,2024-01-11,18.01579155450781
Caldas,2024-01-11,19.54327309342813
Caqueta,2024-01-11,26.740750505117468
Casanare,2024-01-11,30.06097950221564
Cauca,2024-01-11,18.632034103090973
Cesar,2024-01-11,28.16885279600949
Choco,2024-01-11,25.86546743516625
Cordoba,2024-01-11,30.17730692421943
Cundinamarca,2024-01-11,19.57339235961797
Guainia,2024-01-11,27.37701084838385
Guajira,2024-01-11,28.444308129548286
Guaviare,2024-01-11,26.67349315485037
Huila,2024-01-11,20.60825125248574
Magdalena,2024-01-11,30.09249088665506
Meta,2024-01-11,28.0177130817348
Narino,2024-01-11,19.63705205084929
Norte De Santander,2024-01-11,21.8335968845706
Putumayo,2024-01-11,25.85100425684088
Quindio,2024-01-11,18.05640248472588
Risaralda,2024-01-11,19.223271934944773
Santander,2024-01-11,22.954115020185466
Sucre,2024-01-11,29.97720607685143
Tolima,2024-01-11,22.815870280557164
Valle Del Cauca,2024-01-11,18.85133305180585
Vaupes,2024-01-11,26.58004932157269
Vichada,2024-01-11,30.70306866374071
Amazonas,2024-01-12,26.53968089007105
Antioquia,2024-01-12,23.0890662716068
Arauca,2024-01-12,29.5693908722932
Atlantico,2024-01-12,30.56472044075164
Bolivar,2024-01-12,28.35506267951661
Boyaca,2024-01-12,18.03332899624641
Caldas,2024-01-12,19.32847380887823
Caqueta,2024-01-12,26.311074378985417
Casanare,2024-01-12,30.02366488061288
Cauca,2024-01-12,18.36924221778084
Cesar,2024-01-12,27.964669332449727
Choco,2024-01-12,25.452766851195648
Cordoba,2024-01-12,29.61143947551061
Cundinamarca,2024-01-12,19.42749029924993
Guainia,2024-01-12,26.375108523695392
Guajira,2024-01-12,27.8958338353766
Guaviare,2024-01-12,27.02443835830652
Huila,2024-01-12,20.23431841828155
Magdalena,2024-01-12,29.9760977086494
Meta,2024-01-12,28.177429050733565
Narino,2024-01-12,19.46172273878358
Norte De Santander,2024-01-12,21.909836604181063
Putumayo,2024-01-12,25.37599829207212
Quindio,2024-01-12,17.892070676695656
Risaralda,2024-01-12,19.00310190165797
Santander,2024-01-12,22.727998505842184
Sucre,2024-01-12,29.74299530595642
Tolima,2024-01-12,22.42365970370328
Valle Del Cauca,2024-01-12,19.09025916405975
Vaupes,2024-01-12,25.706620296395645
Vichada,2024-01-12,30.002011037215738
Amazonas,2024-01-13,26.573569400706088
Antioquia,2024-01-13,23.09613464894765
Arauca,2024-01-13,29.76212711425819
Atlantico,2024-01-13,30.67903679844764
Bolivar,2024-01-13,28.144286704307245
Boyaca,2024-01-13,17.786109098620226
Caldas,2024-01-13,19.40590897223641
Caqueta,2024-01-13,26.416338876761795
Casanare,2024-01-13,30.239193693512348
Cauca,2024-01-13,18.73833404788957
Cesar,2024-01-13,28.16714630779992
Choco,2024-01-13,25.911059393743155
Cordoba,2024-01-13,29.445115924946748
Cundinamarca,2024-01-13,19.137199962014787
Guainia,2024-01-13,26.956687303794407
Guajira,2024-01-13,28.089356398957232
Guaviare,2024-01-13,26.55590369418082
Huila,2024-01-13,20.01719222386997
Magdalena,2024-01-13,29.92099323648369
Meta,2024-01-13,28.337357979146827
Narino,2024-01-13,19.94002603502373
Norte De Santander,2024-01-13,21.947710656706267
Putumayo,2024-01-13,25.44240613686404
Quindio,2024-01-13,17.057643736833324
Risaralda,2024-01-13,18.48317843373172
Santander,2024-01-13,22.642794879690747
Sucre,2024-01-13,29.454697456191667
Tolima,2024-01-13,22.115561782445496
Valle Del Cauca,2024-01-13,19.04580678112114
Vaupes,2024-01-13,25.81215081501909
Vichada,2024-01-13,30.48554411754546
Amazonas,2024-01-14,26.9403864319605
Antioquia,2024-01-14,23.29000052189713
Arauca,2024-01-14,29.581939562411485
Atlantico,2024-01-14,30.627651189422803
Bolivar,2024-01-14,28.46728894013027
Boyaca,2024-01-14,17.879045263122084
Caldas,2024-01-14,19.437304117288875
Caqueta,2024-01-14,26.64254939886029
Casanare,2024-01-14,30.26207782877039
Cauca,2024-01-14,18.90887436102893
Cesar,2024-01-14,28.067653594679182
Choco,2024-01-14,26.42471606674439
Cordoba,2024-01-14,29.84177749722761
Cundinamarca,2024-01-14,19.591102451877163
Guainia,2024-01-14,27.630447567093533
Guajira,2024-01-14,27.95795495195773
Guaviare,2024-01-14,27.75152423807321
Huila,2024-01-14,20.582957131319866
Magdalena,2024-01-14,30.069893710378032
Meta,2024-01-14,28.705967249286168
Narino,2024-01-14,20.25615912077959
Norte De Santander,2024-01-14,21.851744554969365
Putumayo,2024-01-14,25.86760077053154
Quindio,2024-01-14,18.007673917726425
Risaralda,2024-01-14,18.881999443494813
Santander,2024-01-14,22.74649775967651
Sucre,2024-01-14,29.90222144265385
Tolima,2024-01-14,22.862237086983733
Valle Del Cauca,2024-01-14,19.30956498167481
Vaupes,2024-01-14,26.662276622298872
Vichada,2024-01-14,30.64408055410689
Amazonas,2024-01-15,26.958762603042192
Antioquia,2024-01-15,23.61296003187028
Arauca,2024-01-15,29.32066714871048
Atlantico,2024-01-15,30.584687565587
Bolivar,2024-01-15,28.584058696359417
Boyaca,2024-01-15,17.22074246775996
Caldas,2024-01-15,19.59311107945443
Caqueta,2024-01-15,26.733150877756525
Casanare,2024-01-15,29.89854950192921
Cauca,2024-01-15,19.360861704175093
Cesar,2024-01-15,28.2272572565406
Choco,2024-01-15,26.933934824908647
Cordoba,2024-01-15,30.22425871772083
Cundinamarca,2024-01-15,18.51626484148609
Guainia,2024-01-15,27.927627559233628
Guajira,2024-01-15,27.78560893252604
Guaviare,2024-01-15,27.577473007117444
Huila,2024-01-15,20.354018730691333
Magdalena,2024-01-15,29.99617614518745
Meta,2024-01-15,28.47960924857704
Narino,2024-01-15,20.128924769197106
Norte De Santander,2024-01-15,21.541608840640144
Putumayo,2024-01-15,25.713176303545925
Quindio,2024-01-15,18.80661401648696
Risaralda,2024-01-15,19.3651582928438
Santander,2024-01-15,22.91998791345334
Sucre,2024-01-15,30.082802031317456
Tolima,2024-01-15,22.823945913219944
Valle Del Cauca,2024-01-15,19.399381712696528
Vaupes,2024-01-15,26.4609973909976
Vichada,2024-01-15,30.55844425135848
