departamento,fecha,ndvi_medio
Putumayo,2023-10-16,0.7819854714753063
Quindio,2023-10-16,0.6025165556339007
Risaralda,2023-10-16,0.6988350499469598
Santander,2023-10-16,0.7243158154211198
Sucre,2023-10-16,0.6442179009816577
Tolima,2023-10-16,0.6489642601831851
Valle Del Cauca,2023-10-16,0.6473916299777773
Vaupes,2023-10-16,0.7234363281739495
Vichada,2023-10-16,0.5995915025787554
Amazonas,2023-11-01,0.4716453104861398
Antioquia,2023-11-01,0.7130225511042543
Arauca,2023-11-01,0.6570028421956254
Atlantico,2023-11-01,0.7875132410407654
Bolivar,2023-11-01,0.7145420797696524
Boyaca,2023-11-01,0.6928450520279821
Caldas,2023-11-01,0.7215368214602941
Caqueta,2023-11-01,0.7076617126247557
Casanare,2023-11-01,0.6582003160224973
Cauca,2023-11-01,0.6438295589194937
Cesar,2023-11-01,0.7521333893016046
Choco,2023-11-01,0.7511818648100419
Cordoba,2023-11-01,0.7068118089417804
Cundinamarca,2023-11-01,0.6742357835272583
Guainia,2023-11-01,0.6435264588919983
Guajira,2023-11-01,0.6377498152035209
Guaviare,2023-11-01,0.7362535136879836
Huila,2023-11-01,0.5819115687314912
Magdalena,2023-11-01,0.7616852054055054
Meta,2023-11-01,0.6686694417475615
Narino,2023-11-01,0.5835756658011354
Norte De Santander,2023-11-01,0.7545035225258173
Putumayo,2023-11-01,0.7305898184160737
Quindio,2023-11-01,0.633806668871517
Risaralda,2023-11-01,0.6824828714425278
Santander,2023-11-01,0.7226350594597435
Sucre,2023-11-01,0.6480921231429445
Tolima,2023-11-01,0.6742438464722139
Valle Del Cauca,2023-11-01,0.6326027613499803
Vaupes,2023-11-01,0.7224963869770175
Vichada,2023-11-01,0.5772968712927813
Amazonas,2023-11-17,0.5144865440607976
Antioquia,2023-11-17,0.7255533131500758
Arauca,2023-11-17,0.671714621225878
Atlantico,2023-11-17,0.7819547116581081
Bolivar,2023-11-17,0.7793664564072693
Boyaca,2023-11-17,0.7140598294145288
Caldas,2023-11-17,0.7459258582828208
Caqueta,2023-11-17,0.7275751251398674
Casanare,2023-11-17,0.6503003950520673
Cauca,2023-11-17,0.7050905623643039
Cesar,2023-11-17,0.7460369306434358
Choco,2023-11-17,0.6953282335667652
Cordoba,2023-11-17,0.7506823850682091
Cundinamarca,2023-11-17,0.6948867077341903
Guainia,2023-11-17,0.6915433452361929
Guajira,2023-11-17,0.6233976970402804
Guaviare,2023-11-17,0.7227375851120025
Huila,2023-11-17,0.6688413511637052
Magdalena,2023-11-17,0.7522095241689831
Meta,2023-11-17,0.6895952090242425
Narino,2023-11-17,0.6889549858031342
Norte De Santander,2023-11-17,0.7548918187580318
Putumayo,2023-11-17,0.7757462874244919
Quindio,2023-11-17,0.6654082537108944
Risaralda,2023-11-17,0.7541284045967398
Santander,2023-11-17,0.7274420006062783
Sucre,2023-11-17,0.7032340639950898
Tolima,2023-11-17,0.6834720159749633
Valle Del Cauca,2023-11-17,0.688960871203079
Vaupes,2023-11-17,0.7025394673103492
Vichada,2023-11-17,0.6096675195468585
Amazonas,2023-12-03,0.4132448280978565
Antioquia,2023-12-03,0.7040121193598909
Arauca,2023-12-03,0.6695916504335726
Atlantico,2023-12-03,0.7543467210838588
Bolivar,2023-12-03,0.7540252441956625
Boyaca,2023-12-03,0.7052236943262451
Caldas,2023-12-03,0.7762405732828589
Caqueta,2023-12-03,0.7245446556943644
Casanare,2023-12-03,0.6483900298245238
Cauca,2023-12-03,0.7037700797904995
Cesar,2023-12-03,0.7354277265817878
Choco,2023-12-03,0.5813586659010942
Cordoba,2023-12-03,0.7182847132948297
Cundinamarca,2023-12-03,0.725257207473033
Guainia,2023-12-03,0.6525493895768595
Guajira,2023-12-03,0.592111285318257
Guaviare,2023-12-03,0.7547941952080701
Huila,2023-12-03,0.6681126861705327
Magdalena,2023-12-03,0.7182772981063691
Meta,2023-12-03,0.6866243690934668
Narino,2023-12-03,0.6259748488626496
Norte De Santander,2023-12-03,0.7399513816855339
Putumayo,2023-12-03,0.6655884526169333
Quindio,2023-12-03,0.6583777735297794
Risaralda,2023-12-03,0.7261088572027871
Santander,2023-12-03,0.7586484378736147
Sucre,2023-12-03,0.6895480539696272
Tolima,2023-12-03,0.7246139204486857
Valle Del Cauca,2023-12-03,0.6551066247950599
Vaupes,2023-12-03,0.6955179526158316
Vichada,2023-12-03,0.5984485009136097
Amazonas,2023-12-19,0.4867006541410753
Antioquia,2023-12-19,0.7075701756422923
Arauca,2023-12-19,0.6747199912578692
Atlantico,2023-12-19,0.6622125681200097
Bolivar,2023-12-19,0.6970149151262002
Boyaca,2023-12-19,0.6748129709788464
Caldas,2023-12-19,0.6830034591247448
Caqueta,2023-12-19,0.7693419873033498
Casanare,2023-12-19,0.6763181958158542
Cauca,2023-12-19,0.6785979490390132
Cesar,2023-12-19,0.6826458222738349
Choco,2023-12-19,0.6421755761077386
Cordoba,2023-12-19,0.6362090261118933
Cundinamarca,2023-12-19,0.6502360995626852
Guainia,2023-12-19,0.6695077807363704
Guajira,2023-12-19,0.5334062266482591
Guaviare,2023-12-19,0.7941849406191648
Huila,2023-12-19,0.6534048576446881
Magdalena,2023-12-19,0.6312003565761964
Meta,2023-12-19,0.7083477939954974
Narino,2023-12-19,0.6781573521755083
Norte De Santander,2023-12-19,0.6143120115380435
Putumayo,2023-12-19,0.6988239587373928
Quindio,2023-12-19,0.5875493557869538
Risaralda,2023-12-19,0.6711839514944952
Santander,2023-12-19,0.6834564533498891
Sucre,2023-12-19,0.5861089357064483
Tolima,2023-12-19,0.5787254359892902
Valle Del Cauca,2023-12-19,0.6780523777795049
Vaupes,2023-12-19,0.7196174113195453
Vichada,2023-12-19,0.5941217114780488
Amazonas,2024-01-01,0.5164229558996506
Antioquia,2024-01-01,0.7458484383681279
Arauca,2024-01-01,0.6474412201913581
Atlantico,2024-01-01,0.6598132530897219
Bolivar,2024-01-01,0.717451857065097
Boyaca,2024-01-01,0.7217121055906063
Caldas,2024-01-01,0.7764804089049562
Caqueta,2024-01-01,0.7775999897271224
Casanare,2024-01-01,0.6540466880719102
Cauca,2024-01-01,0.7579702535027015
Cesar,2024-01-01,0.6816863224433769
Choco,2024-01-01,0.7618090297163471
Cordoba,2024-01-01,0.689155568672907
Cundinamarca,2024-01-01,0.7390618179404993
Guainia,2024-01-01,0.6788578709388287
Guajira,2024-01-01,0.5168402206769689
Guaviare,2024-01-01,0.7855903306395647
Huila,2024-01-01,0.7447088909686025
Magdalena,2024-01-01,0.6234626059429941
Meta,2024-01-01,0.6908414337855797
Narino,2024-01-01,0.7302041785187257
Norte De Santander,2024-01-01,0.7443248028237986
Putumayo,2024-01-01,0.7764293228134285
Quindio,2024-01-01,0.7343006093406382
Risaralda,2024-01-01,0.7808151901337214
Santander,2024-01-01,0.7505284067571701
Sucre,2024-01-01,0.6128852737807369
Tolima,2024-01-01,0.7345268665223295
Valle Del Cauca,2024-01-01,0.7114159579958751
Vaupes,2024-01-01,0.7320108892775677
Vichada,2024-01-01,0.583876700847968
Amazonas,2024-01-17,0.4081848972672725
Antioquia,2024-01-17,0.7170836419227492
Arauca,2024-01-17,0.6119403817878433
Atlantico,2024-01-17,0.6051467512930182
Bolivar,2024-01-17,0.669706570531135
Boyaca,2024-01-17,0.6826576553547548
Caldas,2024-01-17,0.7631464803318547
Caqueta,2024-01-17,0.7476349948634572
Casanare,2024-01-17,0.6136815443613193
Cauca,2024-01-17,0.7638353087670839
Cesar,2024-01-17,0.5867499844503973
Choco,2024-01-17,0.6582820788063631
Cordoba,2024-01-17,0.6222859147025711
Cundinamarca,2024-01-17,0.7141782070624251
Guainia,2024-01-17,0.6780103228182226
Guajira,2024-01-17,0.4757311236824733
Guaviare,2024-01-17,0.7334612532336554
Huila,2024-01-17,0.7342973785161827
Magdalena,2024-01-17,0.5518115813196925
Meta,2024-01-17,0.6473467022118563
Narino,2024-01-17,0.7241536831582844
Norte De Santander,2024-01-17,0.7170194619895538
Putumayo,2024-01-17,0.7867250348696987
Quindio,2024-01-17,0.752777197566436
Risaralda,2024-01-17,0.7361927657859875
Santander,2024-01-17,0.7262641483588448
Sucre,2024-01-17,0.5570655364236065
Tolima,2024-01-17,0.7397801189218773
Valle Del Cauca,2024-01-17,0.6722770213181027
Vaupes,2024-01-17,0.7069640140233387
Vichada,2024-01-17,0.5363071421922825
Amazonas,2024-02-02,0.4348248116750358
Antioquia,2024-02-02,0.6886451128645663
Arauca,2024-02-02,0.6102966289332044
Atlantico,2024-02-02,0.517288091608017
Bolivar,2024-02-02,0.6357222254254389
Boyaca,2024-02-02,0.6413667626259626
Caldas,2024-02-02,0.7418667068679968
Caqueta,2024-02-02,0.7049638476299904
Casanare,2024-02-02,0.6096895531452071
Cauca,2024-02-02,0.7062882868636753
Cesar,2024-02-02,0.5825234503137195
Choco,2024-02-02,0.7175449662344338
Cordoba,2024-02-02,0.6125785080181303
Cundinamarca,2024-02-02,0.6585459398998487
Guainia,2024-02-02,0.6047795875319993
Guajira,2024-02-02,0.4692997121233589
Guaviare,2024-02-02,0.7258260734174261
Huila,2024-02-02,0.6692902611728926
Magdalena,2024-02-02,0.5121386668664647
Meta,2024-02-02,0.6448188775096643
Narino,2024-02-02,0.6591248681909232
Norte De Santander,2024-02-02,0.7036461825060344
Putumayo,2024-02-02,0.729091567398579
Quindio,2024-02-02,0.7107523241904967
Risaralda,2024-02-02,0.7256847975283661
Santander,2024-02-02,0.693661716471024
Sucre,2024-02-02,0.546432135155466
Tolima,2024-02-02,0.6314576232138844
Valle Del Cauca,2024-02-02,0.6500348664543012
Vaupes,2024-02-02,0.6871844051543741
Vichada,2024-02-02,0.5239040964440553
Amazonas,2024-02-18,0.4695390107506146
Antioquia,2024-02-18,0.6788074213818606
Arauca,2024-02-18,0.6054512109119078
Atlantico,2024-02-18,0.4983837676889349
Bolivar,2024-02-18,0.619817044581684
Boyaca,2024-02-18,0.6140655469577286
Caldas,2024-02-18,0.7292851872152417
Caqueta,2024-02-18,0.7405611045114402
Casanare,2024-02-18,0.5973158722052347
Cauca,2024-02-18,0.7331438665172292
Cesar,2024-02-18,0.5904460349249331
Choco,2024-02-18,0.6605887163431549
Cordoba,2024-02-18,0.5856596832862634
Cundinamarca,2024-02-18,0.6378496919570278
Guainia,2024-02-18,0.6400339248905993
Guajira,2024-02-18,0.4748307305818259
Guaviare,2024-02-18,0.7261624770530031
Huila,2024-02-18,0.5551838599022225
Magdalena,2024-02-18,0.4945111896523423
Meta,2024-02-18,0.6373500925741281
Narino,2024-02-18,0.6883983909144601
Norte De Santander,2024-02-18,0.7121676754461504
Putumayo,2024-02-18,0.7791387585289228
Quindio,2024-02-18,0.7077530264687503
Risaralda,2024-02-18,0.738878856256524
Santander,2024-02-18,0.6842783376488094
Sucre,2024-02-18,0.51762443240022
Tolima,2024-02-18,0.6310725070349132
Valle Del Cauca,2024-02-18,0.6675703325715434
Vaupes,2024-02-18,0.7209258420354081
Vichada,2024-02-18,0.5303220134651124
Amazonas,2024-03-05,0.4272199621758317
Antioquia,2024-03-05,0.5541148103615914
Arauca,2024-03-05,0.576465293941937
Atlantico,2024-03-05,0.4644337862142201
Bolivar,2024-03-05,0.5898486326958505
Boyaca,2024-03-05,0.5934714955922897
Caldas,2024-03-05,0.7275003910039058
Caqueta,2024-03-05,0.675543069302762
Casanare,2024-03-05,0.6023168314657218
Cauca,2024-03-05,0.6966691490828869
Cesar,2024-03-05,0.5675606752359581
Choco,2024-03-05,0.3963012716398468
Cordoba,2024-03-05,0.4738082895750111
Cundinamarca,2024-03-05,0.6484238693081305
Guainia,2024-03-05,0.6224043922079148
Guajira,2024-03-05,0.4243732079266171
Guaviare,2024-03-05,0.7303523859547896
Huila,2024-03-05,0.6606738625262912
Magdalena,2024-03-05,0.4777132702846282
Meta,2024-03-05,0.6466122848622902
Narino,2024-03-05,0.6933688908283946
Norte De Santander,2024-03-05,0.6724874961622285
Putumayo,2024-03-05,0.5818832206113748
Quindio,2024-03-05,0.690183272512229
Risaralda,2024-03-05,0.6954079512471496
Santander,2024-03-05,0.7105017109873287
Sucre,2024-03-05,0.4684766963220398
Tolima,2024-03-05,0.6553353459153219
Valle Del Cauca,2024-03-05,0.6122039792573796
Vaupes,2024-03-05,0.6905160449703432
Vichada,2024-03-05,0.5285241125368298
Amazonas,2024-03-21,0.4541299601366779
Antioquia,2024-03-21,0.5871514434131672
Arauca,2024-03-21,0.5248585673310916
Atlantico,2024-03-21,0.4396594703309219
Bolivar,2024-03-21,0.5457864777889824
Boyaca,2024-03-21,0.4308224801002906
Caldas,2024-03-21,0.591270142665688
Caqueta,2024-03-21,0.6830608706438356
Casanare,2024-03-21,0.5873125805956828
Cauca,2024-03-21,0.6399185389995385
Cesar,2024-03-21,0.5820501418569015
Choco,2024-03-21,0.6268712792293007
Cordoba,2024-03-21,0.5085645654696671
Cundinamarca,2024-03-21,0.4225248390841858
Guainia,2024-03-21,0.7556691158697241
Guajira,2024-03-21,0.4175542481498567
Guaviare,2024-03-21,0.6810275718329889
Huila,2024-03-21,0.4300408191224598
Magdalena,2024-03-21,0.4865315463692167
Meta,2024-03-21,0.6870788228097221
Narino,2024-03-21,0.5886040078207134
Norte De Santander,2024-03-21,0.5253126793016024
Putumayo,2024-03-21,0.7269264071120075
Quindio,2024-03-21,0.5662722090821786
Risaralda,2024-03-21,0.592622644888921
Santander,2024-03-21,0.5461493825804148
Sucre,2024-03-21,0.4458776721807489
Tolima,2024-03-21,0.4656447233852976
Valle Del Cauca,2024-03-21,0.5602212493100959
Vaupes,2024-03-21,0.6907268172277831
Vichada,2024-03-21,0.5176019953600688
Amazonas,2024-04-06,0.4372534841810964
Antioquia,2024-04-06,0.6079345805226001
Arauca,2024-04-06,0.5920513811516214
Atlantico,2024-04-06,0.4711973265622297
Bolivar,2024-04-06,0.5786772589589856
Boyaca,2024-04-06,0.6299902003710843
Caldas,2024-04-06,0.7198783783139958
Caqueta,2024-04-06,0.7726132703880463
Casanare,2024-04-06,0.6138448983934839
Cauca,2024-04-06,0.7196615689185962
Cesar,2024-04-06,0.5898337570555624
Choco,2024-04-06,0.5181932212813892
Cordoba,2024-04-06,0.5130328000604027
Cundinamarca,2024-04-06,0.6636249695815254
Guainia,2024-04-06,0.6725815985227345
Guajira,2024-04-06,0.4024287250075113
Guaviare,2024-04-06,0.7543021833311951
Huila,2024-04-06,0.7096542545804336
Magdalena,2024-04-06,0.5121312958445017
Meta,2024-04-06,0.6965018387276588
Narino,2024-04-06,0.7069749821065182
Norte De Santander,2024-04-06,0.6759820997844942
Putumayo,2024-04-06,0.7892356030770072
Quindio,2024-04-06,0.6110837651787852
Risaralda,2024-04-06,0.6590572392904922
Santander,2024-04-06,0.699067929746586
Sucre,2024-04-06,0.4441688944596064
Tolima,2024-04-06,0.6963005789929547
Valle Del Cauca,2024-04-06,0.6320143575795423
Vaupes,2024-04-06,0.6964891821376994
Vichada,2024-04-06,0.5372935673454764
Amazonas,2024-04-22,0.4975794078597514
Antioquia,2024-04-22,0.6559555000015721
Arauca,2024-04-22,0.6748013753785459
Atlantico,2024-04-22,0.5695604278542655
Bolivar,2024-04-22,0.630054216423543
Boyaca,2024-04-22,0.6128067366425382
Caldas,2024-04-22,0.640577299314974
Caqueta,2024-04-22,0.7253223158674219
Casanare,2024-04-22,0.645741287853176
Cauca,2024-04-22,0.6000942496911025
Cesar,2024-04-22,0.5917256379009666
Choco,2024-04-22,0.6470711092819447
Cordoba,2024-04-22,0.6210409915703485
Cundinamarca,2024-04-22,0.5880212357420758
Guainia,2024-04-22,0.5927781879496724
Guajira,2024-04-22,0.4418712523573217
Guaviare,2024-04-22,0.6197295482199089
Huila,2024-04-22,0.6519244247861468
Magdalena,2024-04-22,0.6213878799066719
Meta,2024-04-22,0.6706498582017367
Narino,2024-04-22,0.6315429036116241
Norte De Santander,2024-04-22,0.6171286530908157
Putumayo,2024-04-22,0.7735757056593923
Quindio,2024-04-22,0.5594982364195781
Risaralda,2024-04-22,0.6250772473154461
Santander,2024-04-22,0.6741008394229048
Sucre,2024-04-22,0.5601792503774501
Tolima,2024-04-22,0.6614099798922551
Valle Del Cauca,2024-04-22,0.6076694526534565
Vaupes,2024-04-22,0.6898768044448913
Vichada,2024-04-22,0.5685984573674844
Amazonas,2024-05-08,0.3334249697568778
Antioquia,2024-05-08,0.7386082859030579
Arauca,2024-05-08,0.7155148577965446
Atlantico,2024-05-08,0.6811823176167409
Bolivar,2024-05-08,0.7335101088949755
Boyaca,2024-05-08,0.6334666504231734
Caldas,2024-05-08,0.7824925281124047
Caqueta,2024-05-08,0.4888557020860321
Casanare,2024-05-08,0.6987136351707008
Cauca,2024-05-08,0.663906017705016
Cesar,2024-05-08,0.7359672548465804
Choco,2024-05-08,0.5060626237921577
Cordoba,2024-05-08,0.6456093325307695
Cundinamarca,2024-05-08,0.6591187200025154
Guainia,2024-05-08,0.2994974346694373
Guajira,2024-05-08,0.5142219728330162
Guaviare,2024-05-08,0.5127146725435116
Huila,2024-05-08,0.7384099605801911
Magdalena,2024-05-08,0.7099387532941686
Meta,2024-05-08,0.7031684721567467
Narino,2024-05-08,0.6108098143184434
Norte De Santander,2024-05-08,0.7403751580592268
Putumayo,2024-05-08,0.524999273863115
Quindio,2024-05-08,0.5486253759814885
Risaralda,2024-05-08,0.654800496859254
Santander,2024-05-08,0.7655185817242448
Sucre,2024-05-08,0.6053330203270225
Tolima,2024-05-08,0.7637020260256194
Valle Del Cauca,2024-05-08,0.639524855337397
Vaupes,2024-05-08,0.4182926243199282
Vichada,2024-05-08,0.5585745821084813
Amazonas,2024-05-24,0.4539088290832257
Antioquia,2024-05-24,0.7492419273376235
Arauca,2024-05-24,0.6420964219332619
Atlantico,2024-05-24,0.6833051589411013
Bolivar,2024-05-24,0.7621678897833798
Boyaca,2024-05-24,0.5359831661709269
Caldas,2024-05-24,0.7821243024300736
Caqueta,2024-05-24,0.4216875833845067
Casanare,2024-05-24,0.567313816539767
Cauca,2024-05-24,0.7409257873854133
Cesar,2024-05-24,0.7239590562116623
Choco,2024-05-24,0.7246822059987903
Cordoba,2024-05-24,0.6657411110355806
Cundinamarca,2024-05-24,0.559294616528183
Guainia,2024-05-24,0.3615013338399938
Guajira,2024-05-24,0.5372628227784136
Guaviare,2024-05-24,0.6113440813365453
Huila,2024-05-24,0.6692986039588389
Magdalena,2024-05-24,0.7320573430541955
Meta,2024-05-24,0.5113467879884832
Narino,2024-05-24,0.7136069543519702
Norte De Santander,2024-05-24,0.7276673279065611
Putumayo,2024-05-24,0.4731748189289489
Quindio,2024-05-24,0.616115291914281
Risaralda,2024-05-24,0.7444612114995746
Santander,2024-05-24,0.7832822092338568
Sucre,2024-05-24,0.5969504439993577
Tolima,2024-05-24,0.7261284251154421
Valle Del Cauca,2024-05-24,0.6997143128487224
Vaupes,2024-05-24,0.6037655133848391
Vichada,2024-05-24,0.546160204398489
Amazonas,2024-06-09,0.5113661536594726
Antioquia,2024-06-09,0.55868007542388
Arauca,2024-06-09,0.5924692474596596
Atlantico,2024-06-09,0.5635889650029582
Bolivar,2024-06-09,0.6018222094246722
Boyaca,2024-06-09,0.6334408495930276
Caldas,2024-06-09,0.6936506725841612
Caqueta,2024-06-09,0.6966773250594734
Casanare,2024-06-09,0.6352374473723525
Cauca,2024-06-09,0.6602510363394227
Cesar,2024-06-09,0.5974266348664731
Choco,2024-06-09,0.5202206638997766
Cordoba,2024-06-09,0.6176007752991879
Cundinamarca,2024-06-09,0.6318123564684587
Guainia,2024-06-09,0.5437035323442124
Guajira,2024-06-09,0.5364467888212782
Guaviare,2024-06-09,0.728499493090255
Huila,2024-06-09,0.7333465997445804
Magdalena,2024-06-09,0.6060103078081915
Meta,2024-06-09,0.6921727101374875
Narino,2024-06-09,0.5701767066875921
Norte De Santander,2024-06-09,0.645908838050688
Putumayo,2024-06-09,0.5794741423471148
Quindio,2024-06-09,0.6634052190581685
Risaralda,2024-06-09,0.6867690839102703
Santander,2024-06-09,0.6991648765023029
Sucre,2024-06-09,0.4576699035416182
Tolima,2024-06-09,0.6724191511949693
Valle Del Cauca,2024-06-09,0.5976163174946251
Vaupes,2024-06-09,0.7225702021923276
Vichada,2024-06-09,0.4746740840136011
Amazonas,2024-06-25,0.5314987673706769
Antioquia,2024-06-25,0.7757333497361871
Arauca,2024-06-25,0.6851087053910977
Atlantico,2024-06-25,0.7513145695916924
Bolivar,2024-06-25,0.7747002713819124
Boyaca,2024-06-25,0.6787487027476572
Caldas,2024-06-25,0.7844127347182027
Caqueta,2024-06-25,0.753243085621839
Casanare,2024-06-25,0.6779923524474878
Cauca,2024-06-25,0.7339137484789025
Cesar,2024-06-25,0.7682740158357975
Choco,2024-06-25,0.7277354626450983
Cordoba,2024-06-25,0.7880043576505543
Cundinamarca,2024-06-25,0.6776786378214701
Guainia,2024-06-25,0.6718855946122381
Guajira,2024-06-25,0.5248082357836956
Guaviare,2024-06-25,0.7688541805399858
Huila,2024-06-25,0.7239157963464157
Magdalena,2024-06-25,0.7675877430578011
Meta,2024-06-25,0.7203368409446962
Narino,2024-06-25,0.6642295399454039
Norte De Santander,2024-06-25,0.752452434934866
Putumayo,2024-06-25,0.7908826415625946
Quindio,2024-06-25,0.71001380353197
Risaralda,2024-06-25,0.7484933512892175
Santander,2024-06-25,0.7721865866697286
Sucre,2024-06-25,0.7231138830700669
Tolima,2024-06-25,0.7435346277065569
Valle Del Cauca,2024-06-25,0.7285540401565593
Vaupes,2024-06-25,0.756808535472369
Vichada,2024-06-25,0.5999961417702714
Amazonas,2024-07-11,0.532836182998386
Antioquia,2024-07-11,0.7478107492147348
Arauca,2024-07-11,0.6099449077289052
Atlantico,2024-07-11,0.7349490015506849
Bolivar,2024-07-11,0.7812557890630024
Boyaca,2024-07-11,0.5409026899802424
Caldas,2024-07-11,0.7768508111504066
Caqueta,2024-07-11,0.3192669302269682
Casanare,2024-07-11,0.3411362012748591
Cauca,2024-07-11,0.6841856377821527
Cesar,2024-07-11,0.7693391974721483
Choco,2024-07-11,0.4803603598081906
Cordoba,2024-07-11,0.7296993654481331
Cundinamarca,2024-07-11,0.5501547722011577
Guainia,2024-07-11,0.3548184880328104
Guajira,2024-07-11,0.519130254254777
Guaviare,2024-07-11,0.4189015311982357
Huila,2024-07-11,0.5570970924794717
Magdalena,2024-07-11,0.7581635655685366
Meta,2024-07-11,0.3180465943147048
Narino,2024-07-11,0.5925661870110461
Norte De Santander,2024-07-11,0.7113593620338411
Putumayo,2024-07-11,0.3434684337141643
Quindio,2024-07-11,0.6924602693241265
Risaralda,2024-07-11,0.7730502985230195
Santander,2024-07-11,0.7812690087149377
Sucre,2024-07-11,0.7091226002577943
Tolima,2024-07-11,0.6926695373172985
Valle Del Cauca,2024-07-11,0.7081332534782411
Vaupes,2024-07-11,0.5216650387800834
Vichada,2024-07-11,0.4682125597572777
Amazonas,2024-07-27,0.5664010455283468
Antioquia,2024-07-27,0.744035006286599
Arauca,2024-07-27,0.6771435927586361
Atlantico,2024-07-27,0.7496658499814005
Bolivar,2024-07-27,0.7743437958228496
Boyaca,2024-07-27,0.6059244954617927
Caldas,2024-07-27,0.7564585030179238
Caqueta,2024-07-27,0.6901913938493578
Casanare,2024-07-27,0.655125814479359
Cauca,2024-07-27,0.684563000337073
Cesar,2024-07-27,0.7500097204061024
Choco,2024-07-27,0.6507899775620932
Cordoba,2024-07-27,0.7169175283869713
Cundinamarca,2024-07-27,0.6469256996446118
Guainia,2024-07-27,0.5573194093125299
Guajira,2024-07-27,0.5208192355850573
Guaviare,2024-07-27,0.6625836501587954
Huila,2024-07-27,0.6610628923149916
Magdalena,2024-07-27,0.7376667710481548
Meta,2024-07-27,0.6543506423250463
Narino,2024-07-27,0.6927038607993279
Norte De Santander,2024-07-27,0.7464183597122273
Putumayo,2024-07-27,0.7890938201004439
Quindio,2024-07-27,0.6209363866396419
Risaralda,2024-07-27,0.750339102999481
Santander,2024-07-27,0.7646228112007
Sucre,2024-07-27,0.684288791861811
Tolima,2024-07-27,0.6930615653369796
Valle Del Cauca,2024-07-27,0.6822350652335346
Vaupes,2024-07-27,0.7339635694437161
Vichada,2024-07-27,0.6113673390379876
Amazonas,2024-08-12,0.5346922010696955
Antioquia,2024-08-12,0.7501250529597859
Arauca,2024-08-12,0.6679160596773255
Atlantico,2024-08-12,0.7502221090274914
Bolivar,2024-08-12,0.724577803989352
Boyaca,2024-08-12,0.6972980825005249
Caldas,2024-08-12,0.7919962282120327
Caqueta,2024-08-12,0.7632024546020185
Casanare,2024-08-12,0.6557188682227175
Cauca,2024-08-12,0.7059418180829221
Cesar,2024-08-12,0.7428507112281412
Choco,2024-08-12,0.6542065097505686
Cordoba,2024-08-12,0.7645142004645742
Cundinamarca,2024-08-12,0.7325108126657531
Guainia,2024-08-12,0.6736736828420625
Guajira,2024-08-12,0.5362942325543504
Guaviare,2024-08-12,0.7801956273428758
Huila,2024-08-12,0.6934258700195364
Magdalena,2024-08-12,0.7356400738833425
Meta,2024-08-12,0.7031526968045151
Narino,2024-08-12,0.7024474310572201
Norte De Santander,2024-08-12,0.7415978131814048
Putumayo,2024-08-12,0.8015400779008605
Quindio,2024-08-12,0.7786379181537242
Risaralda,2024-08-12,0.7839810765985858
Santander,2024-08-12,0.7768339212486243
Sucre,2024-08-12,0.7117918300028816
Tolima,2024-08-12,0.7006896069136752
Valle Del Cauca,2024-08-12,0.7176776770633281
Vaupes,2024-08-12,0.745198375121947
Vichada,2024-08-12,0.6240516782725279
Amazonas,2024-08-28,0.5393237362822292
Antioquia,2024-08-28,0.7565143856132367
Arauca,2024-08-28,0.6780628472015495
Atlantico,2024-08-28,0.7256135462537239
Bolivar,2024-08-28,0.7156990845610134
Boyaca,2024-08-28,0.7044511397613133
Caldas,2024-08-28,0.7771641152007874
Caqueta,2024-08-28,0.7468286399126349
Casanare,2024-08-28,0.6565166213246616
Cauca,2024-08-28,0.6691267506607884
Cesar,2024-08-28,0.7514173535367605
Choco,2024-08-28,0.6387011631726475
Cordoba,2024-08-28,0.7199894012980325
Cundinamarca,2024-08-28,0.702623253198913
Guainia,2024-08-28,0.6914473137690395
Guajira,2024-08-28,0.5502139572229908
Guaviare,2024-08-28,0.7630019020107558
Huila,2024-08-28,0.6837682036018726
Magdalena,2024-08-28,0.7673728047296311
Meta,2024-08-28,0.6892602382789016
Narino,2024-08-28,0.6105446481407453
Norte De Santander,2024-08-28,0.7183947335393912
Putumayo,2024-08-28,0.7831696794479257
Quindio,2024-08-28,0.7444052192646721
Risaralda,2024-08-28,0.7663902273712384
Santander,2024-08-28,0.7690087205574576
Sucre,2024-08-28,0.687930649383458
Tolima,2024-08-28,0.6519746841617841
Valle Del Cauca,2024-08-28,0.6823921004421918
Vaupes,2024-08-28,0.7680018898
Vichada,2024-08-28,0.6216877185044848
Amazonas,2024-09-13,0.5410576983938681
Antioquia,2024-09-13,0.7227208286673877
Arauca,2024-09-13,0.6775808740066186
Atlantico,2024-09-13,0.765432155699233
Bolivar,2024-09-13,0.7359149412158721
Boyaca,2024-09-13,0.6840561705598499
Caldas,2024-09-13,0.7346482934224838
Caqueta,2024-09-13,0.7638269540432071
Casanare,2024-09-13,0.6826759694320317
Cauca,2024-09-13,0.6531915223665073
Cesar,2024-09-13,0.7539363101828912
Choco,2024-09-13,0.600854947460887
Cordoba,2024-09-13,0.7382563124583706
Cundinamarca,2024-09-13,0.652920069550853
Guainia,2024-09-13,0.6700003756673898
Guajira,2024-09-13,0.5920244622063772
Guaviare,2024-09-13,0.7794873224584947
Huila,2024-09-13,0.6678784508628456
Magdalena,2024-09-13,0.7524087074197271
Meta,2024-09-13,0.7115383589253311
Narino,2024-09-13,0.5348766888072518
