departamento,año,mes,fecha,clave,PC1,PC2,PC3,PC4,PC5,PC6,PC7
Quindio,2024,marzo,2024-03-01,Quindio_2024_marzo,-6.343685475105895,-1.1072083407940274,1.593259807688098,0.26655573233176455,-0.04686689661604463,0.37843538612112726,0.6653474747265954
Risaralda,2024,marzo,2024-03-01,Risaralda_2024_marzo,-7.013779842621188,-1.390707400529763,2.182761759418804,0.8112577980158585,1.1206073640385097,1.5047826788515453,0.6065369238821137
Santander,2024,marzo,2024-03-01,Santander_2024_marzo,-7.266238957047865,-2.6185349657563814,1.788697803211219,-0.9967402625243812,-0.3240067104695859,-0.6251783675705894,0.27456427843536163
Sucre,2024,marzo,2024-03-01,Sucre_2024_marzo,6.341743263484381,5.198186941532512,3.132325274920947,-1.975482267638441,-0.18250122213502068,-0.7273460793822292,0.15765251831246768
Tolima,2024,marzo,2024-03-01,Tolima_2024_marzo,-3.179281227534767,0.516200109096162,0.2080101112357335,-0.3882422897700754,0.3268471771061005,1.789087528269959,0.3805139666326837
Valle Del Cauca,2024,marzo,2024-03-01,Valle Del Cauca_2024_marzo,-6.510957917619923,-0.9840818355768803,1.9453532155981779,-0.16871475901608599,-0.09120977382930123,-0.5394306354029317,0.15240227142806637
Vaupes,2024,marzo,2024-03-01,Vaupes_2024_marzo,8.842308037390357,-1.2665606518548211,1.4067731185202028,-3.1040605491521633,6.058897307229267,2.800448123119498,-0.5453367751890213
Vichada,2024,marzo,2024-03-01,Vichada_2024_marzo,12.312587765795364,-9.585549106179604,6.9880038206841,0.5587269520141985,-5.70058261243179,3.794184785006927,1.653449332436457
Amazonas,2024,abril,2024-04-01,Amazonas_2024_abril,-0.659081745472281,-5.409485315641751,-0.4000408036500858,-3.452924107918408,2.917669648517913,0.21503210590354926,-2.6866318683839503
Antioquia,2024,abril,2024-04-01,Antioquia_2024_abril,-5.005085522110391,-0.2910377841343658,3.3349273661119154,-0.18149544119806596,1.2037032139316743,1.120431910631392,0.9815631710882189
Arauca,2024,abril,2024-04-01,Arauca_2024_abril,-0.6938077397147301,-2.943133712844098,-1.2055630164661002,-0.8208701845533487,-1.077321186986252,0.17096294424998243,-0.895634144819968
Atlantico,2024,abril,2024-04-01,Atlantico_2024_abril,-0.44765658329146074,4.358793266727808,2.888696751370156,1.0220135081423036,0.3288404809279873,-1.4495462683241935,-1.3664432205789578
Bogotá,2024,abril,2024-04-01,Bogotá_2024_abril,-10.174196989992625,-1.7164883585443056,0.5819754953970602,3.757829828049216,1.285786437291104,-0.029142327677908635,-0.2041820500864289
Bolivar,2024,abril,2024-04-01,Bolivar_2024_abril,0.5158084280591652,1.5916688228670661,2.138478296994795,-1.989538682628066,-0.7166615516971545,-0.49407476456020977,-0.2773066989972984
Boyaca,2024,abril,2024-04-01,Boyaca_2024_abril,-4.994805635591797,-1.5818756166769021,-1.5183268227664173,-0.9021854360354896,-0.10381775604371186,0.42854478901595694,0.8107463701712225
Caldas,2024,abril,2024-04-01,Caldas_2024_abril,-7.09035462897855,-2.6209241415009594,-0.9389032056484669,0.7151991411118578,-0.03698905839153566,-1.0540612696483433,1.4260895764685941
Caqueta,2024,abril,2024-04-01,Caqueta_2024_abril,-1.959333671597203,-2.182137669956983,-0.597240263282149,-4.861156272932804,-0.8187202525872034,0.24567136898077252,0.11120434578839462
Casanare,2024,abril,2024-04-01,Casanare_2024_abril,-1.1219908771078275,1.4315255858882066,2.5451576148417328,-1.5269334027839045,-0.017349938162356363,0.44632278271963277,-0.8743882034239017
Cauca,2024,abril,2024-04-01,Cauca_2024_abril,0.7555869957994478,0.9345664480809563,-3.2166699655522804,-0.8839010386987411,0.0801352607749186,2.6590885680911867,1.087493374218739
Cesar,2024,abril,2024-04-01,Cesar_2024_abril,-0.313408518998771,1.4020231277063084,1.1192820813295825,-1.675827343802373,-1.1563270030187203,-1.075621742226944,-1.1111480747617946
Choco,2024,abril,2024-04-01,Choco_2024_abril,7.5483321323603425,1.3895497888008033,-4.215115109502185,0.15829113490327001,0.42541884160176185,-2.4841243344232704,1.9209459615325228
Cundinamarca,2024,abril,2024-04-01,Cundinamarca_2024_abril,-4.994695686156364,0.14435541807828625,0.6806235059664689,2.751935397043239,0.367686117233483,0.7441714619821066,0.08975060617055439
Cordoba,2024,abril,2024-04-01,Cordoba_2024_abril,5.588901883155024,4.25584779248266,1.6323254857849598,-2.550520168395803,0.6887893826553719,0.44077510756237165,1.4984297254423657
Guainia,2024,abril,2024-04-01,Guainia_2024_abril,7.84426174397538,-3.9923176364548953,0.06665941451373715,1.1380351394065578,2.8786592387848615,1.6568281325704717,-1.7914569195439833
Guaviare,2024,abril,2024-04-01,Guaviare_2024_abril,1.8663182893980106,0.6866679909791898,0.08445551373439315,-1.2624149171378694,2.065766415484323,2.5839139650758645,-0.4299447859885012
Huila,2024,abril,2024-04-01,Huila_2024_abril,-3.459351078872595,-1.109349991818981,-1.3492025419573102,-1.7061504177948277,-1.7242688405798157,0.22672921115057848,0.9453818478275473
Guajira,2024,abril,2024-04-01,Guajira_2024_abril,9.346205806202837,2.303363444968949,4.86674104879495,1.4293711646193974,-0.3512376829018038,-0.19388223620662529,-1.3157862781825325
Magdalena,2024,abril,2024-04-01,Magdalena_2024_abril,1.0405518939727334,1.0837577439652204,1.6255329820600815,-2.4736643436365777,-1.0424960831398542,-1.3499264778844124,-0.47736441471698693
Meta,2024,abril,2024-04-01,Meta_2024_abril,-5.75432751796627,-2.144316652299627,-0.028506394902013812,-0.373290039337054,-0.03931473591445473,0.08623046919771198,-0.9820281627000345
Narino,2024,abril,2024-04-01,Narino_2024_abril,4.451537405893466,4.340150495740313,-3.8184701429147703,0.9022209897154915,0.6016239309127348,3.498851166646871,0.5878872608457587
Norte De Santander,2024,abril,2024-04-01,Norte De Santander_2024_abril,-2.7355595308424285,-0.6586476322530349,1.3293578223481477,-0.029780987446557865,-0.7461232219252693,0.8890362640093677,0.12128447480004628
Putumayo,2024,abril,2024-04-01,Putumayo_2024_abril,0.6142262782028817,-0.8669755059762876,-1.842295778250211,-2.92859360108472,0.22905903488596205,2.9362287303590797,-0.5844357044809348
Quindio,2024,abril,2024-04-01,Quindio_2024_abril,-6.295731912882333,-1.2725178849946468,1.3298396197170848,0.26872874887742093,0.18105730638887896,0.38297643798293646,0.5752654052955978
Risaralda,2024,abril,2024-04-01,Risaralda_2024_abril,-6.996842404910396,-1.5142536718545265,1.937658225546601,0.7795353503302432,1.3311044853986365,1.5789239013102998,0.6942896458312271
Santander,2024,abril,2024-04-01,Santander_2024_abril,-7.329435688321604,-2.6758679976245667,1.5612230927832431,-1.0743288786438814,-0.1684353652138483,-0.37495558287250996,0.7061571116588137
Sucre,2024,abril,2024-04-01,Sucre_2024_abril,6.280925760232967,5.139664274444791,2.9066653793576616,-2.00975199714922,-0.03248667104195675,-0.5115857342646642,0.5281501242583596
Tolima,2024,abril,2024-04-01,Tolima_2024_abril,-3.3031789020841806,0.4494607638182977,-0.1753240204576324,-0.47606364960886516,0.5914135823974238,2.2054694029788724,1.171828611274551
Valle Del Cauca,2024,abril,2024-04-01,Valle Del Cauca_2024_abril,-6.529821002704524,-1.0641745574705257,1.7414251423249256,-0.2592904752305559,0.0713170294067183,-0.37133343787311074,0.4195445382526014
Vaupes,2024,abril,2024-04-01,Vaupes_2024_abril,8.833755928640324,-1.2932276579709379,1.3447309201171906,-3.1164305889350965,6.100473938956812,2.8487676412988248,-0.4837416606260223
Vichada,2024,abril,2024-04-01,Vichada_2024_abril,12.214644168826382,-9.676491915244615,6.645033841965104,0.6365397834621284,-5.497417556657488,4.047089119891524,2.0682514416997244
Amazonas,2024,mayo,2024-05-01,Amazonas_2024_mayo,-0.611117123266919,-5.549531605957071,-0.5938723559947822,-3.3635613405988463,3.0728236122817765,0.1394294749227635,-2.928920430114055
Antioquia,2024,mayo,2024-05-01,Antioquia_2024_mayo,-5.069165424101225,-0.31152636411325385,3.1139577661460076,-0.3058296839800176,1.3930397926691682,1.3848983332390499,1.5631342926752878
Arauca,2024,mayo,2024-05-01,Arauca_2024_mayo,-0.7760728973851855,-2.980652425219741,-1.4259460394462855,-0.7940823195266367,-0.9481384799331709,0.3821650502629532,-0.5103207572150934
Atlantico,2024,mayo,2024-05-01,Atlantico_2024_mayo,-0.607173823448986,4.385477285647126,2.6353284055971877,0.8906891551829345,0.48236422945145424,-0.9856070073052121,-0.427513235108946
Bogotá,2024,mayo,2024-05-01,Bogotá_2024_mayo,-10.183050360293066,-1.7559075941924709,0.5119619184638464,3.77516558018862,1.3205019660559967,0.007045687037898906,-0.19920601710985447
Bolivar,2024,mayo,2024-05-01,Bolivar_2024_mayo,0.3851522132845199,1.5694119377737545,1.8217926222484375,-2.113418295627515,-0.4957225539021146,-0.06813777622743747,0.5770111445078461
Boyaca,2024,mayo,2024-05-01,Boyaca_2024_mayo,-4.976384926374021,-1.6511982006208243,-1.6111724702526173,-0.86967356559768,-0.03655490970893442,0.41075778464185353,0.7077956191554501
Caldas,2024,mayo,2024-05-01,Caldas_2024_mayo,-7.162592964702985,-2.574201540893615,-1.0018062219882138,0.5987772743818341,0.009031719306555426,-0.8287205866700696,1.9255057202112928
Caqueta,2024,mayo,2024-05-01,Caqueta_2024_mayo,-1.7820529252046249,-2.4547663108904225,-0.7487103951338049,-4.502227806091695,-0.7142281829565735,-0.2420414722093354,-1.1127067869570342
Casanare,2024,mayo,2024-05-01,Casanare_2024_mayo,-1.1676175595341785,1.3248792692093299,2.247351031890284,-1.4583318106295362,0.18266339046384264,0.590490377979371,-0.6595063570553381
Cauca,2024,mayo,2024-05-01,Cauca_2024_mayo,0.7092126755604865,0.9826403264250649,-3.187312024162951,-0.9344909713284342,0.03691723570031572,2.7702232388697303,1.3086946266918884
Cesar,2024,mayo,2024-05-01,Cesar_2024_mayo,-0.4605326557596439,1.4173614545019584,0.864376752817113,-1.7572491923410873,-1.0020625768465246,-0.6676371213172319,-0.280634425475637
Choco,2024,mayo,2024-05-01,Choco_2024_mayo,7.530059459683166,1.3380792862530688,-4.377072877563239,0.1161382836154145,0.5589748315268233,-2.3696940594321205,2.13848588727327
Cundinamarca,2024,mayo,2024-05-01,Cundinamarca_2024_mayo,-5.003549056456803,0.1049361824301211,0.6106099290332547,2.7692711491826425,0.4024016459983758,0.7803594766979142,0.09472663914712881
Cordoba,2024,mayo,2024-05-01,Cordoba_2024_mayo,5.477120087601235,4.248758400744721,1.4157166722092067,-2.5864831782495075,0.8128289905890237,0.7452799269746783,2.0860068548260244
Guainia,2024,mayo,2024-05-01,Guainia_2024_mayo,8.018981851880454,-4.2765723222811705,-0.11006915923676323,1.5253070156433957,2.9965147144249213,1.164370659730029,-3.0329804528438755
Guaviare,2024,mayo,2024-05-01,Guaviare_2024_mayo,1.9568043087974214,0.4600701717723942,-0.21177457600996663,-1.1187788394375215,2.311870765830019,2.4312443510163027,-0.872721344033548
Huila,2024,mayo,2024-05-01,Huila_2024_mayo,-3.5077571101198064,-1.0893512120994042,-1.3671293531900353,-1.7162962734291036,-1.74375695083642,0.3345748475331956,1.1257387375279282
Guajira,2024,mayo,2024-05-01,Guajira_2024_mayo,9.282606001075854,2.3027352225093267,4.70521073120045,1.3044645242064978,-0.21621413403302414,0.053056982134441044,-0.7822968069430657
Magdalena,2024,mayo,2024-05-01,Magdalena_2024_mayo,0.8625223603944618,1.1244230432857611,1.3848868805515606,-2.558594477205741,-0.920771821435453,-0.8844204163849121,0.4554509925111667
Meta,2024,mayo,2024-05-01,Meta_2024_mayo,-5.726272554809769,-2.2772161100407082,-0.21656617301189263,-0.2751872522088305,0.08853309766001918,0.045267489797687424,-1.191470470002162
Narino,2024,mayo,2024-05-01,Narino_2024_mayo,4.467746964874331,4.275571052425436,-3.944525131523864,0.9121526935052132,0.7155639597152463,3.5027289137437574,0.5870527678524803
Norte De Santander,2024,mayo,2024-05-01,Norte De Santander_2024_mayo,-2.8225078275635673,-0.6116740161883397,1.2712288804318685,-0.11612547762674688,-0.7288768194362332,1.1263999945011507,0.6021041158776597
Putumayo,2024,mayo,2024-05-01,Putumayo_2024_mayo,0.7817859862451811,-1.1012846292185448,-1.930243642153589,-2.579163312549399,0.2805159118911539,2.450167404535267,-1.783597552850388
Quindio,2024,mayo,2024-05-01,Quindio_2024_mayo,-6.294685285802451,-1.285721739517663,1.3089095878977208,0.26368962206749713,0.19607752996809247,0.3931539678844287,0.5785443760854168
Risaralda,2024,mayo,2024-05-01,Risaralda_2024_mayo,-7.026367143294131,-1.5232078565971028,1.837792806662189,0.6979090817328221,1.4192834553861993,1.7168857311618038,0.9886240795960674
Santander,2024,mayo,2024-05-01,Santander_2024_mayo,-7.383259379262523,-2.6953991549554845,1.3684986793532126,-1.1510398649284392,-0.006068157215814061,-0.16971123617891576,1.1681901203954967
Sucre,2024,mayo,2024-05-01,Sucre_2024_mayo,6.163190868813842,5.090918193599873,2.5751024340384077,-2.0429393369103765,0.18645942155394238,-0.16132785776011138,1.205749136427989
Tolima,2024,mayo,2024-05-01,Tolima_2024_mayo,-3.3904379209410798,0.5154945203926559,-0.173384980281861,-0.5197808217036248,0.5465254908141274,2.398007081526463,1.5520344536644965
Valle Del Cauca,2024,mayo,2024-05-01,Valle Del Cauca_2024_mayo,-6.571302938820582,-1.03373150773395,1.7184673212532893,-0.30368709492521323,0.08207373777135468,-0.260555252813923,0.6672414976452073
Vaupes,2024,mayo,2024-05-01,Vaupes_2024_mayo,8.951046772167826,-1.5198136022489506,1.1291106366308157,-2.896655844261328,6.270734732186673,2.5747442139643946,-1.2016082569421949
Vichada,2024,mayo,2024-05-01,Vichada_2024_mayo,12.177190210002127,-9.791256762326153,6.342015211130577,0.7018311583913173,-5.2879163732977545,4.179820723539254,2.2595033494387544
Amazonas,2024,junio,2024-06-01,Amazonas_2024_junio,-0.7290729703185203,-5.384394999506293,-0.46618527681311545,-3.4789028019194705,2.9378776137026827,0.38514268366196047,-2.3526867542469962
Antioquia,2024,junio,2024-06-01,Antioquia_2024_junio,-5.036223344167548,-0.3582357147594004,3.1116188143672643,-0.19145773922637885,1.3781027497958975,1.2568843120953843,1.2458540121422481
Arauca,2024,junio,2024-06-01,Arauca_2024_junio,-0.7629823754914703,-3.0870012833557365,-1.6165340674086632,-0.7212137904002661,-0.8067162434891342,0.37883062993933037,-0.5852449566379582
Atlantico,2024,junio,2024-06-01,Atlantico_2024_junio,-0.6030936200537874,4.332594793490995,2.5334993146870066,0.9574988185150451,0.5547665506980862,-1.0018184140344748,-0.4840252546604078
Bogotá,2024,junio,2024-06-01,Bogotá_2024_junio,-10.248640111362265,-1.695660379754093,0.5465206771372564,3.737526423615652,1.2562384309543075,0.14587872475395275,0.06417029463923336
Bolivar,2024,junio,2024-06-01,Bolivar_2024_junio,0.411576199867123,1.5056307980744352,1.7606895923147408,-2.026639462434722,-0.4589468775593508,-0.1473293607529261,0.3574245900887698
Boyaca,2024,junio,2024-06-01,Boyaca_2024_junio,-5.043567281999631,-1.6165859645751806,-1.6704251506706054,-0.9284001033760729,-0.007744338241726876,0.5911910740188653,1.0904440808614628
Caldas,2024,junio,2024-06-01,Caldas_2024_junio,-7.1533882581678885,-2.582144509837991,-0.9758060931921309,0.6808485272402577,-0.029677791644224797,-0.904225783452862,1.7459729574901446
Caqueta,2024,junio,2024-06-01,Caqueta_2024_junio,-2.00962572533577,-2.172666774550215,-0.5976660942489769,-4.781261823380495,-0.884362029351671,0.2998711893881556,0.12857010897390708
Casanare,2024,junio,2024-06-01,Casanare_2024_junio,-1.1977809894760396,1.2982191714038076,2.132364643340347,-1.4628017277188308,0.26186278149972425,0.6881028555722646,-0.4782040771781185
Cauca,2024,junio,2024-06-01,Cauca_2024_junio,0.6766062422456246,1.0059512378391593,-3.1573529419705895,-0.9052262306902759,-0.023721729161495293,2.8085300334562784,1.3420893357448387
Cesar,2024,junio,2024-06-01,Cesar_2024_junio,-0.4328280937166358,1.3690122381691496,0.8129830605176894,-1.6650323523300448,-0.9608064175186508,-0.7624065200515573,-0.4816418988988192
Choco,2024,junio,2024-06-01,Choco_2024_junio,7.487052321635586,1.3881296295788716,-4.320499657667666,0.149298746216945,0.4777302483837869,-2.3272566396856242,2.214042638180348
Cundinamarca,2024,junio,2024-06-01,Cundinamarca_2024_junio,-5.069138807526001,0.16518339686849884,0.645168687706665,2.731631992609675,0.338138110896687,0.9191925144139679,0.3581029508962165
Cordoba,2024,junio,2024-06-01,Cordoba_2024_junio,5.43465382653222,4.227631633781993,1.2784121255267713,-2.6208224727911946,0.9132909679190677,0.890651764459221,2.377610974737476
Guainia,2024,junio,2024-06-01,Guainia_2024_junio,7.814796435187646,-4.101886854515347,-0.19146356983057328,1.233694432086692,3.0435039087361786,1.7431651809975333,-1.7130903714099839
Guaviare,2024,junio,2024-06-01,Guaviare_2024_junio,1.7878406261793889,0.6886722918396689,-0.051319390298091204,-1.2873882267620083,2.1392989243574396,2.7921059373917005,-0.02650625100146906
Huila,2024,junio,2024-06-01,Huila_2024_junio,-3.572556306376107,-1.054695218612556,-1.3661606351017548,-1.7227434049753592,-1.7942728994445507,0.4672474785753441,1.337391312271247
Guajira,2024,junio,2024-06-01,Guajira_2024_junio,9.282050365526601,2.3245493519336833,4.730019673999947,1.334334599079942,-0.22968793191298698,0.020019801494604198,-0.7975776331302965
Magdalena,2024,junio,2024-06-01,Magdalena_2024_junio,0.876834309476107,1.0408542374751255,1.2411906037534437,-2.4992396081685717,-0.8122709524586194,-0.8982258345428282,0.37680663318162777
Meta,2024,junio,2024-06-01,Meta_2024_junio,-5.815109821734065,-2.198178118260439,-0.2288254146442723,-0.35492297943833084,0.07711474212422581,0.26083373844296354,-0.704378472467232
Narino,2024,junio,2024-06-01,Narino_2024_junio,4.442330140788867,4.342826281460063,-3.7690716893736367,0.9972095121611423,0.5183026782519407,3.4480083061550495,0.4127188203977141
Norte De Santander,2024,junio,2024-06-01,Norte De Santander_2024_junio,-2.7957132555870925,-0.6487466343156089,1.2460022383780296,-0.07387525631319741,-0.70447898818991,1.059004900057226,0.44706660716036983
Putumayo,2024,junio,2024-06-01,Putumayo_2024_junio,0.6254142952027072,-0.9186533309625489,-1.8586239600097365,-2.7582519525252076,0.1914038864578501,2.8232654506816846,-0.9208021946526692
Quindio,2024,junio,2024-06-01,Quindio_2024_junio,-6.399793862057675,-1.1713459628696041,1.3668174814496947,0.16228505449549865,0.11299113520887574,0.6342115978003902,1.095133913326106
Risaralda,2024,junio,2024-06-01,Risaralda_2024_junio,-7.067773617950756,-1.4937819180436167,1.8433811747703133,0.7088771618560449,1.3863319423055274,1.7871041114478203,1.1183252955097842
Santander,2024,junio,2024-06-01,Santander_2024_junio,-7.37535341707352,-2.6912889449728596,1.407497130647184,-1.059054557861983,-0.05184273056491679,-0.25666640330412543,0.9907920459283
Sucre,2024,junio,2024-06-01,Sucre_2024_junio,6.168182582159598,5.050871533166001,2.482266754650821,-1.9875533302557729,0.2631315341931939,-0.17939240370890608,1.18194440876863
Tolima,2024,junio,2024-06-01,Tolima_2024_junio,-3.397640241327714,0.5404696203164606,-0.08987809717125549,-0.4479387016932582,0.4481650809752272,2.3431675490943373,1.4042618330784415
Valle Del Cauca,2024,junio,2024-06-01,Valle Del Cauca_2024_junio,-6.594197749973793,-1.0099291108816426,1.7543327625674827,-0.26931586381191924,0.02664568324606562,-0.24854072152916445,0.6696802791090041
Vaupes,2024,junio,2024-06-01,Vaupes_2024_junio,8.774853140923472,-1.340422170910757,1.1334968058021662,-3.1321236640587466,6.244075584898487,3.0401426851930133,-0.13110414388415462
Vichada,2024,junio,2024-06-01,Vichada_2024_junio,12.176067344879513,-9.880520407316103,6.15211846439819,0.7424328650781674,-5.144818896954761,4.221692928334733,2.293314487101091
Amazonas,2024,julio,2024-07-01,Amazonas_2024_julio,-0.7836476673665024,-5.295025195580805,-0.3472505935555826,-3.481145221166082,2.80675224895883,0.45065654692761115,-2.2141894363070285
Antioquia,2024,julio,2024-07-01,Antioquia_2024_julio,-5.108361936595177,-0.18230952452425528,3.361887498578905,-0.2784800123219727,1.1559328839514937,1.3607112672229111,1.5283738853774498
Arauca,2024,julio,2024-07-01,Arauca_2024_julio,-0.7997478430394689,-3.0194017316842614,-1.5057849127791882,-0.6990531348442898,-0.929124995031213,0.39962327394987895,-0.5524149705310213
Atlantico,2024,julio,2024-07-01,Atlantico_2024_julio,-0.658897475921343,4.440503517508758,2.6316472450849853,0.8695452577974879,0.4775021505818446,-0.8823128165519039,-0.15374998614361066
Bogotá,2024,julio,2024-07-01,Bogotá_2024_julio,-10.235213648158089,-1.6820050696044069,0.6502776896510047,3.8099063111861553,1.1478146007393215,0.0476738827036542,-0.18627614138099935
Bolivar,2024,julio,2024-07-01,Bolivar_2024_julio,0.352614311778564,1.6598161601565882,1.9532058675857598,-2.119478331626594,-0.6120940385012357,-0.05164763998860513,0.6646482576533324
Boyaca,2024,julio,2024-07-01,Boyaca_2024_julio,-5.0206486867538835,-1.5835506743870638,-1.5001770789992641,-0.7954735184539958,-0.17533338918782831,0.4129658266105556,0.6919165078161703
Caldas,2024,julio,2024-07-01,Caldas_2024_julio,-7.192726777079264,-2.45485475396778,-0.7520174389393529,0.6531053957573211,-0.23177758269829865,-0.8868760101521731,1.8128112608382696
Caqueta,2024,julio,2024-07-01,Caqueta_2024_julio,-1.9000521145764533,-2.316412101657335,-0.5907421052926032,-4.509698746497603,-0.9277927174397465,-0.05938944012669324,-0.7923501521175984
Casanare,2024,julio,2024-07-01,Casanare_2024_julio,-1.1469192019104137,1.3056780098405085,2.3496735931903774,-1.2302536998725906,0.03350913526307341,0.3868233312104271,-1.1951815679195088
Cauca,2024,julio,2024-07-01,Cauca_2024_julio,0.660022544530911,1.0724971747050007,-3.0049472497039047,-0.8872043008671843,-0.1728610216973124,2.7824942764828946,1.2700777477077179
Cesar,2024,julio,2024-07-01,Cesar_2024_julio,-0.48072356018118684,1.5110547544718762,0.9980993942169815,-1.7384093978940642,-1.1047091821887995,-0.6978901693621252,-0.2370557997401003
Choco,2024,julio,2024-07-01,Choco_2024_julio,7.513701737305588,1.4132140732075946,-4.175649656127938,0.21124295437363513,0.347601552883384,-2.4586333146159904,1.9142705365569377
Cundinamarca,2024,julio,2024-07-01,Cundinamarca_2024_julio,-5.055712344321827,0.17883870701818497,0.7489257002204137,2.8040118801801777,0.2297142806817001,0.8209876723636697,0.10765651487598382
Cordoba,2024,julio,2024-07-01,Cordoba_2024_julio,5.423334006047989,4.280360462621973,1.3697018656841373,-2.6580537249690854,0.840998614330821,0.9043060316906205,2.4296479181448136
Guainia,2024,julio,2024-07-01,Guainia_2024_julio,7.89482328926882,-4.186520970465103,-0.1536898118392635,1.423194024463076,2.9921653087436297,1.47271206497736,-2.3748177396633503
Guaviare,2024,julio,2024-07-01,Guaviare_2024_julio,1.8980582049896524,0.5670205207100151,-0.014086690263563476,-1.0228194503864851,2.081705239747363,2.4214491039904664,-0.9305383180390205
Huila,2024,julio,2024-07-01,Huila_2024_julio,-3.5296149246731408,-1.0641320130743113,-1.2275520455991324,-1.5588990975477748,-1.9424197332501676,0.2480985058623844,0.8040618828812148
Guajira,2024,julio,2024-07-01,Guajira_2024_julio,9.292868520850735,2.3493019055870468,4.7976033774604225,1.359236203121967,-0.278746537524619,-0.04158666895024393,-0.8927803477550298
Magdalena,2024,julio,2024-07-01,Magdalena_2024_julio,0.8317877891909847,1.1703722063263386,1.4295052268893385,-2.574890478122233,-0.9689700471329534,-0.8325353709378804,0.577885189112071
Meta,2024,julio,2024-07-01,Meta_2024_julio,-5.726893767296262,-2.2227139014845316,0.008407202454876117,-0.038861831750031696,-0.1698545524983202,-0.1674216306683398,-1.7070170749402798
Narino,2024,julio,2024-07-01,Narino_2024_julio,4.394446652836347,4.455676102778823,-3.5789037618321045,0.9720071830210463,0.3324847431679627,3.4940596522786067,0.508612195373149
Norte De Santander,2024,julio,2024-07-01,Norte De Santander_2024_julio,-2.8216454041529353,-0.5754938468976544,1.3581416957435704,-0.1106511564649581,-0.8015555782110476,1.0924577661644732,0.5445945409977088
Putumayo,2024,julio,2024-07-01,Putumayo_2024_julio,0.6613111244372786,-0.9274296235546262,-1.7297127240335484,-2.5812413888469083,0.04535119687332597,2.611785802270223,-1.4389213132190577
Quindio,2024,julio,2024-07-01,Quindio_2024_julio,-6.400643406759291,-1.0958298059506364,1.581633163718681,0.1735343347282063,-0.08448314726199582,0.5657120615003747,0.9207721556490577
Risaralda,2024,julio,2024-07-01,Risaralda_2024_julio,-7.1153044193303305,-1.35522407038738,2.0722547634970474,0.6515905545854627,1.1820210549976302,1.8367115235698963,1.2564181737174973
Santander,2024,julio,2024-07-01,Santander_2024_julio,-7.412306795428129,-2.573629035666602,1.6034801725683325,-1.1068096864906969,-0.2230157352743344,-0.22301739170498996,1.09853290669664
Sucre,2024,julio,2024-07-01,Sucre_2024_julio,6.103619081472426,5.168499733958841,2.5797204534245735,-2.11964418327094,0.19039266075861375,-0.014969540080420804,1.6072037965759247
Tolima,2024,julio,2024-07-01,Tolima_2024_julio,-3.404994718073624,0.6195164959754677,0.09125912261661873,-0.4131008591183388,0.2855443637023288,2.2752453347519683,1.2825406735043487
Valle Del Cauca,2024,julio,2024-07-01,Valle Del Cauca_2024_julio,-6.627194266938666,-0.9216453963633079,1.8907475843790005,-0.3042367554008915,-0.0953744698011253,-0.21083704973450806,0.7768838998931328
Vaupes,2024,julio,2024-07-01,Vaupes_2024_julio,8.83541828743275,-1.4359201246044158,1.089312039351004,-2.9927561066040167,6.265788647748402,2.8624771054144675,-0.5888645205387661
Vichada,2024,julio,2024-07-01,Vichada_2024_julio,12.130109549282615,-9.80293923503063,6.276090946378515,0.7816073584056449,-5.287943085402345,4.245035412147107,2.3266616914073244
Amazonas,2024,agosto,2024-08-01,Amazonas_2024_agosto,-0.7349813524717699,-5.3258456427712435,-0.35088487799646356,-3.514995792817875,2.8481123172359077,0.3801453058066766,-2.3365614632230054
Antioquia,2024,agosto,2024-08-01,Antioquia_2024_agosto,-5.107061589858477,-0.1972305860283375,3.3222878813296015,-0.2909528880964433,1.1940668878913614,1.3783536193833519,1.567912573313399
Arauca,2024,agosto,2024-08-01,Arauca_2024_agosto,-0.7821614825426315,-2.962585623142969,-1.382692494977848,-0.7859462718216544,-0.9934834284855374,0.3762540933433335,-0.5343542768811099
Atlantico,2024,agosto,2024-08-01,Atlantico_2024_agosto,-0.6474952397215922,4.4293299791266785,2.60690091369224,0.898831249830409,0.5089686261708554,-0.9194752100034516,-0.1950580516472136
Bogotá,2024,agosto,2024-08-01,Bogotá_2024_agosto,-10.289371718829987,-1.608023626579048,0.6339844924779614,3.677865890344795,1.1883101016099658,0.2236996026627695,0.297433890941638
Bolivar,2024,agosto,2024-08-01,Bolivar_2024_agosto,0.38540815208670076,1.619060271829953,1.944303932483171,-2.0358329178595063,-0.6091689659735282,-0.1607109555475756,0.41208862142138775
Boyaca,2024,agosto,2024-08-01,Boyaca_2024_agosto,-5.08848367300817,-1.5047324951661598,-1.5278844145341326,-0.9280660804727217,-0.13341116775746117,0.6190156349850439,1.2327471716392888
Caldas,2024,agosto,2024-08-01,Caldas_2024_agosto,-7.1961248364821,-2.460274440603279,-0.7816457673495504,0.6188104344091777,-0.2001627718025788,-0.8497578742227454,1.8951691055744195
Caqueta,2024,agosto,2024-08-01,Caqueta_2024_agosto,-2.0225598153013555,-2.1533977197927245,-0.5808274195374123,-4.854989431067115,-0.8942622155580859,0.36749983123020535,0.26138829110711803
Casanare,2024,agosto,2024-08-01,Casanare_2024_agosto,-1.1914033844869396,1.3771827568502841,2.322882103845515,-1.4880102002190436,0.1125593340959584,0.6290985043074179,-0.5692016205009687
