departamento,año,mes,fecha,clave,PC1,PC2,PC3,PC4,PC5,PC6,PC7,FIES_moderado_grave,FIES_grave
Huila,2024,febrero,2024-02-01,Huila_2024_febrero,-3.413943534295071,-1.0617961770490971,-1.172465374080192,-1.5481994403224888,-1.8586215022267425,-0.0274099224813484,0.5107140740998581,17.3,1.3
Guajira,2024,febrero,2024-02-01,Guajira_2024_febrero,9.25665501788112,2.335482263802979,4.784894535638569,1.4627618669504086,-0.3368581083088182,-0.0219317190290376,-0.9711654177712288,52.4,15.7
Magdalena,2024,febrero,2024-02-01,Magdalena_2024_febrero,1.0632963894846603,1.1009960911245371,1.7214386307836222,-2.330738329721014,-1.133480229136667,-1.5181413683739142,-0.8014225961177198,32.1,5.8
Meta,2024,febrero,2024-02-01,Meta_2024_febrero,-5.708414882744124,-2.049424582149169,0.2394699012227643,-0.2853358731931792,-0.2318892401638758,-0.1558409580540346,-1.3612058379152168,18.2,2.4
Narino,2024,febrero,2024-02-01,Narino_2024_febrero,4.446412400551814,4.3727595740078,-3.754193869087684,0.8957077256373199,0.5475106326274124,3.4909430731717253,0.5839178414180235,37.2,7.6
Norte De Santander,2024,febrero,2024-02-01,Norte De Santander_2024_febrero,-2.8028165382035057,-0.5541362312504692,1.3880744214589942,0.0252351485368093,-0.8091150355612243,0.9431641777194292,0.3632870205792494,24.8,5.6
Putumayo,2024,febrero,2024-02-01,Putumayo_2024_febrero,0.6324297018451855,-0.7905008219505878,-1.6482044410781171,-2.8587622935600656,0.0769105166084232,2.786702529568553,-0.8192835451680307,28.0,2.4
Quindio,2024,febrero,2024-02-01,Quindio_2024_febrero,-6.380521375881116,-1.0962546148788197,1.497703571517417,0.1714736204532035,0.0481317316393785,0.5313773994494678,1.0367902612189122,20.0,3.7
Risaralda,2024,febrero,2024-02-01,Risaralda_2024_febrero,-7.056992554926319,-1.3693979661900315,2.094849945660158,0.713731432174583,1.2083748160577612,1.667612100269874,1.00748436315285,20.5,3.8
Santander,2024,febrero,2024-02-01,Santander_2024_febrero,-7.3291629543479395,-2.5780751018638903,1.7285383327977202,-0.981387100386942,-0.2913321222203475,-0.5076902089444263,0.5820422798819578,16.2,2.2
Sucre,2024,febrero,2024-02-01,Sucre_2024_febrero,6.242036370098336,5.221658227089701,3.003010554044537,-1.9877918869600155,-0.1247506943356001,-0.4916160751074347,0.6312865938323509,49.5,11.9
Tolima,2024,febrero,2024-02-01,Tolima_2024_febrero,-3.2638552524354414,0.5668605078528918,0.14556296087671,-0.3829300626523835,0.345488281206079,1.957272653311756,0.7685749003072899,25.6,3.1
Valle Del Cauca,2024,febrero,2024-02-01,Valle Del Cauca_2024_febrero,-6.545819453513733,-0.950742891171083,1.894004525311694,-0.2189379362156642,-0.032125498213578,-0.4379087499863326,0.4543366786116393,20.7,4.4
Vaupes,2024,febrero,2024-02-01,Vaupes_2024_febrero,8.850622243429834,-1.3075134014741705,1.2983702211983663,-3.1077690816997685,6.165805378707586,2.81734841862189,-0.4807674994579526,46.1,6.8
Vichada,2024,febrero,2024-02-01,Vichada_2024_febrero,12.2486369863387,-9.616709021011031,6.81950318448419,0.6821677291623178,-5.61803653827443,3.889184757624424,1.8225008771946212,42.5,2.7
Amazonas,2024,marzo,2024-03-01,Amazonas_2024_marzo,-0.6197638325641058,-5.478332691109854,-0.4978483153157585,-3.422271400785008,3.019464909766745,0.1517010952121646,-2.8117084946557105,19.1,2.7
Antioquia,2024,marzo,2024-03-01,Antioquia_2024_marzo,-4.954761697045669,-0.1974827200647574,3.643252769437344,-0.1084849532084851,0.966271772166513,0.8747457632805035,0.5376159456853438,27.9,4.7
Arauca,2024,marzo,2024-03-01,Arauca_2024_marzo,-0.559401118902641,-2.8546349390605794,-0.779070701930218,-0.8455447553085204,-1.347042307014651,-0.208480589455232,-1.586734218343192,21.8,2.8
Atlantico,2024,marzo,2024-03-01,Atlantico_2024_marzo,-0.3705093335068999,4.372897796776113,3.0501164553141304,1.09143765466144,0.2321920973742468,-1.696132807953905,-1.8187072162369309,40.0,9.3
Bogotá,2024,marzo,2024-03-01,Bogotá_2024_marzo,-10.096512750149431,-1.684515486653579,0.8050089647191558,3.8643630647486913,1.1256079447117726,-0.3182720029501216,-0.7581476482585106,13.9,2.8
Bolivar,2024,marzo,2024-03-01,Bolivar_2024_marzo,0.5710704553245664,1.6577298608529514,2.364856576977072,-1.9598750799025129,-0.8666689168160674,-0.6981084406049552,-0.6129789785426344,35.8,6.3
Boyaca,2024,marzo,2024-03-01,Boyaca_2024_marzo,-4.906542623707028,-1.5602375403921778,-1.2916762383856604,-0.7681226848372187,-0.2684666247320798,0.1016931450832371,0.1712785711654389,18.6,2.3
Caldas,2024,marzo,2024-03-01,Caldas_2024_marzo,-7.079305734252476,-2.5096914788172544,-0.6701858257424268,0.7571937746939702,-0.2542898435954548,-1.1946579452176465,1.2034121234453157,12.8,2.4
Caqueta,2024,marzo,2024-03-01,Caqueta_2024_marzo,-1.907624972904304,-2.1973586608294786,-0.5157646314639561,-4.782765771983873,-0.8786418820939437,0.0743225068393046,-0.2526230420272455,17.8,0.9
Casanare,2024,marzo,2024-03-01,Casanare_2024_marzo,-1.0332506419569545,1.509510481849652,2.8512401531818368,-1.5782746722718215,-0.2023150346630493,0.2069150099951312,-1.2769919212724468,34.4,6.2
Cauca,2024,marzo,2024-03-01,Cauca_2024_marzo,0.7467694657440779,1.008093396860692,-3.0770660852603147,-0.8778601742704258,-0.034004688668981,2.6215641247996024,1.0592253286642157,27.8,3.8
Cesar,2024,marzo,2024-03-01,Cesar_2024_marzo,-0.2653667893627023,1.4706996007384538,1.329618849949448,-1.6859632366174484,-1.288109401080552,-1.2358058389575404,-1.3527054554268445,30.3,5.4
Choco,2024,marzo,2024-03-01,Choco_2024_marzo,7.600574602057141,1.4733395173294344,-3.9115986773730103,0.2350259885324458,0.1862012039684511,-2.7311367396965904,1.4500296817984335,36.3,6.4
Cundinamarca,2024,marzo,2024-03-01,Cundinamarca_2024_marzo,-4.917011446313172,0.1763282899690132,0.9036569752885648,2.858468633742713,0.2075076246541515,0.4550417867098939,-0.4642149920015273,22.6,7.3
Cordoba,2024,marzo,2024-03-01,Cordoba_2024_marzo,5.667301645361167,4.330126116801029,1.949788607957252,-2.500120522375028,0.4598353762093469,0.1560143315875387,0.9633985524393998,47.6,9.4
Guainia,2024,marzo,2024-03-01,Guainia_2024_marzo,7.825574815610296,-3.8633177203142623,0.2798934663624837,1.0547007958696946,2.725536451300554,1.665777678387758,-1.6702147884028289,37.5,6.6
Guaviare,2024,marzo,2024-03-01,Guaviare_2024_marzo,1.876697510553,0.7385702747083007,0.1889184981108958,-1.3003010026040471,2.004626917909316,2.548026453218711,-0.4384536122215802,33.6,7.0
Huila,2024,marzo,2024-03-01,Huila_2024_marzo,-3.342558304565673,-1.1357102715138068,-1.1817692976705183,-1.5398713976210645,-1.8291325016915976,-0.155190806335918,0.1883952514765818,17.3,1.3
Guajira,2024,marzo,2024-03-01,Guajira_2024_marzo,9.350609939938876,2.324999984591593,4.920142210948802,1.4268349089825696,-0.3906864283474531,-0.2191519699476284,-1.352309161395487,52.4,15.7
Magdalena,2024,marzo,2024-03-01,Magdalena_2024_marzo,1.1405680448068602,1.0945046134043523,1.8263699429689304,-2.4157544058145124,-1.1609654066373951,-1.6429475828014926,-1.0329274363933076,32.1,5.8
Meta,2024,marzo,2024-03-01,Meta_2024_marzo,-5.704294025810254,-2.056698469808845,0.2166525926311757,-0.3637587893295583,-0.1956025488494167,-0.1054406447667061,-1.2570181747691946,18.2,2.4
Narino,2024,marzo,2024-03-01,Narino_2024_marzo,4.465243986526328,4.4032216879757975,-3.6413732122291096,0.9444298216446112,0.4547032155647356,3.387043984120869,0.3843019211327143,37.2,7.6
Norte De Santander,2024,marzo,2024-03-01,Norte De Santander_2024_marzo,-2.687871814030283,-0.6016653252536314,1.5346988780013495,0.0355340100595349,-0.892996704475781,0.6848095826154712,-0.2324315898842564,24.8,5.6
Putumayo,2024,marzo,2024-03-01,Putumayo_2024_marzo,0.6850947048183563,-0.8816077566163725,-1.6942313182687312,-2.749784691614275,0.0986570138364107,2.645508897379095,-1.2127467253734645,28.0,2.4
Quindio,2024,marzo,2024-03-01,Quindio_2024_marzo,-6.343685475105895,-1.1072083407940274,1.593259807688098,0.2665557323317645,-0.0468668966160446,0.3784353861211272,0.6653474747265954,20.0,3.7
Risaralda,2024,marzo,2024-03-01,Risaralda_2024_marzo,-7.013779842621188,-1.390707400529763,2.182761759418804,0.8112577980158585,1.1206073640385097,1.5047826788515453,0.6065369238821137,20.5,3.8
Santander,2024,marzo,2024-03-01,Santander_2024_marzo,-7.266238957047865,-2.618534965756381,1.788697803211219,-0.9967402625243812,-0.3240067104695859,-0.6251783675705894,0.2745642784353616,16.2,2.2
Sucre,2024,marzo,2024-03-01,Sucre_2024_marzo,6.341743263484381,5.198186941532512,3.132325274920947,-1.975482267638441,-0.1825012221350206,-0.7273460793822292,0.1576525183124676,49.5,11.9
Tolima,2024,marzo,2024-03-01,Tolima_2024_marzo,-3.179281227534767,0.516200109096162,0.2080101112357335,-0.3882422897700754,0.3268471771061005,1.789087528269959,0.3805139666326837,25.6,3.1
Valle Del Cauca,2024,marzo,2024-03-01,Valle Del Cauca_2024_marzo,-6.510957917619923,-0.9840818355768804,1.9453532155981776,-0.1687147590160859,-0.0912097738293012,-0.5394306354029317,0.1524022714280663,20.7,4.4
Vaupes,2024,marzo,2024-03-01,Vaupes_2024_marzo,8.842308037390357,-1.2665606518548211,1.4067731185202028,-3.104060549152164,6.058897307229267,2.800448123119498,-0.5453367751890213,46.1,6.8
Vichada,2024,marzo,2024-03-01,Vichada_2024_marzo,12.312587765795364,-9.585549106179604,6.9880038206841,0.5587269520141985,-5.70058261243179,3.794184785006927,1.653449332436457,42.5,2.7
Amazonas,2024,abril,2024-04-01,Amazonas_2024_abril,-0.659081745472281,-5.409485315641751,-0.4000408036500858,-3.452924107918408,2.917669648517913,0.2150321059035492,-2.6866318683839503,19.1,2.7
Antioquia,2024,abril,2024-04-01,Antioquia_2024_abril,-5.005085522110391,-0.2910377841343658,3.3349273661119154,-0.1814954411980659,1.2037032139316743,1.120431910631392,0.9815631710882188,27.9,4.7
Arauca,2024,abril,2024-04-01,Arauca_2024_abril,-0.6938077397147301,-2.943133712844098,-1.2055630164661002,-0.8208701845533487,-1.077321186986252,0.1709629442499824,-0.895634144819968,21.8,2.8
Atlantico,2024,abril,2024-04-01,Atlantico_2024_abril,-0.4476565832914607,4.358793266727808,2.888696751370156,1.0220135081423036,0.3288404809279873,-1.4495462683241935,-1.3664432205789578,40.0,9.3
Bogotá,2024,abril,2024-04-01,Bogotá_2024_abril,-10.174196989992623,-1.7164883585443056,0.5819754953970602,3.757829828049216,1.285786437291104,-0.0291423276779086,-0.2041820500864289,13.9,2.8
Bolivar,2024,abril,2024-04-01,Bolivar_2024_abril,0.5158084280591652,1.591668822867066,2.138478296994795,-1.989538682628066,-0.7166615516971545,-0.4940747645602097,-0.2773066989972984,35.8,6.3
Boyaca,2024,abril,2024-04-01,Boyaca_2024_abril,-4.994805635591797,-1.581875616676902,-1.5183268227664173,-0.9021854360354896,-0.1038177560437118,0.4285447890159569,0.8107463701712225,18.6,2.3
Caldas,2024,abril,2024-04-01,Caldas_2024_abril,-7.09035462897855,-2.6209241415009594,-0.9389032056484669,0.7151991411118578,-0.0369890583915356,-1.0540612696483431,1.426089576468594,12.8,2.4
Caqueta,2024,abril,2024-04-01,Caqueta_2024_abril,-1.959333671597203,-2.182137669956983,-0.597240263282149,-4.861156272932804,-0.8187202525872034,0.2456713689807725,0.1112043457883946,17.8,0.9
Casanare,2024,abril,2024-04-01,Casanare_2024_abril,-1.1219908771078275,1.4315255858882066,2.5451576148417328,-1.5269334027839043,-0.0173499381623563,0.4463227827196327,-0.8743882034239017,34.4,6.2
Cauca,2024,abril,2024-04-01,Cauca_2024_abril,0.7555869957994478,0.9345664480809563,-3.2166699655522804,-0.8839010386987411,0.0801352607749186,2.6590885680911867,1.087493374218739,27.8,3.8
Cesar,2024,abril,2024-04-01,Cesar_2024_abril,-0.313408518998771,1.4020231277063084,1.1192820813295823,-1.675827343802373,-1.1563270030187205,-1.075621742226944,-1.1111480747617946,30.3,5.4
Choco,2024,abril,2024-04-01,Choco_2024_abril,7.5483321323603425,1.3895497888008033,-4.215115109502185,0.15829113490327,0.4254188416017618,-2.4841243344232704,1.9209459615325228,36.3,6.4
Cundinamarca,2024,abril,2024-04-01,Cundinamarca_2024_abril,-4.994695686156364,0.1443554180782862,0.6806235059664689,2.751935397043239,0.367686117233483,0.7441714619821066,0.0897506061705543,22.6,7.3
Cordoba,2024,abril,2024-04-01,Cordoba_2024_abril,5.588901883155024,4.25584779248266,1.6323254857849598,-2.550520168395803,0.6887893826553719,0.4407751075623716,1.4984297254423655,47.6,9.4
Guainia,2024,abril,2024-04-01,Guainia_2024_abril,7.84426174397538,-3.9923176364548953,0.0666594145137371,1.1380351394065578,2.878659238784861,1.6568281325704717,-1.7914569195439831,37.5,6.6
Guaviare,2024,abril,2024-04-01,Guaviare_2024_abril,1.8663182893980104,0.6866679909791898,0.0844555137343931,-1.2624149171378694,2.065766415484323,2.5839139650758645,-0.4299447859885012,33.6,7.0
Huila,2024,abril,2024-04-01,Huila_2024_abril,-3.459351078872595,-1.109349991818981,-1.3492025419573102,-1.7061504177948277,-1.7242688405798157,0.2267292111505784,0.9453818478275472,17.3,1.3
Guajira,2024,abril,2024-04-01,Guajira_2024_abril,9.346205806202835,2.303363444968949,4.86674104879495,1.4293711646193974,-0.3512376829018038,-0.1938822362066252,-1.3157862781825325,52.4,15.7
Magdalena,2024,abril,2024-04-01,Magdalena_2024_abril,1.0405518939727334,1.0837577439652204,1.6255329820600817,-2.4736643436365777,-1.0424960831398542,-1.3499264778844124,-0.4773644147169869,32.1,5.8
Meta,2024,abril,2024-04-01,Meta_2024_abril,-5.75432751796627,-2.144316652299627,-0.0285063949020138,-0.373290039337054,-0.0393147359144547,0.0862304691977119,-0.9820281627000343,18.2,2.4
Narino,2024,abril,2024-04-01,Narino_2024_abril,4.451537405893466,4.340150495740313,-3.8184701429147694,0.9022209897154916,0.6016239309127348,3.498851166646871,0.5878872608457587,37.2,7.6
Norte De Santander,2024,abril,2024-04-01,Norte De Santander_2024_abril,-2.7355595308424285,-0.6586476322530349,1.3293578223481477,-0.0297809874465578,-0.7461232219252693,0.8890362640093677,0.1212844748000462,24.8,5.6
Putumayo,2024,abril,2024-04-01,Putumayo_2024_abril,0.6142262782028817,-0.8669755059762876,-1.842295778250211,-2.92859360108472,0.229059034885962,2.93622873035908,-0.5844357044809348,28.0,2.4
Quindio,2024,abril,2024-04-01,Quindio_2024_abril,-6.295731912882333,-1.2725178849946468,1.3298396197170848,0.2687287488774209,0.1810573063888789,0.3829764379829364,0.5752654052955978,20.0,3.7
Risaralda,2024,abril,2024-04-01,Risaralda_2024_abril,-6.996842404910396,-1.5142536718545263,1.937658225546601,0.7795353503302432,1.3311044853986365,1.5789239013102998,0.6942896458312271,20.5,3.8
Santander,2024,abril,2024-04-01,Santander_2024_abril,-7.329435688321604,-2.6758679976245667,1.5612230927832431,-1.0743288786438814,-0.1684353652138483,-0.3749555828725099,0.7061571116588137,16.2,2.2
Sucre,2024,abril,2024-04-01,Sucre_2024_abril,6.280925760232967,5.139664274444791,2.9066653793576616,-2.00975199714922,-0.0324866710419567,-0.5115857342646642,0.5281501242583596,49.5,11.9
Tolima,2024,abril,2024-04-01,Tolima_2024_abril,-3.3031789020841806,0.4494607638182977,-0.1753240204576324,-0.4760636496088651,0.5914135823974238,2.2054694029788724,1.171828611274551,25.6,3.1
Valle Del Cauca,2024,abril,2024-04-01,Valle Del Cauca_2024_abril,-6.529821002704524,-1.0641745574705257,1.7414251423249256,-0.2592904752305559,0.0713170294067183,-0.3713334378731107,0.4195445382526014,20.7,4.4
Vaupes,2024,abril,2024-04-01,Vaupes_2024_abril,8.833755928640324,-1.293227657970938,1.3447309201171906,-3.1164305889350965,6.100473938956812,2.8487676412988248,-0.4837416606260223,46.1,6.8
Vichada,2024,abril,2024-04-01,Vichada_2024_abril,12.214644168826382,-9.676491915244616,6.645033841965104,0.6365397834621284,-5.497417556657488,4.047089119891524,2.0682514416997244,42.5,2.7
Amazonas,2024,mayo,2024-05-01,Amazonas_2024_mayo,-0.611117123266919,-5.549531605957071,-0.5938723559947822,-3.3635613405988463,3.0728236122817765,0.1394294749227635,-2.928920430114055,19.1,2.7
Antioquia,2024,mayo,2024-05-01,Antioquia_2024_mayo,-5.069165424101225,-0.3115263641132538,3.113957766146008,-0.3058296839800176,1.3930397926691682,1.38489833323905,1.5631342926752878,27.9,4.7
Arauca,2024,mayo,2024-05-01,Arauca_2024_mayo,-0.7760728973851855,-2.980652425219741,-1.4259460394462855,-0.7940823195266367,-0.9481384799331708,0.3821650502629532,-0.5103207572150934,21.8,2.8
Atlantico,2024,mayo,2024-05-01,Atlantico_2024_mayo,-0.607173823448986,4.385477285647126,2.635328405597188,0.8906891551829345,0.4823642294514542,-0.985607007305212,-0.427513235108946,40.0,9.3
Bogotá,2024,mayo,2024-05-01,Bogotá_2024_mayo,-10.183050360293066,-1.7559075941924709,0.5119619184638464,3.77516558018862,1.320501966055997,0.0070456870378989,-0.1992060171098544,13.9,2.8
Bolivar,2024,mayo,2024-05-01,Bolivar_2024_mayo,0.3851522132845199,1.5694119377737543,1.8217926222484373,-2.113418295627515,-0.4957225539021146,-0.0681377762274374,0.5770111445078461,35.8,6.3
Boyaca,2024,mayo,2024-05-01,Boyaca_2024_mayo,-4.976384926374021,-1.6511982006208243,-1.6111724702526171,-0.86967356559768,-0.0365549097089344,0.4107577846418535,0.7077956191554501,18.6,2.3
Caldas,2024,mayo,2024-05-01,Caldas_2024_mayo,-7.162592964702985,-2.574201540893615,-1.0018062219882138,0.5987772743818341,0.0090317193065554,-0.8287205866700696,1.9255057202112928,12.8,2.4
Caqueta,2024,mayo,2024-05-01,Caqueta_2024_mayo,-1.7820529252046249,-2.4547663108904225,-0.7487103951338049,-4.502227806091695,-0.7142281829565735,-0.2420414722093354,-1.1127067869570342,17.8,0.9
Casanare,2024,mayo,2024-05-01,Casanare_2024_mayo,-1.1676175595341785,1.32487926920933,2.247351031890284,-1.4583318106295362,0.1826633904638426,0.590490377979371,-0.6595063570553381,34.4,6.2
Cauca,2024,mayo,2024-05-01,Cauca_2024_mayo,0.7092126755604865,0.9826403264250648,-3.187312024162951,-0.9344909713284342,0.0369172357003157,2.7702232388697303,1.3086946266918884,27.8,3.8
Cesar,2024,mayo,2024-05-01,Cesar_2024_mayo,-0.4605326557596439,1.4173614545019584,0.864376752817113,-1.7572491923410871,-1.0020625768465246,-0.6676371213172319,-0.280634425475637,30.3,5.4
Choco,2024,mayo,2024-05-01,Choco_2024_mayo,7.530059459683166,1.3380792862530688,-4.377072877563239,0.1161382836154145,0.5589748315268233,-2.3696940594321205,2.13848588727327,36.3,6.4
Cundinamarca,2024,mayo,2024-05-01,Cundinamarca_2024_mayo,-5.003549056456803,0.1049361824301211,0.6106099290332547,2.7692711491826425,0.4024016459983758,0.7803594766979142,0.0947266391471288,22.6,7.3
Cordoba,2024,mayo,2024-05-01,Cordoba_2024_mayo,5.477120087601235,4.248758400744721,1.4157166722092067,-2.5864831782495075,0.8128289905890237,0.7452799269746783,2.0860068548260244,47.6,9.4
Guainia,2024,mayo,2024-05-01,Guainia_2024_mayo,8.018981851880454,-4.2765723222811705,-0.1100691592367632,1.5253070156433957,2.9965147144249213,1.164370659730029,-3.0329804528438755,37.5,6.6
Guaviare,2024,mayo,2024-05-01,Guaviare_2024_mayo,1.9568043087974212,0.4600701717723942,-0.2117745760099666,-1.1187788394375215,2.311870765830019,2.4312443510163027,-0.872721344033548,33.6,7.0
Huila,2024,mayo,2024-05-01,Huila_2024_mayo,-3.5077571101198064,-1.0893512120994042,-1.3671293531900353,-1.7162962734291036,-1.74375695083642,0.3345748475331956,1.1257387375279282,17.3,1.3
Guajira,2024,mayo,2024-05-01,Guajira_2024_mayo,9.282606001075854,2.3027352225093267,4.70521073120045,1.3044645242064978,-0.2162141340330241,0.053056982134441,-0.7822968069430657,52.4,15.7
Magdalena,2024,mayo,2024-05-01,Magdalena_2024_mayo,0.8625223603944618,1.1244230432857611,1.3848868805515606,-2.558594477205741,-0.920771821435453,-0.8844204163849121,0.4554509925111667,32.1,5.8
Meta,2024,mayo,2024-05-01,Meta_2024_mayo,-5.726272554809769,-2.277216110040708,-0.2165661730118926,-0.2751872522088305,0.0885330976600191,0.0452674897976874,-1.191470470002162,18.2,2.4
Narino,2024,mayo,2024-05-01,Narino_2024_mayo,4.467746964874331,4.275571052425436,-3.944525131523864,0.9121526935052132,0.7155639597152463,3.5027289137437574,0.5870527678524803,37.2,7.6
Norte De Santander,2024,mayo,2024-05-01,Norte De Santander_2024_mayo,-2.8225078275635678,-0.6116740161883397,1.2712288804318683,-0.1161254776267468,-0.7288768194362332,1.1263999945011507,0.6021041158776597,24.8,5.6
Putumayo,2024,mayo,2024-05-01,Putumayo_2024_mayo,0.7817859862451811,-1.1012846292185448,-1.930243642153589,-2.579163312549399,0.2805159118911539,2.450167404535267,-1.783597552850388,28.0,2.4
Quindio,2024,mayo,2024-05-01,Quindio_2024_mayo,-6.294685285802451,-1.285721739517663,1.3089095878977208,0.2636896220674971,0.1960775299680924,0.3931539678844287,0.5785443760854168,20.0,3.7
Risaralda,2024,mayo,2024-05-01,Risaralda_2024_mayo,-7.026367143294131,-1.5232078565971028,1.837792806662189,0.6979090817328221,1.4192834553861993,1.7168857311618038,0.9886240795960674,20.5,3.8
Santander,2024,mayo,2024-05-01,Santander_2024_mayo,-7.383259379262523,-2.6953991549554845,1.3684986793532126,-1.1510398649284392,-0.006068157215814,-0.1697112361789157,1.1681901203954967,16.2,2.2
Sucre,2024,mayo,2024-05-01,Sucre_2024_mayo,6.163190868813842,5.090918193599873,2.575102434038408,-2.0429393369103765,0.1864594215539423,-0.1613278577601113,1.205749136427989,49.5,11.9
Tolima,2024,mayo,2024-05-01,Tolima_2024_mayo,-3.39043792094108,0.5154945203926559,-0.173384980281861,-0.5197808217036248,0.5465254908141274,2.398007081526463,1.5520344536644963,25.6,3.1
Valle Del Cauca,2024,mayo,2024-05-01,Valle Del Cauca_2024_mayo,-6.571302938820582,-1.03373150773395,1.7184673212532893,-0.3036870949252132,0.0820737377713546,-0.260555252813923,0.6672414976452073,20.7,4.4
Vaupes,2024,mayo,2024-05-01,Vaupes_2024_mayo,8.951046772167826,-1.5198136022489506,1.1291106366308157,-2.896655844261328,6.270734732186673,2.5747442139643946,-1.2016082569421949,46.1,6.8
Vichada,2024,mayo,2024-05-01,Vichada_2024_mayo,12.177190210002127,-9.791256762326151,6.342015211130577,0.7018311583913173,-5.2879163732977545,4.179820723539254,2.2595033494387544,42.5,2.7
Amazonas,2024,junio,2024-06-01,Amazonas_2024_junio,-0.7290729703185203,-5.384394999506293,-0.4661852768131154,-3.4789028019194705,2.9378776137026827,0.3851426836619604,-2.352686754246996,19.1,2.7
Antioquia,2024,junio,2024-06-01,Antioquia_2024_junio,-5.036223344167548,-0.3582357147594004,3.1116188143672643,-0.1914577392263788,1.3781027497958975,1.2568843120953843,1.245854012142248,27.9,4.7
Arauca,2024,junio,2024-06-01,Arauca_2024_junio,-0.7629823754914703,-3.0870012833557365,-1.6165340674086632,-0.7212137904002661,-0.8067162434891342,0.3788306299393303,-0.5852449566379582,21.8,2.8
Atlantico,2024,junio,2024-06-01,Atlantico_2024_junio,-0.6030936200537874,4.332594793490995,2.5334993146870066,0.9574988185150451,0.5547665506980862,-1.0018184140344748,-0.4840252546604078,40.0,9.3
Bogotá,2024,junio,2024-06-01,Bogotá_2024_junio,-10.248640111362263,-1.695660379754093,0.5465206771372564,3.737526423615652,1.2562384309543075,0.1458787247539527,0.0641702946392333,13.9,2.8
Bolivar,2024,junio,2024-06-01,Bolivar_2024_junio,0.411576199867123,1.5056307980744352,1.7606895923147408,-2.026639462434722,-0.4589468775593508,-0.1473293607529261,0.3574245900887698,35.8,6.3
Boyaca,2024,junio,2024-06-01,Boyaca_2024_junio,-5.043567281999631,-1.6165859645751806,-1.6704251506706054,-0.9284001033760728,-0.0077443382417268,0.5911910740188653,1.0904440808614628,18.6,2.3
Caldas,2024,junio,2024-06-01,Caldas_2024_junio,-7.1533882581678885,-2.582144509837991,-0.9758060931921309,0.6808485272402577,-0.0296777916442247,-0.904225783452862,1.7459729574901446,12.8,2.4
Caqueta,2024,junio,2024-06-01,Caqueta_2024_junio,-2.00962572533577,-2.172666774550215,-0.5976660942489769,-4.781261823380495,-0.884362029351671,0.2998711893881556,0.128570108973907,17.8,0.9
Casanare,2024,junio,2024-06-01,Casanare_2024_junio,-1.1977809894760396,1.2982191714038076,2.132364643340347,-1.4628017277188308,0.2618627814997242,0.6881028555722646,-0.4782040771781185,34.4,6.2
Cauca,2024,junio,2024-06-01,Cauca_2024_junio,0.6766062422456246,1.0059512378391593,-3.157352941970589,-0.905226230690276,-0.0237217291614952,2.8085300334562784,1.342089335744839,27.8,3.8
Cesar,2024,junio,2024-06-01,Cesar_2024_junio,-0.4328280937166358,1.3690122381691496,0.8129830605176894,-1.6650323523300448,-0.9608064175186508,-0.7624065200515573,-0.4816418988988192,30.3,5.4
Choco,2024,junio,2024-06-01,Choco_2024_junio,7.487052321635586,1.3881296295788716,-4.320499657667666,0.149298746216945,0.4777302483837869,-2.327256639685624,2.214042638180348,36.3,6.4
Cundinamarca,2024,junio,2024-06-01,Cundinamarca_2024_junio,-5.069138807526001,0.1651833968684988,0.645168687706665,2.731631992609675,0.338138110896687,0.919192514413968,0.3581029508962165,22.6,7.3
Cordoba,2024,junio,2024-06-01,Cordoba_2024_junio,5.43465382653222,4.227631633781993,1.2784121255267713,-2.620822472791194,0.9132909679190676,0.890651764459221,2.377610974737476,47.6,9.4
Guainia,2024,junio,2024-06-01,Guainia_2024_junio,7.814796435187646,-4.101886854515347,-0.1914635698305732,1.233694432086692,3.0435039087361786,1.7431651809975333,-1.713090371409984,37.5,6.6
Guaviare,2024,junio,2024-06-01,Guaviare_2024_junio,1.7878406261793889,0.6886722918396689,-0.0513193902980912,-1.2873882267620085,2.13929892435744,2.7921059373917005,-0.026506251001469,33.6,7.0
Huila,2024,junio,2024-06-01,Huila_2024_junio,-3.572556306376107,-1.054695218612556,-1.3661606351017548,-1.7227434049753592,-1.7942728994445507,0.4672474785753441,1.337391312271247,17.3,1.3
Guajira,2024,junio,2024-06-01,Guajira_2024_junio,9.2820503655266,2.3245493519336837,4.730019673999947,1.334334599079942,-0.2296879319129869,0.0200198014946041,-0.7975776331302965,52.4,15.7
Magdalena,2024,junio,2024-06-01,Magdalena_2024_junio,0.876834309476107,1.0408542374751255,1.2411906037534437,-2.499239608168572,-0.8122709524586194,-0.8982258345428282,0.3768066331816277,32.1,5.8
Meta,2024,junio,2024-06-01,Meta_2024_junio,-5.815109821734065,-2.198178118260439,-0.2288254146442723,-0.3549229794383308,0.0771147421242258,0.2608337384429635,-0.704378472467232,18.2,2.4
Narino,2024,junio,2024-06-01,Narino_2024_junio,4.442330140788867,4.342826281460063,-3.7690716893736367,0.9972095121611424,0.5183026782519407,3.448008306155049,0.4127188203977141,37.2,7.6
Norte De Santander,2024,junio,2024-06-01,Norte De Santander_2024_junio,-2.7957132555870925,-0.6487466343156089,1.2460022383780296,-0.0738752563131974,-0.70447898818991,1.059004900057226,0.4470666071603698,24.8,5.6
